時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-04 09:00:00,0,0,0,0,0,0,0,0
2023-07-04 09:15:00,110,35,60,45,5,10,0,20
2023-07-04 09:30:00,120,50,60,50,20,10,0,20
2023-07-04 09:45:00,110,70,50,50,25,15,0,20
2023-07-04 10:00:00,120,0,40,45,45,20,0,20
2023-07-04 10:15:00,100,0,45,50,40,30,15,20
2023-07-04 10:30:00,85,50,40,55,35,30,20,20
2023-07-04 10:45:00,80,45,30,55,35,25,25,15
2023-07-04 11:00:00,80,55,45,55,30,25,25,20
2023-07-04 11:15:00,80,60,40,55,35,20,15,15
2023-07-04 11:30:00,90,60,40,50,30,25,15,15
2023-07-04 11:45:00,85,60,40,45,35,20,20,20
2023-07-04 12:00:00,85,60,45,45,35,25,20,15
2023-07-04 12:15:00,85,55,45,50,35,30,25,20
2023-07-04 12:30:00,90,55,50,60,35,30,25,20
2023-07-04 12:45:00,90,55,40,45,40,30,15,20
2023-07-04 13:00:00,90,60,35,45,40,35,15,20
2023-07-04 13:15:00,85,55,35,45,35,30,20,20
2023-07-04 13:30:00,80,55,40,45,40,20,20,15
2023-07-04 13:45:00,85,55,50,50,35,25,25,15
2023-07-04 14:00:00,80,50,45,50,35,30,25,20
2023-07-04 14:15:00,85,45,40,50,30,30,15,20
2023-07-04 14:30:00,85,50,40,55,35,30,15,15
2023-07-04 14:45:00,75,50,30,55,40,30,20,20
2023-07-04 15:00:00,80,50,40,50,35,25,20,20
2023-07-04 15:15:00,80,55,40,50,35,30,25,20
2023-07-04 15:30:00,75,55,40,50,35,30,25,15
2023-07-04 15:45:00,75,60,40,45,35,25,25,15
2023-07-04 16:00:00,75,55,35,50,35,30,15,15
2023-07-04 16:15:00,80,50,35,40,35,30,15,20
2023-07-04 16:30:00,75,50,40,45,30,25,15,20
2023-07-04 16:45:00,70,50,40,45,25,25,25,20
2023-07-04 17:00:00,70,55,40,45,25,20,25,20
2023-07-04 17:15:00,75,65,40,45,20,20,15,20
2023-07-04 17:30:00,75,60,45,40,25,25,15,20
2023-07-04 17:45:00,75,65,40,35,25,25,15,15
2023-07-04 18:00:00,70,60,40,45,20,25,20,15
2023-07-04 18:15:00,70,60,40,40,20,20,25,15
2023-07-04 18:30:00,70,55,40,40,15,20,25,20
2023-07-04 18:45:00,70,55,35,30,15,20,15,20
2023-07-04 19:00:00,65,45,30,35,20,20,20,20
2023-07-04 19:15:00,50,45,30,35,10,15,20,20
2023-07-04 19:30:00,45,40,35,30,5,10,25,15
2023-07-04 19:45:00,45,40,30,25,5,5,25,15
2023-07-04 20:00:00,45,35,20,20,5,5,25,15
2023-07-04 20:15:00,35,30,20,15,5,5,15,15
2023-07-04 20:30:00,0,0,25,15,5,5,15,15
2023-07-04 20:45:00,0,0,0,25,5,5,0,15
