時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-29 09:00:00,90,90,90,40,25,5,0,0
2022-07-29 09:15:00,100,90,90,40,20,5,0,0
2022-07-29 09:30:00,110,100,80,45,30,15,0,0
2022-07-29 09:45:00,100,90,70,40,30,30,0,0
2022-07-29 10:00:00,80,90,70,40,35,30,5,15
2022-07-29 10:15:00,70,80,60,40,35,30,20,15
2022-07-29 10:30:00,70,80,60,40,30,30,30,15
2022-07-29 10:45:00,65,50,50,40,30,30,15,20
2022-07-29 11:00:00,60,50,50,40,30,25,20,25
2022-07-29 11:15:00,60,40,45,35,30,25,30,20
2022-07-29 11:30:00,60,55,45,35,20,25,20,20
2022-07-29 11:45:00,65,60,45,40,20,25,25,20
2022-07-29 12:00:00,65,60,45,35,20,20,30,15
2022-07-29 12:15:00,60,55,45,40,20,20,20,15
2022-07-29 12:30:00,60,55,60,40,20,20,25,15
2022-07-29 12:45:00,60,55,60,40,30,20,15,15
2022-07-29 13:00:00,60,55,60,30,30,20,15,15
2022-07-29 13:15:00,65,60,55,25,20,20,25,25
2022-07-29 13:30:00,70,50,55,25,20,20,20,15
2022-07-29 13:45:00,65,45,60,25,15,20,20,15
2022-07-29 14:00:00,60,50,60,25,15,20,25,15
2022-07-29 14:15:00,60,65,60,25,20,25,15,20
2022-07-29 14:30:00,60,70,60,25,35,25,20,35
2022-07-29 14:45:00,60,55,55,25,40,20,30,30
2022-07-29 15:00:00,70,45,55,30,35,20,30,20
2022-07-29 15:15:00,55,55,55,30,20,20,20,30
2022-07-29 15:30:00,55,60,40,30,20,20,30,25
2022-07-29 15:45:00,50,60,40,20,15,20,15,30
2022-07-29 16:00:00,65,60,45,20,15,20,20,30
2022-07-29 16:15:00,70,50,45,20,15,20,30,30
2022-07-29 16:30:00,65,50,45,20,15,10,15,30
2022-07-29 16:45:00,55,60,55,20,15,5,25,20
2022-07-29 17:00:00,65,60,50,10,10,5,30,20
2022-07-29 17:15:00,70,60,40,10,5,15,25,20
2022-07-29 17:30:00,70,65,40,20,10,20,20,20
2022-07-29 17:45:00,70,65,40,25,15,20,30,20
2022-07-29 18:00:00,70,65,55,20,20,15,15,30
2022-07-29 18:15:00,70,65,55,20,20,20,25,20
2022-07-29 18:30:00,70,60,55,20,15,25,30,15
2022-07-29 18:45:00,70,55,40,20,15,20,20,20
2022-07-29 19:00:00,70,50,40,20,15,20,20,15
2022-07-29 19:15:00,75,50,45,15,10,20,15,20
2022-07-29 19:30:00,80,60,50,15,5,20,20,20
2022-07-29 19:45:00,80,60,50,0,5,20,0,20
2022-07-29 20:00:00,0,60,50,0,10,20,0,15
2022-07-29 20:15:00,0,0,50,0,10,15,0,15
2022-07-29 20:30:00,0,0,0,0,15,10,0,20
2022-07-29 20:45:00,0,0,0,0,10,0,0,25
