時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-23 09:00:00,0,0,0,0,0,0,0,0
2023-07-23 09:15:00,125,110,60,50,25,5,0,20
2023-07-23 09:30:00,120,90,50,55,35,20,0,15
2023-07-23 09:45:00,120,80,50,50,45,30,0,20
2023-07-23 10:00:00,100,80,40,40,45,30,0,15
2023-07-23 10:15:00,80,60,35,40,40,25,15,20
2023-07-23 10:30:00,80,55,30,55,35,25,20,20
2023-07-23 10:45:00,70,50,30,45,30,15,25,15
2023-07-23 11:00:00,80,60,35,0,30,15,25,15
2023-07-23 11:15:00,100,60,40,0,30,20,20,20
2023-07-23 11:30:00,100,60,40,0,35,20,15,15
2023-07-23 11:45:00,100,65,30,0,35,20,15,15
2023-07-23 12:00:00,100,55,40,0,35,20,15,15
2023-07-23 12:15:00,100,65,45,40,35,25,10,20
2023-07-23 12:30:00,80,65,40,60,35,25,25,15
2023-07-23 12:45:00,75,55,35,45,30,20,15,20
2023-07-23 13:00:00,75,55,30,0,25,20,15,20
2023-07-23 13:15:00,85,55,30,0,30,20,15,20
2023-07-23 13:30:00,80,65,35,0,30,15,20,20
2023-07-23 13:45:00,80,60,40,0,30,20,20,30
2023-07-23 14:00:00,80,60,40,5,25,25,25,20
2023-07-23 14:15:00,75,60,30,40,25,20,15,15
2023-07-23 14:30:00,75,60,20,45,25,15,20,15
2023-07-23 14:45:00,75,55,25,45,25,15,15,15
2023-07-23 15:00:00,75,55,30,45,20,15,20,15
2023-07-23 15:15:00,75,70,35,50,20,15,25,20
2023-07-23 15:30:00,75,60,35,50,15,15,25,20
2023-07-23 15:45:00,85,60,40,50,25,15,15,20
2023-07-23 16:00:00,90,60,35,50,20,15,15,20
2023-07-23 16:15:00,90,60,35,50,20,20,25,15
2023-07-23 16:30:00,70,60,25,45,20,20,25,15
2023-07-23 16:45:00,70,60,25,40,20,20,15,20
2023-07-23 17:00:00,70,60,50,40,15,15,15,15
2023-07-23 17:15:00,75,60,40,40,15,15,20,20
2023-07-23 17:30:00,80,65,20,40,20,15,20,20
2023-07-23 17:45:00,90,65,20,40,15,15,15,25
2023-07-23 18:00:00,90,45,20,30,20,10,25,15
2023-07-23 18:15:00,75,45,20,25,20,15,25,15
2023-07-23 18:30:00,70,50,30,30,15,15,25,15
2023-07-23 18:45:00,65,55,25,45,10,15,25,15
2023-07-23 19:00:00,70,55,25,35,5,15,25,15
2023-07-23 19:15:00,65,45,25,25,5,10,20,15
2023-07-23 19:30:00,50,35,20,20,5,5,20,15
2023-07-23 19:45:00,40,35,20,20,5,5,20,15
2023-07-23 20:00:00,40,30,10,20,5,5,25,15
2023-07-23 20:15:00,40,30,10,15,5,5,20,15
2023-07-23 20:30:00,35,25,15,10,5,5,15,15
2023-07-23 20:45:00,0,0,25,0,5,5,0,20
