時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-22 09:00:00,140,130,110,60,25,5,0,0
2022-08-22 09:15:00,130,130,100,65,30,10,0,0
2022-08-22 09:30:00,120,120,90,60,50,35,0,0
2022-08-22 09:45:00,120,110,90,55,55,45,0,0
2022-08-22 10:00:00,110,100,90,55,45,45,30,0
2022-08-22 10:15:00,110,80,90,55,45,45,20,0
2022-08-22 10:30:00,100,70,90,55,50,40,20,0
2022-08-22 10:45:00,90,75,80,55,50,40,25,0
2022-08-22 11:00:00,90,65,75,55,40,40,25,0
2022-08-22 11:15:00,85,65,65,50,40,40,15,0
2022-08-22 11:30:00,85,75,65,45,40,35,15,0
2022-08-22 11:45:00,85,70,65,45,40,30,20,0
2022-08-22 12:00:00,95,60,80,45,35,30,20,0
2022-08-22 12:15:00,95,60,65,45,35,30,20,0
2022-08-22 12:30:00,95,75,60,45,35,30,25,0
2022-08-22 12:45:00,100,70,60,45,40,30,15,0
2022-08-22 13:00:00,95,75,60,50,40,40,15,0
2022-08-22 13:15:00,85,70,65,50,35,35,20,0
2022-08-22 13:30:00,75,60,70,50,35,35,20,0
2022-08-22 13:45:00,80,60,65,45,35,35,25,0
2022-08-22 14:00:00,80,60,65,40,35,35,25,0
2022-08-22 14:15:00,80,65,60,40,50,35,15,0
2022-08-22 14:30:00,85,75,65,45,45,40,15,0
2022-08-22 14:45:00,90,80,65,45,40,40,20,0
2022-08-22 15:00:00,90,70,75,45,35,35,25,0
2022-08-22 15:15:00,80,70,80,45,35,30,25,0
2022-08-22 15:30:00,75,60,80,45,35,30,15,0
2022-08-22 15:45:00,70,65,70,40,35,30,15,0
2022-08-22 16:00:00,70,75,50,35,35,25,20,0
2022-08-22 16:15:00,65,70,45,35,35,30,20,0
2022-08-22 16:30:00,80,70,55,40,30,30,25,0
2022-08-22 16:45:00,90,65,55,40,25,30,25,0
2022-08-22 17:00:00,85,65,60,40,25,25,30,0
2022-08-22 17:15:00,85,65,60,35,25,25,15,0
2022-08-22 17:30:00,80,65,50,35,30,25,20,0
2022-08-22 17:45:00,70,85,60,40,35,25,15,0
2022-08-22 18:00:00,90,85,70,50,35,25,20,0
2022-08-22 18:15:00,95,75,70,50,30,30,15,0
2022-08-22 18:30:00,90,75,60,35,30,30,20,0
2022-08-22 18:45:00,85,60,60,30,30,30,25,0
2022-08-22 19:00:00,80,65,60,30,25,25,15,0
2022-08-22 19:15:00,75,65,65,35,20,25,15,0
2022-08-22 19:30:00,75,65,70,35,20,25,15,0
2022-08-22 19:45:00,80,65,70,35,20,25,20,0
2022-08-22 20:00:00,0,0,70,35,20,25,0,0
2022-08-22 20:15:00,0,0,0,35,15,25,0,0
2022-08-22 20:30:00,0,0,0,0,10,20,0,0
2022-08-22 20:45:00,0,0,0,0,0,0,0,0
