時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-11 09:00:00,75,5,70,5,15,5,0,0
2022-07-11 09:15:00,75,80,80,40,15,5,0,0
2022-07-11 09:30:00,75,80,70,40,15,10,0,0
2022-07-11 09:45:00,85,70,70,35,15,20,0,0
2022-07-11 10:00:00,85,50,70,35,35,25,15,5
2022-07-11 10:15:00,75,35,55,40,35,25,25,20
2022-07-11 10:30:00,70,35,55,45,35,25,30,20
2022-07-11 10:45:00,60,45,50,40,35,25,15,20
2022-07-11 11:00:00,60,50,50,35,25,20,25,20
2022-07-11 11:15:00,55,50,50,35,25,25,30,20
2022-07-11 11:30:00,45,40,45,35,25,25,20,15
2022-07-11 11:45:00,45,30,40,35,20,25,20,15
2022-07-11 12:00:00,55,30,45,30,20,25,30,15
2022-07-11 12:15:00,50,35,40,30,15,20,15,15
2022-07-11 12:30:00,40,45,40,25,15,15,25,15
2022-07-11 12:45:00,45,45,40,25,25,15,30,10
2022-07-11 13:00:00,50,45,45,25,20,15,15,15
2022-07-11 13:15:00,50,45,45,25,20,15,25,15
2022-07-11 13:30:00,50,45,45,25,15,15,15,15
2022-07-11 13:45:00,50,45,45,25,15,15,25,15
2022-07-11 14:00:00,45,35,45,25,15,15,25,15
2022-07-11 14:15:00,45,40,40,25,15,20,15,20
2022-07-11 14:30:00,45,50,40,25,30,20,20,20
2022-07-11 14:45:00,50,50,50,25,30,20,30,25
2022-07-11 15:00:00,50,45,50,25,20,20,15,25
2022-07-11 15:15:00,45,40,50,25,10,15,20,25
2022-07-11 15:30:00,45,35,50,25,10,15,30,25
2022-07-11 15:45:00,40,35,35,20,5,15,15,15
2022-07-11 16:00:00,40,50,35,20,5,15,20,15
2022-07-11 16:15:00,40,45,40,15,15,15,30,15
2022-07-11 16:30:00,50,45,45,15,10,15,15,15
2022-07-11 16:45:00,50,40,40,15,5,10,25,20
2022-07-11 17:00:00,45,40,40,15,5,10,30,20
2022-07-11 17:15:00,50,45,45,25,5,10,15,20
2022-07-11 17:30:00,50,40,40,30,5,10,20,20
2022-07-11 17:45:00,50,45,45,15,10,15,30,20
2022-07-11 18:00:00,50,55,45,15,15,15,15,20
2022-07-11 18:15:00,50,55,45,15,15,15,25,20
2022-07-11 18:30:00,45,40,40,15,15,10,30,15
2022-07-11 18:45:00,45,40,40,15,15,10,20,15
2022-07-11 19:00:00,40,35,40,15,15,10,30,15
2022-07-11 19:15:00,55,30,45,15,5,10,15,15
2022-07-11 19:30:00,50,30,50,20,5,5,15,15
2022-07-11 19:45:00,50,45,50,20,5,5,0,15
2022-07-11 20:00:00,50,35,50,15,5,5,0,15
2022-07-11 20:15:00,50,35,50,15,10,5,0,20
2022-07-11 20:30:00,0,30,0,15,10,5,0,15
2022-07-11 20:45:00,0,0,0,10,10,5,0,0
