時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-02 09:00:00,0,0,0,0,0,0,0,0
2023-08-02 09:15:00,140,120,55,65,5,5,0,15
2023-08-02 09:30:00,140,120,65,80,30,10,0,15
2023-08-02 09:45:00,150,130,65,80,50,50,0,30
2023-08-02 10:00:00,120,110,60,70,70,55,0,35
2023-08-02 10:15:00,100,100,60,65,70,50,15,35
2023-08-02 10:30:00,100,100,55,70,60,45,20,35
2023-08-02 10:45:00,100,90,65,80,55,45,25,35
2023-08-02 11:00:00,85,80,65,80,60,45,25,45
2023-08-02 11:15:00,85,70,65,85,60,40,25,35
2023-08-02 11:30:00,90,60,70,70,55,35,30,35
2023-08-02 11:45:00,100,70,50,60,45,40,35,20
2023-08-02 12:00:00,100,75,45,60,40,40,20,25
2023-08-02 12:15:00,80,70,50,60,40,40,25,50
2023-08-02 12:30:00,80,80,45,65,45,40,30,40
2023-08-02 12:45:00,80,85,55,70,45,40,30,40
2023-08-02 13:00:00,90,70,60,70,45,30,30,20
2023-08-02 13:15:00,90,65,60,65,50,30,25,20
2023-08-02 13:30:00,90,65,60,60,50,35,20,20
2023-08-02 13:45:00,90,65,60,70,45,40,25,20
2023-08-02 14:00:00,75,100,60,70,45,45,35,35
2023-08-02 14:15:00,105,100,60,60,45,45,30,35
2023-08-02 14:30:00,105,80,55,60,45,45,30,15
2023-08-02 14:45:00,105,80,55,70,40,45,15,20
2023-08-02 15:00:00,110,75,50,65,40,45,25,35
2023-08-02 15:15:00,90,75,55,65,55,50,20,40
2023-08-02 15:30:00,80,85,60,75,50,55,30,40
2023-08-02 15:45:00,70,85,60,80,50,45,35,35
2023-08-02 16:00:00,95,80,50,65,60,45,15,35
2023-08-02 16:15:00,100,80,45,55,55,35,35,35
2023-08-02 16:30:00,100,85,40,55,45,30,25,20
2023-08-02 16:45:00,95,75,40,45,45,40,25,20
2023-08-02 17:00:00,85,75,45,50,40,40,15,20
2023-08-02 17:15:00,100,80,50,50,25,40,15,30
2023-08-02 17:30:00,100,80,60,55,45,40,25,20
2023-08-02 17:45:00,100,75,60,55,50,35,20,20
2023-08-02 18:00:00,0,65,55,50,35,40,25,20
2023-08-02 18:15:00,0,65,55,50,35,40,25,35
2023-08-02 18:30:00,70,85,55,55,50,35,25,50
2023-08-02 18:45:00,80,85,50,45,50,45,25,15
2023-08-02 19:00:00,90,75,40,45,40,40,15,20
2023-08-02 19:15:00,90,65,30,45,35,40,20,20
2023-08-02 19:30:00,90,55,35,40,30,25,20,20
2023-08-02 19:45:00,90,45,40,35,30,20,20,15
2023-08-02 20:00:00,70,35,30,35,15,15,20,15
2023-08-02 20:15:00,60,35,30,25,5,15,20,15
2023-08-02 20:30:00,0,35,25,20,5,5,20,15
2023-08-02 20:45:00,0,0,0,0,5,5,0,20
