時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-07 09:00:00,0,0,0,0,0,0,0,0
2023-07-07 09:15:00,130,90,50,45,10,5,0,20
2023-07-07 09:30:00,135,90,55,50,20,10,0,15
2023-07-07 09:45:00,130,100,50,55,35,25,0,20
2023-07-07 10:00:00,120,105,45,60,50,35,0,20
2023-07-07 10:15:00,120,95,45,60,40,35,15,20
2023-07-07 10:30:00,105,90,60,65,35,35,25,20
2023-07-07 10:45:00,90,90,60,70,40,35,25,15
2023-07-07 11:00:00,100,75,65,70,40,35,25,30
2023-07-07 11:15:00,100,75,70,70,40,35,20,15
2023-07-07 11:30:00,105,75,60,75,45,35,15,15
2023-07-07 11:45:00,110,75,55,70,40,35,15,20
2023-07-07 12:00:00,100,65,55,65,40,30,20,20
2023-07-07 12:15:00,0,0,0,0,0,0,0,0
2023-07-07 12:30:00,95,75,55,65,45,35,25,35
2023-07-07 12:45:00,90,75,110,65,45,35,15,30
2023-07-07 13:00:00,95,80,95,65,45,35,30,20
2023-07-07 13:15:00,100,75,90,65,45,40,35,30
2023-07-07 13:30:00,110,75,90,70,45,35,20,30
2023-07-07 13:45:00,120,75,90,75,45,35,25,30
2023-07-07 14:00:00,105,80,90,75,45,35,30,30
2023-07-07 14:15:00,105,90,75,75,45,40,30,35
2023-07-07 14:30:00,105,90,50,65,45,40,30,35
2023-07-07 14:45:00,95,75,65,65,45,35,30,20
2023-07-07 15:00:00,95,70,65,65,45,35,35,30
2023-07-07 15:15:00,95,75,65,60,45,35,25,30
2023-07-07 15:30:00,105,75,60,80,45,35,25,30
2023-07-07 15:45:00,105,75,120,80,40,35,30,30
2023-07-07 16:00:00,105,80,120,80,35,35,35,30
2023-07-07 16:15:00,105,85,100,75,35,35,20,20
2023-07-07 16:30:00,115,85,80,70,40,35,20,20
2023-07-07 16:45:00,115,85,80,60,40,30,25,20
2023-07-07 17:00:00,115,75,85,70,35,30,25,20
2023-07-07 17:15:00,115,90,60,75,35,35,15,35
2023-07-07 17:30:00,125,85,65,75,40,35,15,30
2023-07-07 17:45:00,125,80,80,70,40,35,25,25
2023-07-07 18:00:00,115,80,80,60,35,30,15,15
2023-07-07 18:15:00,95,80,65,55,30,30,20,35
2023-07-07 18:30:00,95,70,65,55,40,30,25,35
2023-07-07 18:45:00,100,65,70,60,30,30,15,20
2023-07-07 19:00:00,110,70,70,60,25,25,15,20
2023-07-07 19:15:00,110,70,65,50,25,25,15,15
2023-07-07 19:30:00,100,65,55,45,20,25,20,15
2023-07-07 19:45:00,90,55,65,45,15,15,15,15
2023-07-07 20:00:00,70,50,60,25,5,10,25,20
2023-07-07 20:15:00,0,0,0,0,0,0,0,0
2023-07-07 20:30:00,0,40,0,35,5,5,25,20
2023-07-07 20:45:00,0,0,0,0,10,5,0,15
