時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-20 09:00:00,130,0,60,60,10,5,0,5
2023-08-20 09:15:00,135,0,65,75,15,15,0,35
2023-08-20 09:30:00,135,0,50,70,50,30,0,20
2023-08-20 09:45:00,120,45,45,60,60,30,0,30
2023-08-20 10:00:00,120,95,40,65,50,50,0,30
2023-08-20 10:15:00,90,90,50,50,40,45,20,30
2023-08-20 10:30:00,75,80,45,50,35,30,25,35
2023-08-20 10:45:00,80,90,45,45,35,30,25,40
2023-08-20 11:00:00,80,100,45,45,35,25,25,40
2023-08-20 11:15:00,85,90,45,45,35,25,25,35
2023-08-20 11:30:00,100,75,35,50,50,30,15,35
2023-08-20 11:45:00,70,50,35,50,50,25,20,25
2023-08-20 12:00:00,65,50,35,50,45,40,20,20
2023-08-20 12:15:00,65,60,45,50,45,40,25,35
2023-08-20 12:30:00,80,75,45,40,40,40,25,15
2023-08-20 12:45:00,80,60,35,35,35,35,15,20
2023-08-20 13:00:00,80,60,35,35,35,30,30,20
2023-08-20 13:15:00,80,50,35,45,30,30,15,30
2023-08-20 13:30:00,75,65,30,50,30,35,20,20
2023-08-20 13:45:00,75,75,35,45,30,35,25,35
2023-08-20 14:00:00,75,75,30,50,30,35,25,15
2023-08-20 14:15:00,70,80,30,45,30,35,15,15
2023-08-20 14:30:00,70,70,30,40,30,25,15,20
2023-08-20 14:45:00,70,50,30,40,35,25,25,20
2023-08-20 15:00:00,70,60,40,25,35,20,20,35
2023-08-20 15:15:00,75,75,40,50,35,20,25,35
2023-08-20 15:30:00,75,80,40,50,35,40,15,35
2023-08-20 15:45:00,80,80,40,45,45,35,15,40
2023-08-20 16:00:00,80,60,35,35,55,30,20,35
2023-08-20 16:15:00,80,60,35,35,55,30,20,20
2023-08-20 16:30:00,80,75,35,35,40,30,20,20
2023-08-20 16:45:00,80,75,35,40,30,30,25,20
2023-08-20 17:00:00,80,65,35,40,25,25,15,20
2023-08-20 17:15:00,85,65,40,35,30,25,15,35
2023-08-20 17:30:00,85,60,35,0,35,35,15,35
2023-08-20 17:45:00,85,60,35,0,45,35,20,15
2023-08-20 18:00:00,80,55,60,0,45,40,25,15
2023-08-20 18:15:00,80,50,60,0,30,40,25,15
2023-08-20 18:30:00,80,70,60,0,25,30,15,40
2023-08-20 18:45:00,75,65,60,0,25,30,15,20
2023-08-20 19:00:00,65,50,50,5,30,30,15,20
2023-08-20 19:15:00,65,60,40,35,30,25,20,15
2023-08-20 19:30:00,60,55,25,40,25,5,20,15
2023-08-20 19:45:00,50,45,25,40,15,5,25,15
2023-08-20 20:00:00,40,40,25,30,5,10,15,20
2023-08-20 20:15:00,40,40,20,15,5,5,15,15
2023-08-20 20:30:00,35,30,20,10,5,5,25,15
2023-08-20 20:45:00,0,0,0,0,0,0,0,0
