時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-06 09:00:00,60,60,5,20,10,5,0,0
2022-07-06 09:15:00,55,45,40,20,5,5,0,0
2022-07-06 09:30:00,55,45,40,20,5,5,0,0
2022-07-06 09:45:00,55,45,40,25,5,5,0,0
2022-07-06 10:00:00,50,40,35,25,5,10,30,15
2022-07-06 10:15:00,45,40,35,25,5,15,20,15
2022-07-06 10:30:00,45,30,40,25,5,10,30,20
2022-07-06 10:45:00,45,30,40,15,5,10,15,20
2022-07-06 11:00:00,40,25,35,15,5,5,25,15
2022-07-06 11:15:00,40,30,35,15,5,5,30,15
2022-07-06 11:30:00,35,30,35,10,5,5,15,20
2022-07-06 11:45:00,35,30,40,10,5,5,25,15
2022-07-06 12:00:00,30,30,35,10,5,5,30,15
2022-07-06 12:15:00,30,30,35,10,5,5,15,20
2022-07-06 12:30:00,30,25,35,10,5,5,25,20
2022-07-06 12:45:00,30,25,40,10,10,5,30,20
2022-07-06 13:00:00,30,35,40,10,10,5,15,15
2022-07-06 13:15:00,40,40,35,10,5,5,25,15
2022-07-06 13:30:00,35,40,35,5,5,5,15,5
2022-07-06 13:45:00,35,35,35,5,5,5,25,15
2022-07-06 14:00:00,30,25,35,5,5,5,25,15
2022-07-06 14:15:00,30,35,40,5,5,5,15,15
2022-07-06 14:30:00,35,35,35,5,5,5,25,20
2022-07-06 14:45:00,40,35,35,5,15,5,30,20
2022-07-06 15:00:00,40,30,25,5,10,5,20,15
2022-07-06 15:15:00,30,30,25,5,5,5,30,15
2022-07-06 15:30:00,30,25,25,5,5,5,30,20
2022-07-06 15:45:00,25,25,30,5,5,5,25,15
2022-07-06 16:00:00,20,25,25,5,5,5,20,20
2022-07-06 16:15:00,20,30,25,5,10,5,30,20
2022-07-06 16:30:00,30,30,30,5,10,5,20,20
2022-07-06 16:45:00,30,25,35,5,10,5,20,15
2022-07-06 17:00:00,25,25,35,5,5,5,30,20
2022-07-06 17:15:00,30,25,30,5,5,5,15,15
2022-07-06 17:30:00,35,25,30,5,5,5,20,20
2022-07-06 17:45:00,25,30,30,5,5,5,30,20
2022-07-06 18:00:00,25,30,30,5,10,5,15,15
2022-07-06 18:15:00,25,25,30,5,10,5,25,15
2022-07-06 18:30:00,25,20,20,5,10,5,30,15
2022-07-06 18:45:00,25,15,15,5,5,5,15,15
2022-07-06 19:00:00,25,15,15,5,5,5,30,15
2022-07-06 19:15:00,25,15,20,5,10,5,15,15
2022-07-06 19:30:00,25,20,15,5,5,5,15,15
2022-07-06 19:45:00,25,30,25,5,5,5,0,15
2022-07-06 20:00:00,25,30,35,5,5,5,0,15
2022-07-06 20:15:00,25,25,30,5,5,5,0,15
2022-07-06 20:30:00,25,25,30,5,5,5,0,25
2022-07-06 20:45:00,25,0,0,5,5,5,0,0
