時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-21 09:00:00,160,95,5,50,25,5,0,0
2022-08-21 09:15:00,160,95,120,55,25,5,0,0
2022-08-21 09:30:00,160,110,110,60,35,25,0,0
2022-08-21 09:45:00,140,100,110,55,35,30,0,0
2022-08-21 10:00:00,140,90,90,50,35,35,15,15
2022-08-21 10:15:00,110,95,80,50,40,35,15,15
2022-08-21 10:30:00,100,90,70,45,40,30,25,15
2022-08-21 10:45:00,100,70,70,45,40,30,25,20
2022-08-21 11:00:00,95,65,60,45,35,30,20,20
2022-08-21 11:15:00,75,65,60,45,35,35,15,20
2022-08-21 11:30:00,75,60,60,40,35,25,15,20
2022-08-21 11:45:00,85,55,55,35,30,25,15,20
2022-08-21 12:00:00,100,45,50,35,25,25,20,20
2022-08-21 12:15:00,100,65,40,40,30,25,20,20
2022-08-21 12:30:00,100,70,40,45,30,25,20,20
2022-08-21 12:45:00,100,70,50,40,30,30,15,20
2022-08-21 13:00:00,100,65,60,40,25,35,15,20
2022-08-21 13:15:00,90,65,60,35,25,20,25,30
2022-08-21 13:30:00,85,60,55,30,25,25,20,25
2022-08-21 13:45:00,85,60,50,0,30,25,25,15
2022-08-21 14:00:00,85,60,50,0,30,30,25,25
2022-08-21 14:15:00,75,70,60,0,45,30,15,20
2022-08-21 14:30:00,70,70,70,0,40,30,15,35
2022-08-21 14:45:00,75,70,60,0,35,30,20,20
2022-08-21 15:00:00,80,70,50,0,25,30,20,30
2022-08-21 15:15:00,90,65,45,0,30,25,25,20
2022-08-21 15:30:00,90,65,45,10,30,30,25,35
2022-08-21 15:45:00,90,60,45,30,25,25,15,20
2022-08-21 16:00:00,85,60,55,50,25,30,20,30
2022-08-21 16:15:00,80,50,50,40,25,30,20,20
2022-08-21 16:30:00,75,65,65,40,25,25,25,30
2022-08-21 16:45:00,70,75,65,40,25,25,15,30
2022-08-21 17:00:00,75,80,40,45,25,25,30,30
2022-08-21 17:15:00,80,70,40,40,20,25,20,30
2022-08-21 17:30:00,80,60,45,40,20,20,25,20
2022-08-21 17:45:00,80,70,55,40,20,25,25,25
2022-08-21 18:00:00,80,60,65,40,15,25,20,20
2022-08-21 18:15:00,80,70,65,40,20,25,20,30
2022-08-21 18:30:00,75,70,60,35,20,25,20,20
2022-08-21 18:45:00,75,65,60,40,15,25,25,15
2022-08-21 19:00:00,75,65,60,40,10,25,25,15
2022-08-21 19:15:00,75,55,70,35,10,20,15,15
2022-08-21 19:30:00,70,60,75,35,10,20,15,15
2022-08-21 19:45:00,70,60,60,35,10,15,20,20
2022-08-21 20:00:00,0,55,60,35,5,20,0,15
2022-08-21 20:15:00,0,0,0,30,5,15,0,20
2022-08-21 20:30:00,0,0,0,25,5,10,0,20
2022-08-21 20:45:00,0,0,0,20,5,5,0,25
