時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-14 09:00:00,200,120,120,0,35,25,0,0
2022-08-14 09:15:00,200,120,130,0,55,30,0,0
2022-08-14 09:30:00,180,135,130,0,55,45,0,0
2022-08-14 09:45:00,170,140,140,0,60,60,0,0
2022-08-14 10:00:00,170,130,140,0,60,70,5,5
2022-08-14 10:15:00,170,130,140,0,90,60,5,35
2022-08-14 10:30:00,170,130,140,0,80,60,30,45
2022-08-14 10:45:00,170,140,140,0,70,70,25,50
2022-08-14 11:00:00,170,120,140,0,70,65,25,35
2022-08-14 11:15:00,160,110,130,0,60,65,30,35
2022-08-14 11:30:00,150,120,130,0,60,65,15,30
2022-08-14 11:45:00,140,140,130,0,60,70,30,30
2022-08-14 12:00:00,140,140,110,40,55,60,20,30
2022-08-14 12:15:00,140,130,110,100,50,55,25,30
2022-08-14 12:30:00,130,125,110,100,50,55,25,35
2022-08-14 12:45:00,130,125,90,90,50,55,15,30
2022-08-14 13:00:00,150,120,80,90,50,55,20,30
2022-08-14 13:15:00,150,120,90,90,50,45,15,30
2022-08-14 13:30:00,150,120,90,90,50,50,20,35
2022-08-14 13:45:00,150,100,70,90,50,50,20,35
2022-08-14 14:00:00,150,100,90,95,65,40,25,35
2022-08-14 14:15:00,140,100,90,95,60,40,30,35
2022-08-14 14:30:00,125,95,110,95,60,50,30,35
2022-08-14 14:45:00,125,95,110,95,60,55,35,35
2022-08-14 15:00:00,150,130,100,90,60,50,40,35
2022-08-14 15:15:00,150,130,100,90,60,55,25,45
2022-08-14 15:30:00,150,120,100,90,55,55,25,45
2022-08-14 15:45:00,150,120,90,85,55,55,30,45
2022-08-14 16:00:00,150,110,90,85,50,50,35,40
2022-08-14 16:15:00,150,120,90,85,50,45,30,40
2022-08-14 16:30:00,160,120,90,90,50,45,25,45
2022-08-14 16:45:00,160,110,100,85,50,45,50,35
2022-08-14 17:00:00,160,100,100,85,50,45,30,35
2022-08-14 17:15:00,160,110,110,85,45,45,25,35
2022-08-14 17:30:00,170,110,0,85,45,45,25,20
2022-08-14 17:45:00,155,110,80,85,45,45,25,35
2022-08-14 18:00:00,160,120,130,90,50,45,20,40
2022-08-14 18:15:00,150,120,120,90,50,45,25,45
2022-08-14 18:30:00,140,100,80,90,45,50,20,45
2022-08-14 18:45:00,130,90,100,90,45,50,25,30
2022-08-14 19:00:00,130,100,100,85,40,45,15,35
2022-08-14 19:15:00,130,100,100,80,40,45,20,20
2022-08-14 19:30:00,115,100,100,75,40,45,20,45
2022-08-14 19:45:00,0,90,0,75,40,35,25,35
2022-08-14 20:00:00,0,0,0,75,35,40,0,35
2022-08-14 20:15:00,0,0,0,70,30,40,0,30
2022-08-14 20:30:00,0,0,0,0,0,0,0,40
2022-08-14 20:45:00,0,0,0,0,0,0,0,0
