時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-27 09:00:00,90,90,5,40,15,5,0,0
2022-07-27 09:15:00,95,100,80,45,25,5,0,0
2022-07-27 09:30:00,95,100,75,40,25,15,0,0
2022-07-27 09:45:00,100,90,65,40,25,25,0,0
2022-07-27 10:00:00,90,90,70,35,35,30,30,15
2022-07-27 10:15:00,90,75,55,35,40,25,20,15
2022-07-27 10:30:00,85,75,55,35,30,25,30,15
2022-07-27 10:45:00,65,60,45,35,30,25,15,20
2022-07-27 11:00:00,60,45,40,35,25,25,20,20
2022-07-27 11:15:00,60,45,40,35,25,25,15,20
2022-07-27 11:30:00,60,50,45,40,20,25,15,20
2022-07-27 11:45:00,55,50,45,55,15,25,20,20
2022-07-27 12:00:00,55,50,45,45,15,20,30,15
2022-07-27 12:15:00,50,50,45,35,15,15,30,20
2022-07-27 12:30:00,60,50,50,25,15,15,25,20
2022-07-27 12:45:00,60,55,50,25,25,15,15,20
2022-07-27 13:00:00,60,55,50,25,25,15,20,20
2022-07-27 13:15:00,65,50,55,25,25,20,25,20
2022-07-27 13:30:00,60,45,60,25,15,20,15,15
2022-07-27 13:45:00,60,45,60,25,15,15,20,15
2022-07-27 14:00:00,65,50,40,25,15,20,25,15
2022-07-27 14:15:00,65,60,40,20,15,20,15,15
2022-07-27 14:30:00,65,80,45,20,25,20,20,20
2022-07-27 14:45:00,55,75,55,20,40,20,30,30
2022-07-27 15:00:00,50,60,55,25,25,25,30,35
2022-07-27 15:15:00,55,55,60,25,25,25,20,20
2022-07-27 15:30:00,60,55,55,25,20,20,30,20
2022-07-27 15:45:00,65,45,45,25,15,15,15,20
2022-07-27 16:00:00,65,45,45,15,15,15,20,15
2022-07-27 16:15:00,50,55,45,15,15,10,30,15
2022-07-27 16:30:00,55,55,50,0,10,10,15,30
2022-07-27 16:45:00,55,55,50,0,5,10,25,15
2022-07-27 17:00:00,60,55,50,0,5,10,30,20
2022-07-27 17:15:00,60,55,45,0,5,10,15,15
2022-07-27 17:30:00,60,55,45,0,10,15,30,20
2022-07-27 17:45:00,55,50,45,0,20,20,30,20
2022-07-27 18:00:00,55,50,55,0,20,25,15,20
2022-07-27 18:15:00,55,50,55,10,15,25,25,15
2022-07-27 18:30:00,55,50,55,30,15,20,20,15
2022-07-27 18:45:00,60,45,45,30,5,15,25,15
2022-07-27 19:00:00,60,45,45,30,5,15,30,15
2022-07-27 19:15:00,55,45,45,30,5,5,20,15
2022-07-27 19:30:00,55,45,40,25,5,10,20,15
2022-07-27 19:45:00,55,60,40,20,5,10,0,15
2022-07-27 20:00:00,50,55,60,15,5,5,0,15
2022-07-27 20:15:00,0,0,0,15,5,5,0,20
2022-07-27 20:30:00,0,0,0,25,5,5,0,20
2022-07-27 20:45:00,0,0,0,0,5,5,0,20
