時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-27 09:00:00,160,120,90,55,25,5,0,0
2022-08-27 09:15:00,160,120,100,65,35,5,0,0
2022-08-27 09:30:00,150,130,90,65,50,30,0,0
2022-08-27 09:45:00,150,120,100,60,50,40,0,0
2022-08-27 10:00:00,150,120,100,60,50,40,30,0
2022-08-27 10:15:00,140,100,100,60,45,40,15,0
2022-08-27 10:30:00,130,100,90,55,45,35,20,0
2022-08-27 10:45:00,120,90,80,50,45,35,20,0
2022-08-27 11:00:00,120,80,70,50,45,30,25,0
2022-08-27 11:15:00,100,80,70,45,45,30,15,0
2022-08-27 11:30:00,100,70,65,50,40,30,15,0
2022-08-27 11:45:00,90,65,65,55,40,30,15,0
2022-08-27 12:00:00,110,70,70,55,35,30,25,0
2022-08-27 12:15:00,120,70,70,50,35,30,20,0
2022-08-27 12:30:00,120,70,75,40,40,35,15,0
2022-08-27 12:45:00,110,70,80,45,40,30,15,0
2022-08-27 13:00:00,100,70,75,55,40,30,15,0
2022-08-27 13:15:00,100,70,60,55,40,30,20,0
2022-08-27 13:30:00,100,70,60,50,40,25,20,0
2022-08-27 13:45:00,100,70,65,45,40,25,25,0
2022-08-27 14:00:00,100,60,70,45,35,30,25,0
2022-08-27 14:15:00,100,60,65,45,50,30,15,0
2022-08-27 14:30:00,100,60,65,40,45,30,20,0
2022-08-27 14:45:00,100,75,65,40,45,35,20,0
2022-08-27 15:00:00,100,75,65,45,35,30,15,0
2022-08-27 15:15:00,100,75,65,45,35,30,30,0
2022-08-27 15:30:00,100,70,65,40,40,30,30,0
2022-08-27 15:45:00,100,70,65,45,35,30,15,0
2022-08-27 16:00:00,110,65,60,45,35,30,15,0
2022-08-27 16:15:00,110,65,60,0,35,30,20,0
2022-08-27 16:30:00,95,90,70,0,40,35,25,0
2022-08-27 16:45:00,90,85,75,0,45,35,15,0
2022-08-27 17:00:00,90,85,80,0,40,35,35,0
2022-08-27 17:15:00,100,80,75,0,35,35,20,0
2022-08-27 17:30:00,105,80,65,0,30,35,20,0
2022-08-27 17:45:00,105,75,70,0,30,30,25,0
2022-08-27 18:00:00,120,85,80,0,30,30,15,0
2022-08-27 18:15:00,130,80,80,15,35,35,15,0
2022-08-27 18:30:00,120,70,80,40,35,35,20,0
2022-08-27 18:45:00,110,70,80,60,30,25,25,0
2022-08-27 19:00:00,100,80,75,60,25,25,25,0
2022-08-27 19:15:00,90,80,80,60,20,25,15,0
2022-08-27 19:30:00,90,85,90,55,20,30,20,0
2022-08-27 19:45:00,90,85,90,45,20,25,20,0
2022-08-27 20:00:00,0,65,0,40,20,25,0,0
2022-08-27 20:15:00,0,0,0,40,20,25,0,0
2022-08-27 20:30:00,0,0,0,40,10,15,0,0
2022-08-27 20:45:00,0,0,0,0,5,10,0,0
