時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-13 09:00:00,140,80,45,60,5,10,0,15
2023-08-13 09:15:00,140,140,60,65,5,15,0,20
2023-08-13 09:30:00,150,130,75,75,25,35,0,30
2023-08-13 09:45:00,120,130,70,85,65,45,0,35
2023-08-13 10:00:00,100,120,70,80,80,55,25,35
2023-08-13 10:15:00,90,130,60,75,90,50,15,45
2023-08-13 10:30:00,95,150,50,70,90,45,20,35
2023-08-13 10:45:00,95,95,50,70,80,40,25,30
2023-08-13 11:00:00,100,75,50,70,60,40,25,35
2023-08-13 11:15:00,90,75,50,70,50,50,30,60
2023-08-13 11:30:00,90,70,65,50,50,50,30,40
2023-08-13 11:45:00,90,75,70,60,40,50,25,40
2023-08-13 12:00:00,90,75,50,65,45,40,25,35
2023-08-13 12:15:00,90,95,50,65,45,25,30,35
2023-08-13 12:30:00,90,85,45,65,55,40,25,35
2023-08-13 12:45:00,90,80,45,60,55,45,30,35
2023-08-13 13:00:00,90,75,45,70,50,35,30,35
2023-08-13 13:15:00,90,75,50,60,40,35,35,20
2023-08-13 13:30:00,90,70,55,55,45,40,30,20
2023-08-13 13:45:00,90,70,55,45,50,40,25,30
2023-08-13 14:00:00,90,85,55,65,60,40,25,50
2023-08-13 14:15:00,90,95,55,65,60,35,30,35
2023-08-13 14:30:00,70,110,45,70,60,40,30,35
2023-08-13 14:45:00,70,110,45,70,50,30,30,20
2023-08-13 15:00:00,95,110,55,65,50,35,40,35
2023-08-13 15:15:00,120,100,55,75,50,35,40,40
2023-08-13 15:30:00,120,100,55,70,55,45,20,50
2023-08-13 15:45:00,110,95,45,60,60,40,30,50
2023-08-13 16:00:00,110,90,50,60,70,35,30,50
2023-08-13 16:15:00,100,90,55,60,55,30,35,35
2023-08-13 16:30:00,100,85,50,65,55,30,35,35
2023-08-13 16:45:00,80,80,45,65,50,35,25,20
2023-08-13 17:00:00,90,95,40,65,45,45,20,20
2023-08-13 17:15:00,110,105,40,65,30,45,30,40
2023-08-13 17:30:00,115,100,50,70,50,35,30,35
2023-08-13 17:45:00,100,95,40,65,50,30,20,20
2023-08-13 18:00:00,100,80,35,45,60,35,20,20
2023-08-13 18:15:00,100,85,55,45,55,35,25,35
2023-08-13 18:30:00,100,110,55,65,50,45,25,50
2023-08-13 18:45:00,80,85,50,65,45,40,15,15
2023-08-13 19:00:00,90,80,35,55,35,30,15,30
2023-08-13 19:15:00,80,70,35,45,30,20,20,15
2023-08-13 19:30:00,75,60,40,25,30,25,25,15
2023-08-13 19:45:00,80,55,30,20,30,15,25,20
2023-08-13 20:00:00,0,55,30,30,30,5,15,20
2023-08-13 20:15:00,0,45,20,30,15,5,15,20
2023-08-13 20:30:00,0,30,20,20,5,5,15,20
2023-08-13 20:45:00,0,0,25,25,10,5,0,30
