時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-05 09:00:00,90,70,60,10,20,5,0,0
2022-07-05 09:15:00,80,60,60,30,10,5,0,0
2022-07-05 09:30:00,80,65,50,40,10,15,0,0
2022-07-05 09:45:00,75,60,55,35,15,15,0,0
2022-07-05 10:00:00,75,50,60,35,20,25,5,15
2022-07-05 10:15:00,65,45,65,35,20,25,25,15
2022-07-05 10:30:00,65,45,55,35,30,25,30,15
2022-07-05 10:45:00,60,45,50,40,35,30,15,20
2022-07-05 11:00:00,55,40,45,40,35,30,25,20
2022-07-05 11:15:00,50,40,40,40,40,30,30,20
2022-07-05 11:30:00,50,45,40,30,30,30,15,20
2022-07-05 11:45:00,50,45,40,25,25,25,25,20
2022-07-05 12:00:00,55,45,50,30,25,25,30,20
2022-07-05 12:15:00,60,45,50,40,25,25,15,15
2022-07-05 12:30:00,65,40,55,40,30,30,25,20
2022-07-05 12:45:00,45,40,55,35,30,30,30,15
2022-07-05 13:00:00,60,45,55,35,30,30,15,20
2022-07-05 13:15:00,65,45,55,35,30,25,30,15
2022-07-05 13:30:00,65,45,55,30,30,30,15,15
2022-07-05 13:45:00,65,40,60,35,25,30,20,20
2022-07-05 14:00:00,60,50,45,35,25,30,15,20
2022-07-05 14:15:00,50,55,40,30,25,30,20,15
2022-07-05 14:30:00,60,55,55,35,35,35,20,25
2022-07-05 14:45:00,65,50,55,40,35,30,25,20
2022-07-05 15:00:00,70,50,50,35,25,30,30,25
2022-07-05 15:15:00,70,50,50,35,25,25,20,20
2022-07-05 15:30:00,55,45,50,30,20,25,30,15
2022-07-05 15:45:00,55,45,45,30,20,25,15,20
2022-07-05 16:00:00,60,45,50,30,15,20,20,20
2022-07-05 16:15:00,60,50,40,30,10,20,30,20
2022-07-05 16:30:00,65,50,60,30,15,20,15,20
2022-07-05 16:45:00,65,50,65,20,15,15,30,20
2022-07-05 17:00:00,65,45,60,20,10,20,30,20
2022-07-05 17:15:00,75,60,55,25,10,20,30,15
2022-07-05 17:30:00,65,60,55,25,10,15,25,20
2022-07-05 17:45:00,65,60,50,25,10,15,30,25
2022-07-05 18:00:00,65,60,50,25,20,20,15,20
2022-07-05 18:15:00,65,50,50,30,20,15,25,20
2022-07-05 18:30:00,70,50,50,30,15,15,30,20
2022-07-05 18:45:00,70,45,50,20,10,10,30,15
2022-07-05 19:00:00,70,45,50,20,5,5,30,15
2022-07-05 19:15:00,70,50,50,20,5,5,30,15
2022-07-05 19:30:00,70,50,50,25,5,5,20,15
2022-07-05 19:45:00,70,45,50,25,5,5,0,15
2022-07-05 20:00:00,0,45,65,15,5,5,0,20
2022-07-05 20:15:00,0,0,0,15,5,5,0,20
2022-07-05 20:30:00,0,0,0,15,5,5,0,20
2022-07-05 20:45:00,0,0,0,0,5,5,0,0
