時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2023-03-01 09:00:00,150,70,75,70,25,20,0,0,2,Wednesday,False
2023-03-01 09:15:00,180,80,90,75,20,30,0,0,2,Wednesday,False
2023-03-01 09:30:00,150,90,85,75,55,40,0,0,2,Wednesday,False
2023-03-01 09:45:00,150,100,85,75,60,45,0,0,2,Wednesday,False
2023-03-01 10:00:00,145,90,85,85,60,55,25,0,2,Wednesday,False
2023-03-01 10:15:00,150,95,80,85,65,55,20,0,2,Wednesday,False
2023-03-01 10:30:00,140,85,75,90,60,55,25,0,2,Wednesday,False
2023-03-01 10:45:00,120,85,70,90,55,55,25,0,2,Wednesday,False
2023-03-01 11:00:00,120,85,70,80,60,55,25,0,2,Wednesday,False
2023-03-01 11:15:00,120,85,70,80,55,55,15,0,2,Wednesday,False
2023-03-01 11:30:00,115,85,70,70,55,55,15,0,2,Wednesday,False
2023-03-01 11:45:00,115,80,65,70,55,55,15,0,2,Wednesday,False
2023-03-01 12:00:00,120,80,55,0,60,55,20,0,2,Wednesday,False
2023-03-01 12:15:00,130,70,60,0,60,55,15,0,2,Wednesday,False
2023-03-01 12:30:00,130,70,65,0,60,60,25,0,2,Wednesday,False
2023-03-01 12:45:00,140,75,75,0,60,60,15,0,2,Wednesday,False
2023-03-01 13:00:00,150,90,90,0,60,55,20,0,2,Wednesday,False
2023-03-01 13:15:00,130,110,85,0,60,60,20,0,2,Wednesday,False
2023-03-01 13:30:00,130,110,85,45,65,60,25,0,2,Wednesday,False
2023-03-01 13:45:00,110,95,70,100,60,60,25,0,2,Wednesday,False
2023-03-01 14:00:00,115,80,110,90,60,60,25,0,2,Wednesday,False
2023-03-01 14:15:00,120,80,110,85,60,55,15,0,2,Wednesday,False
2023-03-01 14:30:00,125,85,100,85,60,55,15,0,2,Wednesday,False
2023-03-01 14:45:00,125,85,95,90,60,60,20,0,2,Wednesday,False
2023-03-01 15:00:00,125,85,85,95,55,55,20,0,2,Wednesday,False
2023-03-01 15:15:00,125,75,85,105,55,55,25,0,2,Wednesday,False
2023-03-01 15:30:00,130,85,95,110,55,55,25,0,2,Wednesday,False
2023-03-01 15:45:00,130,85,80,110,55,50,20,0,2,Wednesday,False
2023-03-01 16:00:00,130,85,50,120,55,50,15,0,2,Wednesday,False
2023-03-01 16:15:00,130,95,50,120,50,50,25,0,2,Wednesday,False
2023-03-01 16:30:00,130,100,90,110,50,50,25,0,2,Wednesday,False
2023-03-01 16:45:00,130,75,70,90,45,50,40,0,2,Wednesday,False
2023-03-01 17:00:00,135,70,60,90,50,45,25,0,2,Wednesday,False
2023-03-01 17:15:00,135,75,65,100,40,45,20,0,2,Wednesday,False
2023-03-01 17:30:00,125,75,80,100,45,45,25,0,2,Wednesday,False
2023-03-01 17:45:00,125,95,80,100,45,45,25,0,2,Wednesday,False
2023-03-01 18:00:00,125,100,80,90,45,45,25,0,2,Wednesday,False
2023-03-01 18:15:00,125,100,80,90,45,40,20,0,2,Wednesday,False
2023-03-01 18:30:00,110,80,65,90,40,40,25,0,2,Wednesday,False
