時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2024-12-01 09:00:00,180,140,30,70,5,5,0,5,6,Sunday,False
2024-12-01 09:15:00,200,150,40,120,20,15,0,20,6,Sunday,False
2024-12-01 09:30:00,180,160,70,120,90,55,0,15,6,Sunday,False
2024-12-01 09:45:00,180,160,90,120,115,65,0,35,6,Sunday,False
2024-12-01 10:00:00,180,160,100,140,115,85,5,50,6,Sunday,False
2024-12-01 10:15:00,200,160,100,120,110,85,15,50,6,Sunday,False
2024-12-01 10:30:00,160,160,80,60,110,75,15,50,6,Sunday,False
2024-12-01 10:45:00,160,140,70,50,120,70,15,20,6,Sunday,False
2024-12-01 11:00:00,160,140,60,70,95,60,15,20,6,Sunday,False
2024-12-01 11:15:00,140,120,60,80,75,60,15,30,6,Sunday,False
2024-12-01 11:30:00,140,100,60,70,80,60,25,20,6,Sunday,False
2024-12-01 11:45:00,120,90,50,70,90,60,25,30,6,Sunday,False
2024-12-01 12:00:00,120,80,60,90,90,45,25,30,6,Sunday,False
2024-12-01 12:15:00,120,90,50,80,90,45,15,25,6,Sunday,False
2024-12-01 12:30:00,120,100,40,80,80,55,15,30,6,Sunday,False
2024-12-01 12:45:00,140,100,50,80,70,60,15,30,6,Sunday,False
2024-12-01 13:00:00,140,100,50,80,60,65,15,30,6,Sunday,False
2024-12-01 13:15:00,120,100,50,70,60,55,15,30,6,Sunday,False
2024-12-01 13:30:00,140,120,50,60,80,55,15,20,6,Sunday,False
2024-12-01 13:45:00,140,120,50,70,85,65,30,35,6,Sunday,False
2024-12-01 14:00:00,120,100,60,70,90,65,30,35,6,Sunday,False
2024-12-01 14:15:00,120,90,60,70,85,65,30,20,6,Sunday,False
2024-12-01 14:30:00,120,90,40,70,75,50,20,20,6,Sunday,False
2024-12-01 14:45:00,120,120,60,80,75,50,25,25,6,Sunday,False
2024-12-01 15:00:00,120,120,70,80,75,65,35,30,6,Sunday,False
2024-12-01 15:15:00,100,120,60,80,75,55,30,45,6,Sunday,False
2024-12-01 15:30:00,120,120,60,70,75,55,25,30,6,Sunday,False
2024-12-01 15:45:00,140,120,70,70,70,55,20,45,6,Sunday,False
2024-12-01 16:00:00,140,120,70,60,75,50,25,30,6,Sunday,False
2024-12-01 16:15:00,140,120,60,70,80,55,15,20,6,Sunday,False
2024-12-01 16:30:00,140,120,60,70,85,55,30,30,6,Sunday,False
2024-12-01 16:45:00,140,100,60,70,80,50,20,35,6,Sunday,False
2024-12-01 17:00:00,140,100,60,70,80,45,15,20,6,Sunday,False
2024-12-01 17:15:00,120,90,60,60,80,50,15,20,6,Sunday,False
2024-12-01 17:30:00,120,90,60,60,70,50,15,20,6,Sunday,False
2024-12-01 17:45:00,100,90,60,60,60,50,15,20,6,Sunday,False
2024-12-01 18:00:00,90,100,60,50,55,40,15,30,6,Sunday,False
2024-12-01 18:15:00,80,80,60,50,50,40,15,15,6,Sunday,False
2024-12-01 18:30:00,80,80,60,50,60,40,15,15,6,Sunday,False
2024-12-01 18:45:00,120,80,60,40,55,40,15,15,6,Sunday,False
2024-12-01 19:00:00,100,70,50,30,50,35,15,15,6,Sunday,False
2024-12-01 19:15:00,90,70,50,25,35,25,15,15,6,Sunday,False
2024-12-01 19:30:00,70,40,25,25,25,25,15,15,6,Sunday,False
2024-12-01 19:45:00,60,30,30,30,20,35,15,15,6,Sunday,False
2024-12-01 20:00:00,60,60,50,40,45,25,15,15,6,Sunday,False
2024-12-01 20:15:00,0,50,50,30,40,20,15,15,6,Sunday,False
2024-12-01 20:30:00,0,50,0,25,30,25,0,15,6,Sunday,False
2024-12-01 20:45:00,0,0,0,15,20,0,0,20,6,Sunday,False
2024-12-02 09:00:00,90,50,5,15,5,5,0,5,0,Monday,False
2024-12-02 09:15:00,150,80,15,40,5,5,0,20,0,Monday,False
2024-12-02 09:30:00,160,120,40,75,35,10,0,20,0,Monday,False
2024-12-02 09:45:00,200,100,50,80,80,50,0,30,0,Monday,False
2024-12-02 10:00:00,180,100,80,90,95,65,15,45,0,Monday,False
2024-12-02 10:15:00,180,140,100,120,85,70,15,35,0,Monday,False
2024-12-02 10:30:00,160,160,80,120,85,70,15,50,0,Monday,False
2024-12-02 10:45:00,160,140,80,120,85,75,15,50,0,Monday,False
2024-12-02 11:00:00,160,160,70,120,90,75,15,50,0,Monday,False
2024-12-02 11:15:00,140,140,60,100,95,70,25,35,0,Monday,False
2024-12-02 11:30:00,120,120,70,90,90,60,15,35,0,Monday,False
2024-12-02 11:45:00,120,120,70,80,90,60,25,35,0,Monday,False
2024-12-02 12:00:00,100,100,60,90,90,55,30,30,0,Monday,False
2024-12-02 12:15:00,120,120,60,90,85,55,30,30,0,Monday,False
2024-12-02 12:30:00,140,120,50,80,85,60,30,30,0,Monday,False
2024-12-02 12:45:00,140,100,50,90,85,55,35,30,0,Monday,False
2024-12-02 13:00:00,140,90,50,90,85,60,30,30,0,Monday,False
2024-12-02 13:15:00,120,90,70,90,85,60,30,30,0,Monday,False
2024-12-02 13:30:00,120,100,70,90,85,70,25,30,0,Monday,False
2024-12-02 13:45:00,100,100,60,90,85,80,35,35,0,Monday,False
2024-12-02 14:00:00,100,100,50,90,105,70,30,35,0,Monday,False
2024-12-02 14:15:00,100,120,50,90,100,65,25,35,0,Monday,False
2024-12-02 14:30:00,160,120,50,140,100,65,25,35,0,Monday,False
2024-12-02 14:45:00,160,120,50,100,100,65,25,50,0,Monday,False
2024-12-02 15:00:00,140,120,50,100,100,65,35,50,0,Monday,False
2024-12-02 15:15:00,120,100,50,100,100,80,35,45,0,Monday,False
2024-12-02 15:30:00,120,100,40,90,95,70,35,45,0,Monday,False
2024-12-02 15:45:00,120,100,40,100,95,70,25,30,0,Monday,False
2024-12-02 16:00:00,140,100,40,100,90,65,30,30,0,Monday,False
2024-12-02 16:15:00,140,120,60,100,80,60,30,35,0,Monday,False
2024-12-02 16:30:00,140,120,60,100,80,60,20,50,0,Monday,False
2024-12-02 16:45:00,140,120,60,70,80,65,25,45,0,Monday,False
2024-12-02 17:00:00,140,120,50,70,80,65,20,30,0,Monday,False
2024-12-02 17:15:00,120,100,40,80,70,55,20,35,0,Monday,False
2024-12-02 17:30:00,120,90,40,90,70,50,20,35,0,Monday,False
2024-12-02 17:45:00,120,90,50,90,70,50,20,20,0,Monday,False
2024-12-02 18:00:00,100,90,50,90,70,50,20,20,0,Monday,False
2024-12-02 18:15:00,100,90,50,80,70,45,20,20,0,Monday,False
2024-12-02 18:30:00,100,80,50,70,70,40,15,20,0,Monday,False
2024-12-02 18:45:00,120,70,40,60,75,45,15,15,0,Monday,False
2024-12-02 19:00:00,90,70,30,50,60,40,15,20,0,Monday,False
2024-12-02 19:15:00,80,60,30,40,45,30,15,15,0,Monday,False
2024-12-02 19:30:00,70,60,25,30,45,20,15,15,0,Monday,False
