時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2023-01-01 09:00:00,190,160,35,60,25,20,0,25,6,Sunday,True
2023-01-01 09:15:00,180,150,70,60,30,25,0,15,6,Sunday,True
2023-01-01 09:30:00,180,160,70,75,50,25,0,15,6,Sunday,True
2023-01-01 09:45:00,180,160,60,80,65,40,0,30,6,Sunday,True
2023-01-01 10:00:00,180,150,60,80,65,50,5,35,6,Sunday,True
2023-01-01 10:15:00,180,160,60,80,65,50,15,35,6,Sunday,True
2023-01-01 10:30:00,170,150,60,90,75,45,20,35,6,Sunday,True
2023-01-01 10:45:00,185,140,60,90,65,45,15,30,6,Sunday,True
2023-01-01 11:00:00,185,140,70,90,70,50,25,45,6,Sunday,True
2023-01-01 11:15:00,185,140,60,90,65,50,25,45,6,Sunday,True
2023-01-01 11:30:00,190,140,60,85,60,50,15,40,6,Sunday,True
2023-01-01 11:45:00,190,135,60,95,60,40,30,35,6,Sunday,True
2023-01-01 12:00:00,190,125,55,95,60,45,35,35,6,Sunday,True
2023-01-01 12:15:00,185,120,60,95,65,45,45,35,6,Sunday,True
2023-01-01 12:30:00,190,135,65,80,65,50,35,45,6,Sunday,True
2023-01-01 12:45:00,180,135,65,80,70,55,25,40,6,Sunday,True
2023-01-01 13:00:00,170,135,70,75,70,50,30,35,6,Sunday,True
2023-01-01 13:15:00,160,130,60,80,70,50,35,30,6,Sunday,True
2023-01-01 13:30:00,160,130,60,90,70,50,40,45,6,Sunday,True
2023-01-01 13:45:00,160,135,50,85,80,50,25,35,6,Sunday,True
2023-01-01 14:00:00,160,125,50,85,80,50,30,35,6,Sunday,True
2023-01-01 14:15:00,150,120,60,85,70,45,35,45,6,Sunday,True
2023-01-01 14:30:00,155,125,60,85,70,45,40,35,6,Sunday,True
2023-01-01 14:45:00,160,130,55,85,65,50,25,45,6,Sunday,True
2023-01-01 15:00:00,160,135,55,75,55,55,25,30,6,Sunday,True
2023-01-01 15:15:00,170,135,50,75,60,50,30,30,6,Sunday,True
2023-01-01 15:30:00,180,140,65,90,60,50,30,30,6,Sunday,True
2023-01-01 15:45:00,175,130,65,85,70,50,40,45,6,Sunday,True
2023-01-01 16:00:00,175,130,75,85,70,50,45,50,6,Sunday,True
2023-01-01 16:15:00,170,130,75,95,65,55,25,40,6,Sunday,True
2023-01-01 16:30:00,170,120,75,95,65,60,30,40,6,Sunday,True
2023-01-01 16:45:00,160,115,60,95,65,60,35,40,6,Sunday,True
2023-01-01 17:00:00,155,115,50,95,60,50,45,45,6,Sunday,True
2023-01-01 17:15:00,150,110,50,95,60,45,25,35,6,Sunday,True
2023-01-01 17:30:00,140,120,50,90,60,45,30,35,6,Sunday,True
2023-01-01 17:45:00,130,120,60,80,60,45,40,35,6,Sunday,True
2023-01-01 18:00:00,125,120,55,70,55,45,0,35,6,Sunday,True
2023-01-01 18:15:00,115,115,50,65,55,45,0,40,6,Sunday,True
2023-01-01 18:30:00,110,105,50,65,50,40,0,40,6,Sunday,True
2023-01-01 18:45:00,110,95,40,65,45,35,0,35,6,Sunday,True
2023-01-01 19:00:00,110,90,35,65,35,30,0,35,6,Sunday,True
2023-01-01 19:15:00,105,90,30,65,30,25,0,15,6,Sunday,True
2023-01-01 19:30:00,95,80,30,55,25,20,0,20,6,Sunday,True
