時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2023-09-01 09:00:00,90,80,5,55,5,5,0,5,4,Friday,False
2023-09-01 09:15:00,90,80,60,60,10,5,0,20,4,Friday,False
2023-09-01 09:30:00,90,80,45,50,25,20,0,20,4,Friday,False
2023-09-01 09:45:00,100,90,40,40,45,40,0,20,4,Friday,False
2023-09-01 10:00:00,80,85,35,40,40,40,5,20,4,Friday,False
2023-09-01 10:15:00,80,85,35,55,55,40,15,20,4,Friday,False
2023-09-01 10:30:00,85,70,35,50,55,45,20,20,4,Friday,False
2023-09-01 10:45:00,75,50,45,35,45,20,25,25,4,Friday,False
2023-09-01 11:00:00,75,35,45,45,35,30,25,30,4,Friday,False
2023-09-01 11:15:00,75,45,45,45,30,30,20,30,4,Friday,False
2023-09-01 11:30:00,60,50,35,50,30,35,15,15,4,Friday,False
2023-09-01 11:45:00,55,50,35,45,40,35,20,30,4,Friday,False
2023-09-01 12:00:00,55,50,40,45,40,35,20,20,4,Friday,False
2023-09-01 12:15:00,60,50,40,45,20,35,25,20,4,Friday,False
2023-09-01 12:30:00,65,50,40,40,25,35,25,30,4,Friday,False
2023-09-01 12:45:00,65,50,35,40,30,40,15,20,4,Friday,False
2023-09-01 13:00:00,60,45,35,35,35,40,15,30,4,Friday,False
2023-09-01 13:15:00,50,50,35,35,35,35,15,20,4,Friday,False
2023-09-01 13:30:00,45,55,35,35,40,30,25,30,4,Friday,False
2023-09-01 13:45:00,60,55,40,40,25,30,20,30,4,Friday,False
2023-09-01 14:00:00,65,55,40,35,25,40,25,30,4,Friday,False
2023-09-01 14:15:00,75,45,35,35,25,40,15,20,4,Friday,False
2023-09-01 14:30:00,60,45,30,35,30,45,15,20,4,Friday,False
2023-09-01 14:45:00,60,55,30,35,40,40,15,30,4,Friday,False
2023-09-01 15:00:00,60,65,45,40,30,35,20,30,4,Friday,False
2023-09-01 15:15:00,55,65,40,40,20,25,20,30,4,Friday,False
2023-09-01 15:30:00,60,65,35,30,25,25,25,30,4,Friday,False
2023-09-01 15:45:00,60,55,35,35,30,35,30,20,4,Friday,False
2023-09-01 16:00:00,50,50,30,35,25,35,30,30,4,Friday,False
2023-09-01 16:15:00,50,45,30,30,20,35,15,30,4,Friday,False
2023-09-01 16:30:00,50,45,35,25,15,35,20,15,4,Friday,False
2023-09-01 16:45:00,50,50,35,25,10,35,20,20,4,Friday,False
2023-09-01 17:00:00,50,55,30,20,5,25,25,20,4,Friday,False
2023-09-01 17:15:00,60,70,30,30,10,25,25,20,4,Friday,False
2023-09-01 17:30:00,70,55,35,40,35,20,15,20,4,Friday,False
2023-09-01 17:45:00,65,55,35,35,30,20,20,15,4,Friday,False
2023-09-01 18:00:00,60,50,35,25,20,30,20,15,4,Friday,False
2023-09-01 18:15:00,50,50,35,25,25,35,25,30,4,Friday,False
2023-09-01 18:30:00,50,55,35,30,20,35,25,15,4,Friday,False
2023-09-01 18:45:00,50,55,35,40,20,30,15,15,4,Friday,False
2023-09-01 19:00:00,60,45,35,35,15,30,15,15,4,Friday,False
2023-09-01 19:15:00,55,40,35,50,15,20,20,20,4,Friday,False
2023-09-01 19:30:00,40,35,35,20,15,20,20,20,4,Friday,False
2023-09-01 19:45:00,40,40,35,15,15,15,25,20,4,Friday,False
2023-09-01 20:00:00,45,40,30,15,5,10,25,20,4,Friday,False
2023-09-01 20:15:00,40,35,25,15,5,5,15,20,4,Friday,False
2023-09-01 20:30:00,0,0,25,10,5,5,20,15,4,Friday,False
2023-09-01 20:45:00,0,0,0,0,5,5,0,25,4,Friday,False
