時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2023-06-01 09:00:00,0,0,0,0,0,0,0,0,3,Thursday,False
2023-06-01 09:15:00,110,75,30,40,5,0,0,20,3,Thursday,False
2023-06-01 09:30:00,115,70,30,50,10,0,0,15,3,Thursday,False
2023-06-01 09:45:00,110,80,35,60,25,0,0,20,3,Thursday,False
2023-06-01 10:00:00,110,90,30,55,30,0,0,20,3,Thursday,False
2023-06-01 10:15:00,110,90,35,50,30,0,25,20,3,Thursday,False
2023-06-01 10:30:00,100,80,35,45,35,0,20,15,3,Thursday,False
2023-06-01 10:45:00,100,70,35,40,35,0,25,20,3,Thursday,False
2023-06-01 11:00:00,100,70,35,45,35,0,25,15,3,Thursday,False
2023-06-01 11:15:00,80,50,25,50,35,0,15,20,3,Thursday,False
2023-06-01 11:30:00,75,45,25,50,35,0,15,15,3,Thursday,False
2023-06-01 11:45:00,70,50,25,60,30,0,15,35,3,Thursday,False
2023-06-01 12:00:00,70,50,25,55,30,0,20,35,3,Thursday,False
2023-06-01 12:15:00,85,60,30,45,25,0,25,20,3,Thursday,False
2023-06-01 12:30:00,95,60,30,55,25,0,25,20,3,Thursday,False
2023-06-01 12:45:00,95,60,25,55,30,0,15,20,3,Thursday,False
2023-06-01 13:00:00,85,65,25,55,35,0,15,20,3,Thursday,False
2023-06-01 13:15:00,80,60,20,50,35,0,15,30,3,Thursday,False
2023-06-01 13:30:00,70,55,25,45,25,0,20,15,3,Thursday,False
2023-06-01 13:45:00,75,55,25,50,25,0,25,15,3,Thursday,False
2023-06-01 14:00:00,80,55,25,55,30,0,25,20,3,Thursday,False
2023-06-01 14:15:00,80,55,25,45,35,0,15,15,3,Thursday,False
2023-06-01 14:30:00,65,55,15,45,35,0,15,20,3,Thursday,False
2023-06-01 14:45:00,70,55,15,50,30,0,20,20,3,Thursday,False
2023-06-01 15:00:00,70,65,20,50,35,0,20,20,3,Thursday,False
2023-06-01 15:15:00,75,60,20,45,35,0,15,20,3,Thursday,False
2023-06-01 15:30:00,80,50,15,45,35,0,25,20,3,Thursday,False
2023-06-01 15:45:00,80,50,15,45,30,0,20,20,3,Thursday,False
2023-06-01 16:00:00,70,55,20,40,25,0,20,30,3,Thursday,False
2023-06-01 16:15:00,75,55,15,45,25,0,15,15,3,Thursday,False
2023-06-01 16:30:00,80,60,20,45,25,0,20,15,3,Thursday,False
2023-06-01 16:45:00,75,60,15,45,25,0,20,15,3,Thursday,False
2023-06-01 17:00:00,70,65,15,40,20,0,25,15,3,Thursday,False
2023-06-01 17:15:00,70,60,20,40,15,0,15,20,3,Thursday,False
2023-06-01 17:30:00,75,60,20,40,15,0,20,20,3,Thursday,False
2023-06-01 17:45:00,75,60,20,40,20,0,25,15,3,Thursday,False
2023-06-01 18:00:00,75,60,15,40,20,0,20,20,3,Thursday,False
2023-06-01 18:15:00,65,55,15,40,20,0,25,20,3,Thursday,False
2023-06-01 18:30:00,65,55,20,40,15,0,25,15,3,Thursday,False
2023-06-01 18:45:00,65,50,20,40,15,0,15,15,3,Thursday,False
2023-06-01 19:00:00,60,45,15,0,15,0,15,15,3,Thursday,False
2023-06-01 19:15:00,50,45,15,0,5,0,20,20,3,Thursday,False
2023-06-01 19:30:00,50,35,15,0,5,0,20,15,3,Thursday,False
2023-06-01 19:45:00,55,35,15,0,5,0,25,15,3,Thursday,False
2023-06-01 20:00:00,55,40,15,0,5,0,15,15,3,Thursday,False
2023-06-01 20:15:00,45,45,15,10,5,0,25,20,3,Thursday,False
2023-06-01 20:30:00,0,55,25,45,5,0,15,20,3,Thursday,False
2023-06-01 20:45:00,0,0,25,0,5,0,0,15,3,Thursday,False
2023-06-02 09:00:00,0,0,0,0,0,0,0,0,4,Friday,False
2023-06-02 09:15:00,100,70,20,15,5,0,0,20,4,Friday,False
2023-06-02 09:30:00,130,90,20,50,10,0,0,20,4,Friday,False
2023-06-02 09:45:00,140,95,20,60,15,0,0,20,4,Friday,False
2023-06-02 10:00:00,145,85,30,55,25,0,0,30,4,Friday,False
2023-06-02 10:15:00,130,85,45,50,40,0,15,35,4,Friday,False
2023-06-02 10:30:00,120,80,45,50,40,0,20,35,4,Friday,False
2023-06-02 10:45:00,95,75,45,55,40,0,20,35,4,Friday,False
2023-06-02 11:00:00,100,75,45,60,35,0,15,35,4,Friday,False
2023-06-02 11:15:00,90,80,35,60,40,0,20,35,4,Friday,False
2023-06-02 11:30:00,90,80,35,65,40,0,20,35,4,Friday,False
2023-06-02 11:45:00,85,65,35,70,35,0,20,15,4,Friday,False
2023-06-02 12:00:00,110,60,35,60,40,0,20,30,4,Friday,False
2023-06-02 12:15:00,100,60,35,40,40,0,20,35,4,Friday,False
2023-06-02 12:30:00,100,80,45,40,40,0,20,35,4,Friday,False
2023-06-02 12:45:00,90,90,35,60,35,0,20,35,4,Friday,False
2023-06-02 13:00:00,90,90,40,60,40,0,20,35,4,Friday,False
2023-06-02 13:15:00,95,85,30,65,45,0,20,35,4,Friday,False
2023-06-02 13:30:00,110,85,30,65,45,0,20,40,4,Friday,False
2023-06-02 13:45:00,115,95,30,65,45,0,15,40,4,Friday,False
2023-06-02 14:00:00,110,90,30,65,45,0,25,40,4,Friday,False
2023-06-02 14:15:00,90,80,30,60,40,0,30,40,4,Friday,False
2023-06-02 14:30:00,90,80,25,65,35,0,30,45,4,Friday,False
2023-06-02 14:45:00,90,80,25,65,40,0,35,45,4,Friday,False
2023-06-02 15:00:00,110,75,0,65,40,0,35,40,4,Friday,False
2023-06-02 15:15:00,110,75,0,65,40,0,25,40,4,Friday,False
2023-06-02 15:30:00,110,90,0,50,45,0,35,35,4,Friday,False
2023-06-02 15:45:00,130,90,0,45,45,0,20,35,4,Friday,False
2023-06-02 16:00:00,115,90,0,55,45,0,30,40,4,Friday,False
2023-06-02 16:15:00,95,95,0,60,50,0,40,20,4,Friday,False
2023-06-02 16:30:00,90,95,0,55,50,0,25,35,4,Friday,False
2023-06-02 16:45:00,90,90,0,45,40,0,30,35,4,Friday,False
2023-06-02 17:00:00,100,90,0,45,35,0,15,35,4,Friday,False
2023-06-02 17:15:00,110,90,0,0,25,0,20,35,4,Friday,False
2023-06-02 17:30:00,120,90,0,0,20,0,20,35,4,Friday,False
2023-06-02 17:45:00,115,80,0,0,25,0,30,20,4,Friday,False
2023-06-02 18:00:00,110,75,5,0,25,0,25,15,4,Friday,False
2023-06-02 18:15:00,90,75,5,0,25,0,15,15,4,Friday,False
2023-06-02 18:30:00,90,75,25,0,10,0,15,15,4,Friday,False
2023-06-02 18:45:00,75,75,30,0,5,0,15,20,4,Friday,False
2023-06-02 19:00:00,80,75,30,5,5,0,20,15,4,Friday,False
2023-06-02 19:15:00,75,65,25,30,5,0,25,20,4,Friday,False
2023-06-02 19:30:00,70,55,15,35,5,0,25,20,4,Friday,False
2023-06-02 19:45:00,65,50,15,60,5,0,15,20,4,Friday,False
2023-06-02 20:00:00,60,45,15,50,5,0,15,15,4,Friday,False
2023-06-02 20:15:00,0,40,15,45,5,0,15,15,4,Friday,False
2023-06-02 20:30:00,0,0,15,0,5,0,15,15,4,Friday,False
2023-06-02 20:45:00,0,0,15,0,5,0,0,15,4,Friday,False
2023-06-03 09:00:00,0,0,0,0,0,0,0,0,5,Saturday,False
2023-06-03 09:15:00,100,80,40,0,5,0,0,15,5,Saturday,False
2023-06-03 09:30:00,120,85,50,15,20,0,0,15,5,Saturday,False
2023-06-03 09:45:00,130,85,50,40,25,0,0,20,5,Saturday,False
2023-06-03 10:00:00,130,85,55,55,10,0,0,20,5,Saturday,False
