時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2024-03-01 09:00:00,160,0,40,30,5,5,0,15,4,Friday,False
2024-03-01 09:15:00,185,0,70,60,5,5,0,15,4,Friday,False
2024-03-01 09:30:00,165,0,105,120,60,30,0,15,4,Friday,False
2024-03-01 09:45:00,150,0,120,110,150,70,0,45,4,Friday,False
2024-03-01 10:00:00,155,0,130,115,130,90,15,50,4,Friday,False
2024-03-01 10:15:00,155,0,130,110,115,90,15,50,4,Friday,False
2024-03-01 10:30:00,155,0,135,115,115,90,20,50,4,Friday,False
2024-03-01 10:45:00,135,0,135,115,115,90,30,45,4,Friday,False
2024-03-01 11:00:00,145,0,125,110,90,80,40,35,4,Friday,False
2024-03-01 11:15:00,145,0,110,115,85,80,40,20,4,Friday,False
2024-03-01 11:30:00,150,0,95,115,90,80,30,25,4,Friday,False
2024-03-01 11:45:00,150,0,95,110,80,70,35,45,4,Friday,False
2024-03-01 12:00:00,140,0,105,110,80,65,35,45,4,Friday,False
2024-03-01 12:15:00,135,0,105,110,90,65,40,30,4,Friday,False
2024-03-01 12:30:00,135,0,105,110,100,70,40,45,4,Friday,False
2024-03-01 12:45:00,130,0,95,95,90,70,45,50,4,Friday,False
2024-03-01 13:00:00,140,0,95,95,85,80,50,50,4,Friday,False
2024-03-01 13:15:00,145,0,95,100,100,80,45,35,4,Friday,False
2024-03-01 13:30:00,150,0,95,110,90,80,40,35,4,Friday,False
2024-03-01 13:45:00,150,0,105,110,90,80,25,45,4,Friday,False
2024-03-01 14:00:00,150,0,105,115,100,75,25,40,4,Friday,False
2024-03-01 14:15:00,150,0,105,110,100,70,30,45,4,Friday,False
2024-03-01 14:30:00,155,0,110,100,105,70,30,45,4,Friday,False
2024-03-01 14:45:00,155,0,110,100,105,80,35,50,4,Friday,False
2024-03-01 15:00:00,155,0,110,100,100,80,35,45,4,Friday,False
2024-03-01 15:15:00,155,0,110,105,100,90,40,45,4,Friday,False
2024-03-01 15:30:00,145,0,110,100,100,95,40,50,4,Friday,False
2024-03-01 15:45:00,135,0,115,100,95,95,35,55,4,Friday,False
2024-03-01 16:00:00,150,0,115,110,95,90,30,60,4,Friday,False
2024-03-01 16:15:00,160,0,115,100,90,90,40,45,4,Friday,False
2024-03-01 16:30:00,160,0,115,105,90,80,30,45,4,Friday,False
2024-03-01 16:45:00,160,0,120,105,90,80,40,35,4,Friday,False
2024-03-01 17:00:00,160,0,115,100,90,75,30,45,4,Friday,False
2024-03-01 17:15:00,150,0,115,100,90,75,45,50,4,Friday,False
2024-03-01 17:30:00,140,0,115,100,95,75,50,35,4,Friday,False
2024-03-01 17:45:00,135,0,110,95,95,75,35,45,4,Friday,False
