時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2023-10-01 09:00:00,125,105,55,25,5,5,0,15,6,Sunday,False
2023-10-01 09:15:00,135,115,60,60,10,10,0,20,6,Sunday,False
2023-10-01 09:30:00,150,125,80,70,30,35,0,15,6,Sunday,False
2023-10-01 09:45:00,145,135,80,75,45,50,0,20,6,Sunday,False
2023-10-01 10:00:00,140,125,85,75,55,50,15,35,6,Sunday,False
2023-10-01 10:15:00,140,110,85,70,60,45,15,45,6,Sunday,False
2023-10-01 10:30:00,110,100,75,60,50,50,20,45,6,Sunday,False
2023-10-01 10:45:00,100,90,75,60,45,50,25,20,6,Sunday,False
2023-10-01 11:00:00,80,85,70,55,45,45,25,20,6,Sunday,False
2023-10-01 11:15:00,85,80,60,60,45,45,35,25,6,Sunday,False
2023-10-01 11:30:00,95,80,50,60,40,35,30,30,6,Sunday,False
2023-10-01 11:45:00,95,70,50,60,40,35,20,30,6,Sunday,False
2023-10-01 12:00:00,105,60,45,55,40,35,20,30,6,Sunday,False
2023-10-01 12:15:00,100,60,45,55,50,35,25,30,6,Sunday,False
2023-10-01 12:30:00,85,80,45,50,60,45,25,35,6,Sunday,False
2023-10-01 12:45:00,0,0,0,0,0,0,0,0,6,Sunday,False
2023-10-01 13:00:00,90,75,65,45,60,50,20,35,6,Sunday,False
2023-10-01 13:15:00,90,85,65,50,40,45,20,30,6,Sunday,False
2023-10-01 13:30:00,95,65,60,60,30,40,20,20,6,Sunday,False
2023-10-01 13:45:00,90,80,60,55,40,35,20,20,6,Sunday,False
2023-10-01 14:00:00,0,85,65,50,50,45,25,30,6,Sunday,False
2023-10-01 14:15:00,0,80,60,45,55,45,30,45,6,Sunday,False
2023-10-01 14:30:00,0,75,65,50,40,45,20,45,6,Sunday,False
2023-10-01 14:45:00,0,75,65,50,45,45,15,35,6,Sunday,False
2023-10-01 15:00:00,0,65,60,55,40,50,20,35,6,Sunday,False
2023-10-01 15:15:00,0,65,65,55,25,45,20,35,6,Sunday,False
2023-10-01 15:30:00,40,85,70,55,45,45,25,35,6,Sunday,False
2023-10-01 15:45:00,70,95,120,60,55,45,15,35,6,Sunday,False
2023-10-01 16:00:00,85,105,110,55,60,45,30,45,6,Sunday,False
2023-10-01 16:15:00,85,80,100,50,55,45,20,45,6,Sunday,False
2023-10-01 16:30:00,110,80,60,55,50,50,35,45,6,Sunday,False
2023-10-01 16:45:00,110,80,50,50,45,50,20,45,6,Sunday,False
2023-10-01 17:00:00,130,80,55,50,45,55,25,55,6,Sunday,False
2023-10-01 17:15:00,130,80,70,50,40,65,30,30,6,Sunday,False
2023-10-01 17:30:00,110,95,65,40,45,65,30,15,6,Sunday,False
2023-10-01 17:45:00,100,90,65,40,50,60,15,20,6,Sunday,False
2023-10-01 18:00:00,85,85,65,50,50,45,20,35,6,Sunday,False
2023-10-01 18:15:00,85,55,55,50,35,35,15,20,6,Sunday,False
2023-10-01 18:30:00,90,55,60,40,25,35,25,30,6,Sunday,False
2023-10-01 18:45:00,85,55,55,30,25,35,15,30,6,Sunday,False
2023-10-01 19:00:00,80,55,45,35,25,30,15,20,6,Sunday,False
2023-10-01 19:15:00,75,50,30,25,20,20,20,15,6,Sunday,False
2023-10-01 19:30:00,70,45,35,25,5,15,20,15,6,Sunday,False
2023-10-01 19:45:00,60,35,35,30,5,10,15,15,6,Sunday,False
2023-10-01 20:00:00,50,40,35,20,5,5,25,15,6,Sunday,False
2023-10-01 20:15:00,0,0,0,35,15,20,15,15,6,Sunday,False
2023-10-01 20:30:00,0,0,0,30,20,30,20,15,6,Sunday,False
2023-10-01 20:45:00,0,0,0,0,20,0,0,20,6,Sunday,False
2023-10-02 09:00:00,115,110,50,40,5,5,0,15,0,Monday,False
2023-10-02 09:15:00,130,120,70,60,10,15,0,35,0,Monday,False
