時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2024-05-01 09:00:00,25,25,5,5,5,5,0,15,2,Wednesday,False
2024-05-01 09:15:00,55,50,15,15,5,5,0,15,2,Wednesday,False
2024-05-01 09:30:00,80,75,15,45,5,5,0,15,2,Wednesday,False
2024-05-01 09:45:00,90,65,30,45,15,10,0,20,2,Wednesday,False
2024-05-01 10:00:00,110,60,30,45,40,15,5,20,2,Wednesday,False
2024-05-01 10:15:00,110,55,20,40,40,20,20,20,2,Wednesday,False
2024-05-01 10:30:00,75,50,20,40,40,15,20,20,2,Wednesday,False
2024-05-01 10:45:00,70,50,20,40,35,20,25,20,2,Wednesday,False
2024-05-01 11:00:00,60,50,15,40,35,20,25,20,2,Wednesday,False
2024-05-01 11:15:00,50,45,15,35,35,10,15,15,2,Wednesday,False
2024-05-01 11:30:00,45,35,10,25,25,5,20,15,2,Wednesday,False
2024-05-01 11:45:00,45,35,10,30,30,5,20,15,2,Wednesday,False
2024-05-01 12:00:00,55,45,10,35,35,5,20,15,2,Wednesday,False
2024-05-01 12:15:00,60,55,10,35,30,5,20,30,2,Wednesday,False
2024-05-01 12:30:00,50,55,10,40,30,5,20,30,2,Wednesday,False
2024-05-01 12:45:00,50,55,10,35,25,5,20,15,2,Wednesday,False
2024-05-01 13:00:00,50,40,10,30,20,5,20,15,2,Wednesday,False
2024-05-01 13:15:00,50,35,10,30,20,5,20,15,2,Wednesday,False
2024-05-01 13:30:00,50,50,10,40,25,5,20,15,2,Wednesday,False
2024-05-01 13:45:00,45,50,25,40,20,5,20,25,2,Wednesday,False
2024-05-01 14:00:00,60,50,25,25,25,5,15,15,2,Wednesday,False
2024-05-01 14:15:00,55,50,25,30,35,5,25,20,2,Wednesday,False
2024-05-01 14:30:00,50,50,25,30,45,5,15,20,2,Wednesday,False
2024-05-01 14:45:00,50,50,25,30,40,5,20,20,2,Wednesday,False
2024-05-01 15:00:00,55,50,20,25,35,5,20,20,2,Wednesday,False
2024-05-01 15:15:00,55,50,25,25,35,5,25,30,2,Wednesday,False
2024-05-01 15:30:00,50,50,30,25,10,5,30,20,2,Wednesday,False
2024-05-01 15:45:00,50,60,25,25,10,5,30,15,2,Wednesday,False
2024-05-01 16:00:00,45,60,20,25,25,5,15,15,2,Wednesday,False
2024-05-01 16:15:00,45,60,15,20,30,5,20,15,2,Wednesday,False
2024-05-01 16:30:00,40,45,10,20,15,5,25,15,2,Wednesday,False
2024-05-01 16:45:00,35,45,10,20,5,5,25,15,2,Wednesday,False
2024-05-01 17:00:00,45,60,20,20,5,5,25,15,2,Wednesday,False
2024-05-01 17:15:00,55,60,25,30,5,5,15,15,2,Wednesday,False
2024-05-01 17:30:00,55,55,25,25,10,5,15,15,2,Wednesday,False
2024-05-01 17:45:00,50,50,15,15,15,5,15,20,2,Wednesday,False
2024-05-01 18:00:00,45,40,15,15,15,5,25,15,2,Wednesday,False
2024-05-01 18:15:00,40,40,15,20,10,5,15,20,2,Wednesday,False
2024-05-01 18:30:00,35,50,15,20,10,5,15,20,2,Wednesday,False
2024-05-01 18:45:00,45,45,15,20,10,5,15,20,2,Wednesday,False
2024-05-01 19:00:00,45,45,15,20,10,5,20,20,2,Wednesday,False
2024-05-01 19:15:00,45,40,15,20,15,5,25,20,2,Wednesday,False
2024-05-01 19:30:00,35,35,15,25,10,5,25,20,2,Wednesday,False
2024-05-01 19:45:00,35,40,15,20,5,5,25,20,2,Wednesday,False
2024-05-01 20:00:00,40,45,15,15,5,5,25,15,2,Wednesday,False
2024-05-01 20:15:00,40,45,15,15,5,5,15,20,2,Wednesday,False
2024-05-01 20:30:00,35,35,15,15,5,5,0,15,2,Wednesday,False
2024-05-01 20:45:00,20,30,15,10,5,5,0,20,2,Wednesday,False
2024-05-02 09:00:00,20,20,5,0,5,5,0,10,3,Thursday,False
2024-05-02 09:15:00,110,70,5,5,5,5,0,15,3,Thursday,False
2024-05-02 09:30:00,130,90,15,40,5,5,0,10,3,Thursday,False
2024-05-02 09:45:00,130,100,50,65,35,20,0,15,3,Thursday,False
2024-05-02 10:00:00,150,110,60,70,55,40,5,15,3,Thursday,False
2024-05-02 10:15:00,130,85,55,70,55,55,15,30,3,Thursday,False
2024-05-02 10:30:00,110,75,45,60,55,55,20,35,3,Thursday,False
2024-05-02 10:45:00,95,70,40,65,60,55,25,35,3,Thursday,False
2024-05-02 11:00:00,90,60,35,60,55,50,25,35,3,Thursday,False
2024-05-02 11:15:00,80,55,30,50,55,40,25,30,3,Thursday,False
2024-05-02 11:30:00,90,50,30,50,55,40,15,20,3,Thursday,False
2024-05-02 11:45:00,100,60,35,55,45,35,15,20,3,Thursday,False
2024-05-02 12:00:00,105,65,35,60,40,35,25,20,3,Thursday,False
2024-05-02 12:15:00,110,65,40,50,45,40,20,30,3,Thursday,False
2024-05-02 12:30:00,95,60,30,50,55,45,15,20,3,Thursday,False
2024-05-02 12:45:00,85,65,30,55,65,40,15,15,3,Thursday,False
2024-05-02 13:00:00,100,60,30,55,65,40,15,30,3,Thursday,False
2024-05-02 13:15:00,100,65,30,50,65,45,15,20,3,Thursday,False
2024-05-02 13:30:00,90,70,25,50,45,45,20,30,3,Thursday,False
2024-05-02 13:45:00,90,65,25,50,40,40,25,15,3,Thursday,False
2024-05-02 14:00:00,100,70,25,50,40,35,25,20,3,Thursday,False
2024-05-02 14:15:00,95,65,30,50,40,30,15,20,3,Thursday,False
2024-05-02 14:30:00,90,70,30,55,55,35,30,35,3,Thursday,False
2024-05-02 14:45:00,90,75,25,55,60,40,20,30,3,Thursday,False
2024-05-02 15:00:00,90,70,25,55,65,50,35,35,3,Thursday,False
2024-05-02 15:15:00,95,70,25,50,50,45,25,30,3,Thursday,False
2024-05-02 15:30:00,95,70,25,50,40,45,30,20,3,Thursday,False
2024-05-02 15:45:00,90,70,20,55,40,50,15,20,3,Thursday,False
2024-05-02 16:00:00,85,60,25,50,45,40,15,30,3,Thursday,False
2024-05-02 16:15:00,85,60,20,40,45,40,20,20,3,Thursday,False
2024-05-02 16:30:00,95,65,20,55,55,40,20,15,3,Thursday,False
2024-05-02 16:45:00,100,65,15,55,50,50,25,15,3,Thursday,False
2024-05-02 17:00:00,100,75,20,50,50,50,25,20,3,Thursday,False
2024-05-02 17:15:00,100,70,20,45,40,50,15,35,3,Thursday,False
2024-05-02 17:30:00,95,75,45,45,45,50,15,15,3,Thursday,False
2024-05-02 17:45:00,95,70,45,45,40,50,30,15,3,Thursday,False
2024-05-02 18:00:00,95,60,40,45,45,40,25,15,3,Thursday,False
2024-05-02 18:15:00,90,55,40,45,40,40,25,20,3,Thursday,False
2024-05-02 18:30:00,90,55,20,40,35,40,25,20,3,Thursday,False
2024-05-02 18:45:00,85,55,15,40,35,40,20,20,3,Thursday,False
2024-05-02 19:00:00,80,50,15,30,35,35,15,20,3,Thursday,False
2024-05-02 19:15:00,80,50,15,30,25,35,20,20,3,Thursday,False
2024-05-02 19:30:00,70,40,10,25,10,25,20,20,3,Thursday,False
