時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2024-10-01 09:00:00,105,70,45,0,10,15,0,5,1,Tuesday,False
2024-10-01 09:15:00,120,90,65,0,20,20,0,15,1,Tuesday,False
2024-10-01 09:30:00,125,100,70,0,45,55,0,15,1,Tuesday,False
2024-10-01 09:45:00,110,90,70,0,75,60,0,15,1,Tuesday,False
2024-10-01 10:00:00,105,75,60,0,70,60,5,30,1,Tuesday,False
2024-10-01 10:15:00,90,75,60,0,55,50,5,30,1,Tuesday,False
2024-10-01 10:30:00,85,75,60,0,50,50,5,25,1,Tuesday,False
2024-10-01 10:45:00,80,60,55,0,55,50,5,20,1,Tuesday,False
2024-10-01 11:00:00,85,50,60,0,60,50,5,20,1,Tuesday,False
2024-10-01 11:15:00,85,60,60,0,60,45,15,20,1,Tuesday,False
2024-10-01 11:30:00,80,65,45,0,60,40,15,15,1,Tuesday,False
2024-10-01 11:45:00,85,55,50,0,60,40,15,15,1,Tuesday,False
2024-10-01 12:00:00,80,55,50,0,55,50,15,15,1,Tuesday,False
2024-10-01 12:15:00,75,60,50,0,50,50,15,20,1,Tuesday,False
2024-10-01 12:30:00,70,55,50,0,50,45,15,15,1,Tuesday,False
2024-10-01 12:45:00,65,35,50,0,50,35,15,15,1,Tuesday,False
2024-10-01 13:00:00,75,50,50,0,45,35,15,15,1,Tuesday,False
2024-10-01 13:15:00,75,60,50,0,45,45,15,15,1,Tuesday,False
2024-10-01 13:30:00,80,60,35,0,50,45,15,15,1,Tuesday,False
2024-10-01 13:45:00,75,60,50,0,50,45,15,15,1,Tuesday,False
2024-10-01 14:00:00,85,55,55,0,50,55,15,15,1,Tuesday,False
2024-10-01 14:15:00,90,50,50,0,50,50,15,15,1,Tuesday,False
2024-10-01 14:30:00,90,55,50,0,50,50,15,20,1,Tuesday,False
2024-10-01 14:45:00,90,65,50,0,50,50,15,20,1,Tuesday,False
2024-10-01 15:00:00,85,65,50,0,50,55,15,20,1,Tuesday,False
2024-10-01 15:15:00,85,65,50,0,50,55,15,20,1,Tuesday,False
2024-10-01 15:30:00,80,55,50,0,40,55,15,15,1,Tuesday,False
2024-10-01 15:45:00,80,55,40,0,35,55,15,20,1,Tuesday,False
2024-10-01 16:00:00,80,65,35,0,30,60,15,20,1,Tuesday,False
2024-10-01 16:15:00,80,65,40,0,35,55,15,15,1,Tuesday,False
2024-10-01 16:30:00,85,70,55,0,40,50,15,20,1,Tuesday,False
2024-10-01 16:45:00,85,55,50,0,50,45,15,20,1,Tuesday,False
2024-10-01 17:00:00,75,50,45,0,50,45,15,20,1,Tuesday,False
2024-10-01 17:15:00,75,50,45,0,45,40,15,15,1,Tuesday,False
2024-10-01 17:30:00,65,40,40,0,40,45,15,15,1,Tuesday,False
2024-10-01 17:45:00,60,50,45,0,35,50,15,15,1,Tuesday,False
2024-10-01 18:00:00,60,60,50,0,40,50,15,15,1,Tuesday,False
2024-10-01 18:15:00,75,60,50,0,35,50,15,15,1,Tuesday,False
2024-10-01 18:30:00,75,40,40,0,35,50,15,15,1,Tuesday,False
2024-10-01 18:45:00,80,40,45,0,40,30,15,15,1,Tuesday,False
2024-10-01 19:00:00,60,30,45,0,30,30,15,15,1,Tuesday,False
2024-10-01 19:15:00,50,35,40,0,15,30,15,15,1,Tuesday,False
2024-10-01 19:30:00,45,30,25,0,10,25,15,20,1,Tuesday,False
2024-10-01 19:45:00,25,25,30,0,15,20,15,20,1,Tuesday,False
2024-10-01 20:00:00,50,45,45,0,15,25,15,15,1,Tuesday,False
2024-10-01 20:15:00,40,40,45,0,20,25,15,15,1,Tuesday,False
2024-10-01 20:30:00,40,30,0,0,15,25,0,20,1,Tuesday,False
2024-10-01 20:45:00,0,30,0,0,0,20,0,0,1,Tuesday,False
2024-10-02 09:00:00,125,0,70,0,20,15,0,5,2,Wednesday,False
2024-10-02 09:15:00,120,0,80,0,50,50,0,20,2,Wednesday,False
2024-10-02 09:30:00,110,5,105,0,75,60,0,30,2,Wednesday,False
2024-10-02 09:45:00,125,60,100,0,80,65,0,35,2,Wednesday,False
2024-10-02 10:00:00,110,100,95,0,90,65,15,40,2,Wednesday,False
2024-10-02 10:15:00,95,95,100,0,85,65,15,45,2,Wednesday,False
2024-10-02 10:30:00,90,95,95,0,75,65,15,45,2,Wednesday,False
2024-10-02 10:45:00,90,90,80,0,70,65,15,30,2,Wednesday,False
2024-10-02 11:00:00,80,85,80,0,65,60,15,30,2,Wednesday,False
2024-10-02 11:15:00,75,70,65,0,65,55,15,30,2,Wednesday,False
2024-10-02 11:30:00,80,65,55,0,65,60,25,30,2,Wednesday,False
2024-10-02 11:45:00,85,75,70,0,65,50,15,35,2,Wednesday,False
2024-10-02 12:00:00,90,75,75,0,65,50,20,20,2,Wednesday,False
2024-10-02 12:15:00,95,80,75,0,70,50,30,20,2,Wednesday,False
2024-10-02 12:30:00,90,65,70,0,75,55,30,20,2,Wednesday,False
2024-10-02 12:45:00,80,65,70,0,65,60,35,20,2,Wednesday,False
2024-10-02 13:00:00,80,60,70,0,65,60,20,15,2,Wednesday,False
2024-10-02 13:15:00,75,70,65,0,60,60,15,15,2,Wednesday,False
2024-10-02 13:30:00,80,70,70,0,60,60,15,15,2,Wednesday,False
2024-10-02 13:45:00,85,85,70,0,60,60,15,15,2,Wednesday,False
2024-10-02 14:00:00,80,85,60,0,65,60,30,15,2,Wednesday,False
2024-10-02 14:15:00,90,90,60,0,70,60,25,20,2,Wednesday,False
2024-10-02 14:30:00,110,75,70,0,65,75,15,20,2,Wednesday,False
2024-10-02 14:45:00,110,60,70,0,60,70,15,35,2,Wednesday,False
2024-10-02 15:00:00,90,70,70,0,60,55,15,30,2,Wednesday,False
2024-10-02 15:15:00,85,75,70,0,60,65,20,15,2,Wednesday,False
2024-10-02 15:30:00,95,75,65,0,55,65,15,15,2,Wednesday,False
2024-10-02 15:45:00,105,75,65,0,60,60,15,30,2,Wednesday,False
2024-10-02 16:00:00,85,70,65,0,65,60,20,15,2,Wednesday,False
2024-10-02 16:15:00,95,75,75,0,60,65,20,15,2,Wednesday,False
2024-10-02 16:30:00,90,85,70,0,50,60,15,15,2,Wednesday,False
2024-10-02 16:45:00,95,85,65,0,50,65,15,15,2,Wednesday,False
2024-10-02 17:00:00,105,85,80,0,50,60,15,15,2,Wednesday,False
2024-10-02 17:15:00,105,75,75,0,50,60,15,15,2,Wednesday,False
2024-10-02 17:30:00,105,70,65,0,65,60,15,15,2,Wednesday,False
2024-10-02 17:45:00,110,60,65,0,60,50,15,20,2,Wednesday,False
2024-10-02 18:00:00,110,70,80,0,50,50,15,20,2,Wednesday,False
2024-10-02 18:15:00,90,70,80,0,50,50,15,20,2,Wednesday,False
2024-10-02 18:30:00,95,70,70,0,65,50,15,20,2,Wednesday,False
2024-10-02 18:45:00,90,65,75,0,65,50,15,20,2,Wednesday,False
2024-10-02 19:00:00,70,55,80,0,55,50,15,20,2,Wednesday,False
2024-10-02 19:15:00,70,50,75,0,50,25,15,20,2,Wednesday,False
2024-10-02 19:30:00,60,30,65,0,15,35,15,20,2,Wednesday,False
2024-10-02 19:45:00,65,35,55,0,15,35,15,15,2,Wednesday,False
2024-10-02 20:00:00,60,45,60,0,30,30,15,15,2,Wednesday,False
2024-10-02 20:15:00,0,45,0,0,40,40,15,20,2,Wednesday,False
2024-10-02 20:30:00,0,0,0,0,30,35,0,15,2,Wednesday,False
2024-10-02 20:45:00,0,0,0,0,0,0,0,25,2,Wednesday,False
2024-10-03 09:00:00,80,60,5,0,5,5,0,5,3,Thursday,False
2024-10-03 09:15:00,110,75,70,0,10,15,0,15,3,Thursday,False
2024-10-03 09:30:00,115,90,75,0,50,50,0,15,3,Thursday,False
2024-10-03 09:45:00,115,85,80,0,60,55,0,20,3,Thursday,False
2024-10-03 10:00:00,120,90,90,0,70,60,5,40,3,Thursday,False
2024-10-03 10:15:00,120,100,90,0,70,60,15,45,3,Thursday,False
2024-10-03 10:30:00,115,95,90,0,75,60,15,40,3,Thursday,False
2024-10-03 10:45:00,85,85,85,0,70,60,15,45,3,Thursday,False
2024-10-03 11:00:00,85,85,85,0,70,65,15,30,3,Thursday,False
2024-10-03 11:15:00,90,80,80,0,65,65,15,15,3,Thursday,False
2024-10-03 11:30:00,95,65,80,0,60,60,25,20,3,Thursday,False
2024-10-03 11:45:00,90,65,65,0,55,60,15,25,3,Thursday,False
2024-10-03 12:00:00,90,70,65,0,55,55,15,35,3,Thursday,False
2024-10-03 12:15:00,80,65,55,0,60,55,15,20,3,Thursday,False
2024-10-03 12:30:00,90,55,55,0,55,55,15,20,3,Thursday,False
2024-10-03 12:45:00,90,50,70,0,55,60,15,25,3,Thursday,False
2024-10-03 13:00:00,80,55,75,0,55,65,15,15,3,Thursday,False
2024-10-03 13:15:00,85,60,75,0,55,60,15,15,3,Thursday,False
2024-10-03 13:30:00,90,65,75,0,55,60,15,15,3,Thursday,False
2024-10-03 13:45:00,95,70,70,0,50,60,15,15,3,Thursday,False
2024-10-03 14:00:00,110,80,65,0,50,60,15,15,3,Thursday,False
2024-10-03 14:15:00,105,85,60,0,50,60,15,15,3,Thursday,False
2024-10-03 14:30:00,95,85,70,0,65,70,15,20,3,Thursday,False
2024-10-03 14:45:00,80,85,75,0,65,70,15,20,3,Thursday,False
2024-10-03 15:00:00,95,85,80,0,65,70,15,20,3,Thursday,False
2024-10-03 15:15:00,90,75,80,0,65,85,25,20,3,Thursday,False
2024-10-03 15:30:00,90,70,75,0,60,85,15,20,3,Thursday,False
2024-10-03 15:45:00,90,70,90,0,65,85,15,30,3,Thursday,False
2024-10-03 16:00:00,90,75,90,0,70,60,15,15,3,Thursday,False
2024-10-03 16:15:00,90,70,70,0,70,60,15,20,3,Thursday,False
2024-10-03 16:30:00,90,70,70,0,65,55,15,15,3,Thursday,False
2024-10-03 16:45:00,90,70,60,0,60,55,15,15,3,Thursday,False
2024-10-03 17:00:00,90,65,70,0,60,60,15,20,3,Thursday,False
2024-10-03 17:15:00,80,65,70,0,55,60,15,20,3,Thursday,False
2024-10-03 17:30:00,80,65,80,0,55,70,15,20,3,Thursday,False
2024-10-03 17:45:00,85,75,75,0,55,65,15,20,3,Thursday,False
2024-10-03 18:00:00,85,85,80,0,55,60,15,20,3,Thursday,False
2024-10-03 18:15:00,80,75,80,0,55,50,15,20,3,Thursday,False
2024-10-03 18:30:00,75,60,70,0,45,55,15,20,3,Thursday,False
2024-10-03 18:45:00,65,45,60,0,45,55,15,20,3,Thursday,False
2024-10-03 19:00:00,65,35,50,0,40,45,15,20,3,Thursday,False
2024-10-03 19:15:00,70,35,50,0,30,30,15,20,3,Thursday,False
2024-10-03 19:30:00,55,40,60,0,25,35,15,20,3,Thursday,False
2024-10-03 19:45:00,50,40,50,0,15,35,15,15,3,Thursday,False
2024-10-03 20:00:00,55,40,60,0,30,25,15,15,3,Thursday,False
2024-10-03 20:15:00,50,45,50,0,35,40,15,15,3,Thursday,False
2024-10-03 20:30:00,50,35,50,0,25,45,0,15,3,Thursday,False
2024-10-03 20:45:00,0,25,0,0,15,25,0,15,3,Thursday,False
