時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク,曜日_数値,曜日,休日
2024-08-01 09:00:00,50,20,5,20,5,5,0,5,3,Thursday,False
2024-08-01 09:15:00,85,60,30,60,5,5,0,15,3,Thursday,False
2024-08-01 09:30:00,95,70,50,70,30,10,0,15,3,Thursday,False
2024-08-01 09:45:00,85,70,65,70,60,45,0,20,3,Thursday,False
2024-08-01 10:00:00,85,80,60,70,60,55,5,20,3,Thursday,False
2024-08-01 10:15:00,85,75,65,70,60,50,15,20,3,Thursday,False
2024-08-01 10:30:00,65,70,60,65,55,40,15,20,3,Thursday,False
2024-08-01 10:45:00,55,70,60,60,50,30,15,25,3,Thursday,False
2024-08-01 11:00:00,65,60,50,60,45,45,15,25,3,Thursday,False
2024-08-01 11:15:00,70,45,40,60,45,45,15,10,3,Thursday,False
2024-08-01 11:30:00,60,35,25,45,50,40,15,20,3,Thursday,False
2024-08-01 11:45:00,60,40,25,55,45,40,15,15,3,Thursday,False
2024-08-01 12:00:00,70,50,30,60,45,35,15,10,3,Thursday,False
2024-08-01 12:15:00,60,55,40,50,40,35,15,20,3,Thursday,False
2024-08-01 12:30:00,60,45,45,50,35,40,15,10,3,Thursday,False
2024-08-01 12:45:00,55,40,45,50,40,45,15,15,3,Thursday,False
2024-08-01 13:00:00,50,40,45,50,40,45,15,20,3,Thursday,False
2024-08-01 13:15:00,55,40,30,40,40,40,15,20,3,Thursday,False
2024-08-01 13:30:00,55,50,25,45,40,30,15,15,3,Thursday,False
2024-08-01 13:45:00,50,40,20,55,40,30,15,15,3,Thursday,False
2024-08-01 14:00:00,60,40,25,60,50,40,15,20,3,Thursday,False
2024-08-01 14:15:00,65,45,35,55,70,40,15,20,3,Thursday,False
2024-08-01 14:30:00,65,40,45,50,60,40,15,20,3,Thursday,False
2024-08-01 14:45:00,65,55,45,55,60,40,15,20,3,Thursday,False
2024-08-01 15:00:00,60,70,45,55,55,40,15,20,3,Thursday,False
2024-08-01 15:15:00,60,70,40,60,60,45,15,10,3,Thursday,False
2024-08-01 15:30:00,60,60,40,60,55,45,15,15,3,Thursday,False
2024-08-01 15:45:00,60,60,35,60,50,45,15,10,3,Thursday,False
2024-08-01 16:00:00,65,55,45,50,50,45,15,10,3,Thursday,False
2024-08-01 16:15:00,65,50,30,45,45,45,15,10,3,Thursday,False
2024-08-01 16:30:00,55,55,30,45,45,35,15,10,3,Thursday,False
2024-08-01 16:45:00,60,55,35,55,45,30,15,10,3,Thursday,False
2024-08-01 17:00:00,60,50,30,55,30,45,15,10,3,Thursday,False
2024-08-01 17:15:00,65,40,35,55,35,45,15,10,3,Thursday,False
2024-08-01 17:30:00,70,45,45,45,35,40,15,20,3,Thursday,False
2024-08-01 17:45:00,60,45,45,45,45,40,15,15,3,Thursday,False
2024-08-01 18:00:00,55,55,45,45,45,35,15,10,3,Thursday,False
2024-08-01 18:15:00,60,55,40,45,35,40,15,15,3,Thursday,False
2024-08-01 18:30:00,55,50,30,40,30,40,15,15,3,Thursday,False
2024-08-01 18:45:00,55,40,25,35,30,40,15,15,3,Thursday,False
2024-08-01 19:00:00,55,45,25,40,30,30,15,15,3,Thursday,False
2024-08-01 19:15:00,50,45,25,40,30,25,15,20,3,Thursday,False
2024-08-01 19:30:00,50,40,25,35,30,30,15,20,3,Thursday,False
2024-08-01 19:45:00,45,40,30,25,25,30,15,20,3,Thursday,False
2024-08-01 20:00:00,35,30,25,25,15,35,15,15,3,Thursday,False
2024-08-01 20:15:00,35,30,20,20,10,20,15,15,3,Thursday,False
2024-08-01 20:30:00,0,50,30,35,15,5,0,15,3,Thursday,False
2024-08-01 20:45:00,0,0,0,0,5,10,0,15,3,Thursday,False
2024-08-02 09:00:00,60,45,5,20,5,5,0,5,4,Friday,False
2024-08-02 09:15:00,100,75,25,55,5,5,0,20,4,Friday,False
2024-08-02 09:30:00,95,80,55,0,30,10,0,15,4,Friday,False
2024-08-02 09:45:00,95,80,75,0,60,60,0,25,4,Friday,False
2024-08-02 10:00:00,90,65,75,0,75,65,15,30,4,Friday,False
2024-08-02 10:15:00,80,65,65,0,75,65,15,35,4,Friday,False
2024-08-02 10:30:00,70,60,50,0,65,60,15,30,4,Friday,False
2024-08-02 10:45:00,65,55,50,0,55,55,15,20,4,Friday,False
2024-08-02 11:00:00,60,45,40,0,50,50,15,20,4,Friday,False
