日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-28,2,7004.0,719,"[5, 4, 3, 0, 5, 3, 2, 5, 1, 4, 5, 3, 7, 5, 0, 2, 0, 1, 6, 3]","[5, 4, 3, 0, 5, 3, 2, 5, 1, 4, 5, 3, 7, 5, 0]","[0, 30, 60, 120, 195, 225, 270, 345, 390, 465, 495, 525, 555, 615, 645]"
2022-07-28,2,7514.0,714,"[4, 3, 5, 2, 6, 6, 5, 3, 4, 7, 4, 3, 4, 5, 2, 3, 1, 3]","[4, 3, 5, 2, 6, 5, 3, 4, 7, 4, 3, 4, 5, 2, 3, 1]","[0, 30, 90, 120, 180, 240, 270, 315, 345, 420, 450, 495, 510, 540, 615, 645]"
2022-07-28,9,7473.0,700,"[4, 5, 6, 1, 5, 7, 4, 7, 7, 4, 4, 4, 5, 3, 2, 5, 3, 1, 6]","[4, 5, 6, 1, 5, 7, 4, 7, 4, 5, 3, 2, 5, 3, 1, 6]","[0, 30, 45, 90, 165, 210, 270, 300, 360, 405, 435, 465, 525, 570, 600, 675]"
2022-07-28,2,7092.0,715,"[3, 4, 5, 4, 4, 5, 1, 4, 2, 0, 4, 3, 4, 7, 4, 3, 7, 2, 1]","[3, 4, 5, 4, 5, 1, 4, 2, 0, 4, 3, 4, 7, 4, 3]","[0, 60, 120, 165, 195, 240, 315, 345, 435, 510, 525, 570, 600, 660, 690]"
2022-07-28,4,6577.0,709,"[5, 7, 4, 2, 5, 2, 3, 1, 3, 7, 4, 1, 3, 1, 2, 0, 2, 2, 7, 2]","[5, 7, 4, 2, 5, 2, 3, 1, 3, 7, 4, 1, 3, 1]","[0, 30, 75, 120, 180, 210, 270, 315, 375, 420, 495, 525, 600, 645]"
2022-07-28,8,6578.0,682,"[4, 5, 7, 4, 6, 1, 6, 3, 7, 2, 3, 4, 4, 4, 6, 1]","[4, 5, 7, 4, 6, 1, 6, 3, 7, 2, 3, 4, 6, 1]","[0, 30, 45, 90, 150, 195, 270, 345, 375, 435, 510, 540, 570, 630]"
2022-07-28,10,5139.0,492,"[5, 3, 0, 0, 7, 4, 5, 4, 2, 5, 3, 5]","[5, 3, 0, 7, 4, 5, 4, 2, 5, 3, 5]","[0, 30, 75, 165, 225, 255, 285, 330, 405, 435, 465]"
2022-07-28,8,6528.0,735,"[7, 6, 2, 5, 2, 5, 7, 6, 5, 5, 2, 7, 3, 3, 5, 2, 4, 6]","[7, 6, 2, 5, 2, 5, 7, 6, 5, 2, 7, 3, 5, 2]","[0, 45, 90, 165, 195, 255, 300, 360, 420, 450, 525, 600, 630, 660]"
2022-07-28,2,6564.0,728,"[4, 4, 2, 6, 4, 3, 6, 5, 5, 5, 3, 1, 1, 4, 1, 7, 5, 2, 5]","[4, 2, 6, 4, 3, 6, 5, 3, 1, 4, 1, 7, 5, 2]","[0, 30, 120, 195, 225, 255, 330, 360, 420, 465, 495, 570, 630, 660]"
2022-07-28,5,7531.0,726,"[5, 4, 7, 3, 3, 2, 6, 5, 3, 3, 3, 4, 7, 7, 3, 4, 7, 2, 5, 7]","[5, 4, 7, 3, 2, 6, 5, 3, 4, 7, 3, 4, 7, 2, 5, 7]","[0, 30, 60, 120, 180, 240, 300, 330, 360, 405, 465, 495, 525, 600, 645, 675]"
2022-07-28,10,6580.0,711,"[4, 3, 1, 2, 4, 2, 5, 4, 0, 0, 5, 0, 5, 0, 2, 5, 1, 5, 0]","[4, 3, 1, 2, 4, 2, 5, 4, 0, 5, 0, 5, 0, 2]","[0, 30, 90, 165, 225, 270, 330, 375, 405, 480, 510, 585, 615, 705]"
2022-07-28,8,7073.0,725,"[7, 3, 4, 6, 4, 4, 5, 7, 3, 2, 7, 4, 6, 4, 5, 0, 2]","[7, 3, 4, 6, 4, 5, 7, 3, 2, 7, 4, 6, 4, 5, 0]","[0, 45, 105, 150, 210, 240, 270, 330, 360, 435, 495, 525, 585, 615, 645]"
2022-07-28,5,7027.0,715,"[3, 7, 6, 2, 2, 2, 4, 5, 4, 2, 5, 3, 2, 3, 1, 3, 5, 4, 7, 5]","[3, 7, 6, 2, 4, 5, 4, 2, 5, 3, 2, 3, 1, 3, 5]","[0, 60, 120, 195, 255, 300, 315, 360, 420, 450, 495, 555, 585, 660, 705]"
2022-07-28,5,6142.0,613,"[2, 4, 4, 7, 4, 3, 5, 4, 6, 4, 6, 6, 4, 1, 4]","[2, 4, 7, 4, 3, 5, 4, 6, 4, 6, 4, 1, 4]","[0, 90, 135, 195, 225, 270, 300, 330, 390, 420, 495, 510, 585]"
2022-07-28,10,7057.0,711,"[3, 7, 2, 4, 1, 3, 6, 4, 6, 4, 6, 3, 5, 7, 3, 2, 3]","[3, 7, 2, 4, 1, 3, 6, 4, 6, 4, 6, 3, 5, 7, 3]","[0, 60, 120, 180, 210, 270, 315, 375, 405, 465, 480, 555, 585, 615, 690]"
2022-07-28,10,6147.0,546,"[4, 5, 3, 4, 2, 6, 3, 4, 3, 4, 2, 3, 4]","[4, 5, 3, 4, 2, 6, 3, 4, 3, 4, 2, 3, 4]","[0, 30, 45, 105, 150, 210, 285, 315, 345, 390, 420, 480, 525]"
2022-07-28,2,6623.0,709,"[1, 7, 0, 4, 1, 4, 3, 7, 3, 4, 4, 4, 4, 2, 3, 5, 4, 6, 5]","[1, 7, 0, 4, 1, 4, 3, 7, 3, 4, 2, 3, 5, 4]","[0, 120, 180, 270, 300, 375, 405, 435, 495, 540, 570, 645, 660, 690]"
2022-07-28,10,6164.0,588,"[5, 5, 3, 4, 3, 4, 3, 4, 2, 4, 7, 3, 2, 4]","[5, 3, 4, 3, 4, 3, 4, 2, 4, 7, 3, 2, 4]","[0, 30, 75, 135, 195, 225, 270, 300, 360, 405, 465, 495, 555]"
2022-07-28,7,3775.0,419,"[6, 4, 4, 4, 0, 4, 5, 0, 3, 3, 7]","[6, 4, 0, 4, 5, 0, 3, 7]","[0, 45, 90, 165, 210, 240, 315, 345]"
2022-07-28,9,7027.0,724,"[3, 4, 4, 3, 7, 3, 5, 7, 6, 5, 7, 5, 0, 5, 4, 3, 4, 2, 4]","[3, 4, 3, 7, 3, 5, 7, 6, 5, 7, 5, 0, 5, 4, 3]","[0, 60, 120, 165, 225, 270, 300, 375, 435, 465, 525, 570, 645, 660, 705]"
2022-07-28,2,7063.0,735,"[5, 5, 7, 4, 5, 3, 2, 4, 5, 4, 2, 3, 7, 0, 3, 2, 3, 2, 5, 6]","[5, 7, 4, 5, 3, 2, 4, 5, 4, 2, 3, 7, 0, 3, 2]","[0, 30, 75, 120, 165, 210, 285, 315, 345, 390, 450, 480, 555, 630, 660]"
2022-07-28,7,6139.0,715,"[4, 7, 6, 5, 0, 4, 0, 2, 4, 1, 2, 4, 1, 4, 5, 4, 2, 0, 2, 0]","[4, 7, 6, 5, 0, 4, 0, 2, 4, 1, 2, 4, 1]","[0, 30, 75, 135, 180, 255, 300, 360, 435, 465, 540, 615, 645]"
2022-07-28,4,7105.0,727,"[7, 3, 0, 2, 7, 4, 3, 6, 3, 6, 3, 4, 7, 3, 4, 0, 2, 6]","[7, 3, 0, 2, 7, 4, 3, 6, 3, 6, 3, 4, 7, 3, 4]","[0, 45, 105, 195, 255, 315, 360, 405, 450, 495, 540, 585, 615, 675, 705]"
2022-07-28,9,4711.0,503,"[5, 4, 3, 5, 0, 7, 3, 0, 2, 4, 4, 4]","[5, 4, 3, 5, 0, 7, 3, 0, 2, 4]","[0, 30, 60, 120, 165, 240, 300, 345, 420, 480]"
2022-07-28,3,7479.0,715,"[4, 6, 0, 6, 5, 0, 7, 5, 3, 5, 5, 6, 4, 3, 6, 1, 2, 3]","[4, 6, 0, 6, 5, 0, 7, 5, 3, 5, 6, 4, 3, 6, 2, 3]","[0, 30, 75, 150, 195, 240, 315, 375, 405, 450, 480, 540, 585, 615, 675, 690]"
2022-07-28,8,5174.0,585,"[4, 1, 3, 1, 4, 7, 3, 1, 5, 5, 2, 3, 3]","[4, 1, 3, 1, 4, 7, 3, 1, 5, 2, 3]","[0, 30, 135, 195, 270, 300, 375, 420, 465, 495, 555]"
2022-07-28,7,6131.0,583,"[4, 3, 6, 5, 0, 4, 0, 5, 5, 3, 3, 7, 4, 4, 3, 4]","[4, 3, 6, 5, 0, 4, 0, 5, 3, 7, 4, 3, 4]","[0, 30, 90, 150, 180, 255, 300, 360, 405, 435, 495, 525, 555]"
2022-07-28,3,7080.0,727,"[7, 4, 4, 3, 4, 0, 7, 3, 3, 5, 3, 7, 5, 4, 4, 2, 0, 6, 1, 5]","[7, 4, 3, 4, 0, 7, 3, 5, 3, 7, 5, 4, 2, 0, 6]","[0, 45, 90, 150, 195, 270, 330, 375, 405, 435, 495, 525, 555, 615, 690]"
2022-07-28,4,6646.0,680,"[5, 4, 0, 2, 3, 7, 4, 4, 3, 4, 4, 4, 4, 3, 7, 7, 4, 4, 2, 4]","[5, 4, 0, 2, 3, 7, 4, 3, 4, 3, 7, 4, 2, 4]","[0, 30, 60, 165, 240, 270, 345, 390, 435, 465, 495, 555, 600, 660]"
2022-07-28,7,6613.0,715,"[2, 7, 4, 4, 5, 4, 3, 4, 3, 1, 3, 7, 6, 7, 3, 3, 4, 2, 5, 7]","[2, 7, 4, 5, 4, 3, 4, 3, 1, 3, 7, 6, 7, 3]","[0, 90, 150, 195, 225, 270, 300, 330, 360, 450, 495, 555, 630, 690]"
2022-07-28,2,5142.0,555,"[7, 6, 5, 1, 6, 6, 3, 5, 3, 7, 2, 7]","[7, 6, 5, 1, 6, 3, 5, 3, 7, 2, 7]","[0, 45, 90, 135, 195, 255, 285, 315, 360, 435, 495]"
