日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-16,9,5660.0,717,"[6, 4, 4, 6, 7, 4, 1, 4, 5, 4, 1, 7, 0, 4, 1, 1, 1, 2, 2]","[6, 4, 6, 7, 4, 1, 4, 5, 4, 1, 7, 4]","[0, 45, 105, 165, 225, 285, 390, 420, 450, 510, 615, 690]"
2022-07-16,7,5191.0,682,"[5, 7, 2, 4, 7, 6, 4, 6, 6, 6, 3, 0, 0, 0, 4, 0, 0]","[5, 7, 2, 4, 7, 6, 4, 6, 3, 0, 4]","[0, 30, 75, 195, 240, 315, 390, 405, 480, 540, 660]"
2022-07-16,4,5650.0,678,"[4, 6, 4, 7, 7, 6, 1, 7, 7, 6, 4, 3, 6, 2, 1, 1]","[4, 6, 4, 7, 6, 1, 7, 6, 4, 3, 6, 2]","[0, 45, 90, 135, 195, 255, 375, 450, 495, 555, 600, 675]"
2022-07-16,6,5147.0,709,"[7, 0, 5, 4, 5, 3, 5, 3, 4, 6, 6, 6, 3, 6, 7, 4, 7, 0, 3]","[7, 0, 5, 4, 5, 3, 5, 3, 4, 6, 3]","[0, 45, 225, 285, 330, 390, 450, 495, 555, 600, 675]"
2022-07-16,10,3304.0,534,"[7, 7, 6, 3, 1, 1, 4, 0, 3, 3, 3, 3, 3, 3]","[7, 6, 3, 1, 4, 0, 3]","[0, 45, 90, 165, 285, 345, 495]"
2022-07-16,10,4686.0,707,"[5, 4, 3, 4, 7, 2, 1, 6, 5, 2, 3, 7, 7, 7, 4, 1, 5, 3, 1, 4]","[5, 4, 3, 4, 7, 2, 1, 6, 5, 2]","[0, 30, 75, 150, 210, 285, 390, 495, 585, 615]"
2022-07-16,5,4693.0,740,"[3, 2, 6, 1, 1, 7, 7, 6, 7, 5, 4, 2, 4, 0, 1, 0, 5]","[3, 2, 6, 1, 7, 6, 7, 5, 4, 2]","[0, 60, 180, 255, 360, 450, 510, 570, 615, 645]"
2022-07-16,4,5633.0,697,"[6, 5, 3, 3, 2, 1, 4, 6, 7, 1, 4, 0, 2, 1, 0, 2]","[6, 5, 3, 2, 1, 4, 6, 7, 1, 4, 2, 2]","[0, 45, 105, 165, 270, 375, 390, 465, 525, 645, 675, 690]"
2022-07-16,8,4235.0,723,"[3, 6, 3, 5, 0, 2, 4, 2, 0, 7, 5, 4, 1, 4, 2, 0, 4, 4, 2, 1]","[3, 6, 3, 5, 0, 2, 4, 2, 0]","[0, 60, 105, 180, 225, 345, 450, 510, 600]"
2022-07-16,8,4233.0,744,"[6, 6, 6, 3, 3, 2, 6, 6, 6, 0, 4, 2, 2, 6, 0, 1, 1, 6, 0]","[6, 3, 2, 6, 0, 4, 2, 6, 0]","[0, 45, 120, 210, 270, 420, 465, 555, 615]"
2022-07-16,10,5157.0,706,"[4, 3, 5, 6, 7, 2, 3, 2, 3, 5, 5, 3, 7, 3, 6, 0, 1, 2]","[4, 3, 5, 6, 7, 2, 3, 2, 3, 5, 3]","[0, 45, 120, 180, 240, 315, 405, 480, 585, 630, 660]"
2022-07-16,4,5095.0,741,"[6, 1, 2, 5, 6, 2, 4, 1, 1, 5, 1, 0, 5, 6, 7, 4]","[6, 1, 2, 5, 6, 2, 4, 1, 5, 5, 6]","[0, 45, 195, 300, 345, 405, 510, 570, 660, 690, 705]"
2022-07-16,9,5159.0,706,"[7, 6, 4, 3, 3, 1, 2, 3, 4, 1, 5, 6, 6, 4, 0, 2, 5]","[7, 6, 4, 3, 1, 2, 3, 4, 1, 5, 6]","[0, 45, 90, 150, 210, 330, 435, 495, 540, 645, 675]"
2022-07-16,9,4228.0,706,"[4, 1, 2, 2, 4, 5, 2, 4, 5, 2, 4, 6, 4, 0, 4, 7, 4, 0, 3]","[4, 1, 2, 4, 5, 2, 4, 5, 2]","[0, 45, 195, 300, 360, 420, 525, 570, 615]"
2022-07-16,2,5167.0,609,"[4, 7, 4, 6, 5, 7, 2, 4, 5, 6, 3]","[4, 7, 4, 6, 5, 7, 2, 4, 5, 6, 3]","[0, 45, 90, 150, 210, 255, 330, 420, 465, 510, 570]"
2022-07-16,5,5190.0,720,"[7, 6, 7, 1, 4, 7, 3, 6, 0, 6, 6, 4, 1, 4, 7, 7, 3, 6]","[7, 6, 7, 1, 4, 7, 3, 6, 0, 6, 4]","[0, 45, 90, 150, 270, 330, 405, 480, 540, 660, 705]"
2022-07-16,4,5130.0,714,"[1, 7, 5, 6, 3, 4, 4, 0, 5, 6, 3, 6, 2, 5, 1, 2, 2]","[1, 7, 5, 6, 3, 4, 0, 5, 6, 3, 6]","[0, 150, 210, 255, 330, 390, 405, 540, 585, 630, 690]"
2022-07-16,7,5191.0,727,"[2, 4, 3, 7, 4, 4, 2, 2, 5, 4, 2, 7, 5, 3, 5, 5, 3, 5, 4]","[2, 4, 3, 7, 4, 2, 5, 4, 2, 7, 5]","[0, 105, 150, 225, 300, 360, 465, 495, 555, 645, 705]"
2022-07-16,9,4693.0,683,"[3, 3, 5, 4, 7, 7, 6, 0, 4, 4, 6, 3, 6]","[3, 5, 4, 7, 6, 0, 4, 6, 3, 6]","[0, 60, 120, 180, 240, 300, 450, 495, 585, 630]"
2022-07-16,4,4712.0,719,"[5, 6, 7, 6, 7, 7, 0, 0, 4, 3, 3, 3, 7, 0, 2, 3, 6, 5]","[5, 6, 7, 6, 7, 0, 4, 3, 7, 0]","[0, 30, 60, 120, 195, 270, 420, 465, 525, 600]"
2022-07-16,2,5608.0,744,"[5, 7, 4, 5, 3, 4, 1, 5, 5, 5, 6, 6, 2, 1, 7, 2]","[5, 7, 4, 5, 3, 4, 1, 5, 6, 2, 1, 7]","[0, 30, 75, 135, 195, 255, 315, 405, 450, 510, 600, 690]"
2022-07-16,4,4726.0,738,"[7, 3, 0, 3, 4, 2, 4, 5, 7, 1, 6, 4, 5, 6, 0]","[7, 3, 0, 3, 4, 2, 4, 5, 7, 1]","[0, 45, 120, 270, 345, 360, 465, 510, 555, 630]"
2022-07-16,5,5667.0,697,"[6, 3, 3, 4, 3, 4, 4, 5, 5, 4, 0, 4, 4, 4, 4, 1, 0, 2, 0]","[6, 3, 4, 3, 4, 5, 4, 0, 4, 1, 0, 2]","[0, 45, 120, 180, 240, 285, 345, 360, 525, 570, 660, 690]"
2022-07-16,10,5209.0,749,"[7, 2, 6, 4, 3, 2, 6, 4, 2, 4, 7, 4, 7, 2, 6, 1, 1, 7, 4]","[7, 2, 6, 4, 3, 2, 6, 4, 2, 4, 7]","[0, 45, 165, 225, 285, 360, 465, 525, 570, 660, 690]"
2022-07-16,4,4685.0,685,"[6, 1, 1, 7, 3, 6, 3, 2, 7, 5, 1, 0, 2, 2]","[6, 1, 7, 3, 6, 3, 2, 7, 5, 2]","[0, 45, 195, 270, 345, 405, 480, 585, 645, 675]"
2022-07-16,2,5139.0,720,"[7, 5, 7, 7, 3, 7, 6, 5, 2, 6, 2, 6, 7, 5, 2, 7, 6]","[7, 5, 7, 3, 7, 6, 5, 2, 6, 2, 6]","[0, 45, 105, 165, 225, 300, 375, 420, 525, 600, 690]"
2022-07-16,4,3742.0,476,"[6, 5, 4, 2, 2, 2, 4, 3, 5, 3]","[6, 5, 4, 2, 4, 3, 5, 3]","[0, 45, 105, 150, 240, 300, 375, 420]"
2022-07-16,3,4211.0,720,"[6, 4, 5, 5, 3, 6, 3, 0, 6, 0, 3, 4, 6, 2, 5, 5]","[6, 4, 5, 3, 6, 3, 0, 6, 0]","[0, 45, 105, 165, 225, 300, 375, 525, 600]"
2022-07-16,7,4290.0,717,"[3, 3, 7, 0, 4, 7, 4, 7, 3, 0, 0, 4, 3, 0, 5, 3, 6, 7]","[3, 7, 0, 4, 7, 4, 7, 3, 0]","[0, 60, 120, 270, 330, 420, 465, 525, 600]"
2022-07-16,8,4720.0,722,"[3, 3, 3, 1, 4, 2, 6, 1, 2, 7, 2, 4, 6, 5, 5, 7, 0, 6]","[3, 1, 4, 2, 6, 1, 2, 7, 2, 4]","[0, 60, 210, 255, 345, 405, 525, 615, 690, 705]"
2022-07-16,9,5147.0,713,"[5, 7, 1, 3, 7, 3, 6, 5, 3, 2, 3, 5, 0, 6, 0, 2, 2, 3]","[5, 7, 1, 3, 7, 3, 6, 5, 3, 2, 3]","[0, 30, 75, 210, 270, 330, 405, 480, 510, 585, 675]"
2022-07-16,7,5192.0,728,"[3, 7, 2, 7, 3, 5, 2, 4, 2, 1, 4, 6, 4, 4, 5]","[3, 7, 2, 7, 3, 5, 2, 4, 2, 4, 6]","[0, 60, 120, 210, 285, 360, 420, 525, 570, 675, 690]"
2022-07-16,7,5170.0,737,"[4, 5, 7, 4, 6, 4, 3, 6, 7, 5, 5, 0, 7, 4, 1, 4, 4]","[4, 5, 7, 4, 6, 4, 3, 6, 7, 5, 0]","[0, 45, 105, 165, 225, 300, 360, 435, 495, 570, 615]"
2022-07-16,8,5196.0,710,"[3, 4, 1, 4, 6, 4, 0, 7, 5, 4, 3, 4, 6, 2, 5, 5, 4, 6, 1]","[3, 4, 1, 4, 6, 4, 0, 7, 5, 4, 3]","[0, 60, 135, 255, 300, 375, 390, 525, 600, 645, 675]"
2022-07-16,6,5149.0,714,"[2, 2, 7, 4, 4, 5, 4, 5, 2, 3, 5, 1, 3, 5, 7, 3, 3]","[2, 7, 4, 5, 4, 5, 2, 3, 5, 1, 3]","[0, 105, 165, 225, 270, 330, 375, 480, 540, 585, 675]"
2022-07-16,2,5662.0,756,"[2, 5, 7, 5, 4, 6, 7, 4, 7, 3, 4, 7, 5, 5, 1, 3, 1, 5, 7, 4]","[2, 5, 7, 5, 4, 6, 7, 4, 7, 3, 4, 7]","[0, 105, 165, 225, 270, 330, 405, 480, 540, 615, 660, 705]"
2022-07-16,6,6097.0,744,"[2, 5, 4, 2, 5, 7, 4, 4, 5, 5, 2, 4, 4, 4, 5, 4, 3, 5, 2]","[2, 5, 4, 2, 5, 7, 4, 5, 2, 4, 5, 4, 3]","[0, 105, 165, 225, 300, 360, 450, 495, 540, 630, 660, 675, 705]"
2022-07-16,4,5676.0,718,"[4, 4, 7, 4, 4, 6, 4, 7, 4, 4, 3, 6, 5, 7, 0, 5, 2, 3, 5]","[4, 7, 4, 6, 4, 7, 4, 3, 6, 5, 7, 0]","[0, 45, 90, 150, 210, 255, 330, 345, 405, 495, 525, 600]"
2022-07-16,7,5190.0,728,"[4, 0, 3, 4, 6, 6, 6, 4, 7, 5, 6, 3, 7, 7, 6, 4, 1, 4, 4]","[4, 0, 3, 4, 6, 4, 7, 5, 6, 3, 7]","[0, 45, 225, 285, 345, 420, 465, 525, 570, 630, 675]"
2022-07-16,9,5164.0,732,"[2, 5, 7, 2, 5, 6, 4, 7, 3, 2, 3, 4, 1, 3, 7, 3, 6, 6, 4]","[2, 5, 7, 2, 5, 6, 4, 7, 3, 2, 3]","[0, 105, 165, 225, 315, 360, 435, 480, 555, 600, 690]"
2022-07-16,9,4715.0,718,"[4, 7, 4, 3, 7, 1, 5, 5, 2, 6, 0, 4, 5, 3, 1, 1]","[4, 7, 4, 3, 7, 1, 5, 2, 6, 0]","[0, 45, 90, 150, 210, 285, 405, 435, 540, 600]"
2022-07-16,3,4232.0,741,"[6, 6, 3, 0, 5, 5, 5, 3, 7, 3, 3, 2, 0, 6, 4, 6, 3, 3]","[6, 3, 0, 5, 3, 7, 3, 2, 0]","[0, 45, 120, 270, 315, 390, 465, 525, 615]"
2022-07-16,4,5196.0,706,"[6, 3, 3, 7, 7, 4, 6, 4, 4, 6, 3, 2, 2, 7, 0, 4, 3]","[6, 3, 7, 4, 6, 4, 6, 3, 2, 7, 4]","[0, 45, 120, 180, 225, 300, 375, 450, 510, 615, 690]"
2022-07-16,10,5141.0,719,"[7, 5, 2, 7, 5, 5, 5, 5, 1, 5, 3, 4, 7, 6, 4, 2, 2, 5, 5, 0]","[7, 5, 2, 7, 5, 1, 5, 3, 4, 7, 6]","[0, 45, 105, 210, 285, 345, 465, 510, 585, 630, 690]"
2022-07-16,4,5138.0,721,"[3, 1, 5, 5, 5, 6, 5, 4, 1, 2, 1, 2, 2, 4, 0, 7, 4]","[3, 1, 5, 6, 5, 4, 1, 2, 1, 2, 4]","[0, 60, 210, 255, 315, 360, 375, 510, 600, 690, 705]"
2022-07-16,3,4695.0,728,"[6, 3, 3, 7, 1, 2, 6, 4, 5, 4, 2, 4, 5, 4, 3, 4]","[6, 3, 7, 1, 2, 6, 4, 5, 4, 2]","[0, 45, 120, 180, 315, 405, 480, 540, 585, 630]"
2022-07-16,2,5179.0,719,"[0, 7, 5, 7, 5, 3, 3, 6, 3, 4, 7, 4, 2, 5, 4, 7, 2, 7, 7, 1]","[0, 7, 5, 7, 5, 3, 6, 3, 4, 7, 4]","[0, 180, 240, 300, 360, 420, 480, 540, 600, 645, 705]"
2022-07-16,8,4283.0,572,"[3, 7, 4, 7, 4, 4, 1, 7, 4, 3, 3]","[3, 7, 4, 7, 4, 1, 7, 4, 3]","[0, 60, 120, 180, 240, 300, 375, 450, 510]"
2022-07-16,8,4730.0,711,"[3, 4, 1, 3, 0, 4, 3, 3, 4, 3, 3, 6, 6, 4, 5, 3, 3, 7]","[3, 4, 1, 3, 0, 4, 3, 4, 3, 6]","[0, 60, 135, 255, 315, 465, 525, 600, 630, 675]"
2022-07-16,9,4717.0,709,"[4, 4, 2, 5, 5, 0, 4, 2, 7, 4, 5, 2, 5, 6, 2, 6]","[4, 2, 5, 0, 4, 2, 7, 4, 5, 2]","[0, 45, 165, 210, 345, 360, 465, 525, 585, 615]"
