日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-17,6,4263.0,719,"[6, 3, 3, 4, 0, 2, 3, 0, 2, 4, 3]","[6, 3, 4, 0, 2, 3, 0, 2, 4]","[0, 45, 135, 240, 405, 540, 630, 645, 675]"
2022-07-17,9,3288.0,718,"[1, 6, 4, 7, 6, 1, 7, 6, 7, 6, 7, 3, 1]","[1, 6, 4, 7, 6, 1, 7]","[0, 195, 270, 345, 420, 510, 645]"
2022-07-17,7,4714.0,720,"[3, 6, 4, 3, 7, 7, 1, 3, 3, 6, 1, 4, 2, 3, 4, 0, 4, 2, 5, 7]","[3, 6, 4, 3, 7, 1, 3, 6, 4, 2]","[0, 75, 150, 225, 330, 420, 570, 660, 690, 705]"
2022-07-17,9,4237.0,712,"[4, 5, 6, 4, 7, 6, 4, 3, 2, 0, 1, 2, 1]","[4, 5, 6, 4, 7, 6, 4, 3, 2]","[0, 45, 105, 180, 270, 345, 420, 510, 600]"
2022-07-17,7,2844.0,750,"[1, 3, 0, 2, 4, 7, 7, 5, 0, 2, 3, 1, 3, 7, 3, 1]","[1, 3, 0, 2, 4, 7]","[0, 195, 285, 465, 615, 660]"
2022-07-17,10,4186.0,736,"[6, 5, 6, 6, 4, 5, 3, 3, 4, 5, 0, 3, 1, 0, 3, 3, 0, 3, 1, 2]","[6, 5, 6, 4, 5, 3, 4, 5, 0]","[0, 45, 105, 180, 255, 330, 435, 495, 570]"
2022-07-17,7,4231.0,736,"[5, 2, 3, 4, 3, 4, 4, 7, 3, 3, 5, 0, 4, 4, 1]","[5, 2, 3, 4, 3, 4, 7, 3, 5]","[0, 30, 165, 255, 330, 435, 510, 600, 675]"
2022-07-17,2,3788.0,708,"[4, 3, 2, 2, 5, 4, 7, 2, 4, 3, 1, 3, 0, 0, 1, 2, 5, 6]","[4, 3, 2, 5, 4, 7, 2, 4]","[0, 45, 150, 315, 390, 465, 540, 660]"
2022-07-17,10,3293.0,744,"[1, 4, 1, 4, 5, 2, 7, 0, 3, 1, 3]","[1, 4, 1, 4, 5, 2, 7]","[0, 195, 255, 405, 480, 540, 660]"
2022-07-17,7,3749.0,723,"[3, 5, 0, 5, 5, 4, 1, 3, 4, 2, 5, 3, 3, 2, 1, 3, 3, 2]","[3, 5, 0, 5, 4, 1, 3, 4]","[0, 75, 150, 345, 405, 480, 630, 705]"
2022-07-17,10,2801.0,727,"[1, 6, 0, 2, 2, 1, 6, 7, 4, 1, 6, 0, 0, 1, 1, 3, 5, 5]","[1, 6, 0, 2, 1, 6]","[0, 195, 270, 450, 570, 690]"
