日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-10,4,4667.0,738,"[1, 5, 7, 4, 5, 2, 3, 1, 5, 7, 5, 3, 5, 7, 5, 7]","[1, 5, 7, 4, 5, 2, 3, 1, 5, 7]","[0, 165, 210, 285, 345, 390, 480, 540, 645, 675]"
2022-07-10,6,4744.0,713,"[4, 3, 4, 3, 4, 3, 3, 0, 0, 2, 2, 6, 7, 4, 3, 2, 3, 4]","[4, 3, 4, 3, 4, 3, 0, 2, 6, 7]","[0, 60, 135, 195, 255, 315, 375, 510, 600, 660]"
2022-07-10,3,5173.0,711,"[3, 4, 6, 0, 6, 4, 5, 2, 4, 1, 0, 2, 3, 3, 6, 5, 3, 3, 5]","[3, 4, 6, 0, 6, 4, 5, 2, 4, 1, 2]","[0, 90, 150, 195, 315, 390, 435, 495, 570, 615, 705]"
2022-07-10,3,4703.0,706,"[2, 7, 7, 3, 5, 5, 3, 7, 4, 6, 1, 3, 5, 1, 1, 5, 3, 0, 4, 5]","[2, 7, 3, 5, 3, 7, 4, 6, 1, 3]","[0, 105, 180, 240, 300, 360, 420, 480, 555, 660]"
2022-07-10,7,5168.0,719,"[6, 7, 5, 4, 5, 5, 7, 3, 3, 7, 4, 6, 0, 5, 4]","[6, 7, 5, 4, 5, 7, 3, 7, 4, 6, 0]","[0, 45, 90, 150, 210, 255, 330, 405, 480, 525, 600]"
2022-07-10,9,4746.0,716,"[4, 2, 6, 2, 2, 7, 4, 3, 3, 3, 2, 0, 4, 3, 5, 4, 6, 5, 0, 1]","[4, 2, 6, 2, 7, 4, 3, 2, 0, 4]","[0, 60, 165, 240, 300, 375, 435, 495, 570, 690]"
2022-07-10,5,4241.0,709,"[7, 7, 7, 1, 7, 1, 2, 6, 0, 0, 1, 4, 2, 5]","[7, 1, 7, 1, 2, 6, 0, 1, 4]","[0, 45, 210, 285, 375, 450, 525, 660, 690]"
2022-07-10,3,5611.0,708,"[6, 4, 1, 7, 7, 5, 6, 3, 4, 3, 1, 5, 2, 0, 3, 1, 7, 1, 2, 3]","[6, 4, 1, 7, 5, 6, 3, 4, 3, 1, 5, 2]","[0, 45, 105, 225, 300, 345, 405, 480, 510, 570, 660, 705]"
2022-07-10,2,5145.0,722,"[7, 7, 3, 5, 6, 4, 6, 6, 5, 2, 1, 7, 2, 4, 7]","[7, 3, 5, 6, 4, 6, 5, 2, 1, 7, 2]","[0, 45, 135, 195, 255, 300, 360, 420, 495, 585, 645]"
2022-07-10,4,5179.0,745,"[6, 4, 7, 6, 7, 2, 2, 4, 5, 1, 2, 7, 4, 6, 4, 1, 6, 7]","[6, 4, 7, 6, 7, 2, 4, 5, 1, 2, 7]","[0, 45, 105, 180, 240, 330, 405, 450, 510, 600, 690]"
2022-07-10,10,4682.0,731,"[5, 7, 2, 3, 1, 3, 6, 0, 6, 3, 7, 6, 2, 4, 5]","[5, 7, 2, 3, 1, 3, 6, 0, 6, 3]","[0, 30, 75, 195, 255, 360, 435, 495, 630, 690]"
2022-07-10,5,4709.0,724,"[5, 4, 7, 3, 4, 2, 6, 0, 6, 6, 0, 1, 2, 4, 7, 6, 1, 4, 4]","[5, 4, 7, 3, 4, 2, 6, 0, 6, 0]","[0, 30, 90, 150, 225, 270, 360, 435, 555, 615]"
