日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-15,7,3752.0,426,"[4, 6, 6, 3, 2, 4, 4, 2, 6, 5]","[4, 6, 3, 2, 4, 2, 6, 5]","[0, 30, 75, 135, 225, 270, 345, 405]"
2022-07-15,7,5190.0,727,"[2, 7, 2, 7, 7, 1, 6, 7, 6, 3, 3, 3, 7, 2, 4, 5, 3, 2]","[2, 7, 2, 7, 1, 6, 7, 6, 3, 7, 2]","[0, 30, 75, 165, 225, 315, 375, 465, 525, 570, 645]"
2022-07-15,8,5631.0,722,"[1, 2, 2, 6, 2, 7, 5, 5, 7, 4, 4, 7, 4, 4, 5, 6, 1, 0, 2, 4]","[1, 2, 6, 2, 7, 5, 7, 4, 7, 4, 5, 6]","[0, 120, 195, 270, 345, 420, 450, 525, 570, 645, 675, 690]"
2022-07-15,5,5624.0,711,"[0, 6, 7, 6, 6, 1, 1, 6, 4, 3, 4, 1, 0, 2, 5, 2, 7, 7]","[0, 6, 7, 6, 1, 6, 4, 3, 4, 1, 2, 5]","[0, 120, 195, 255, 315, 390, 465, 495, 555, 600, 690, 705]"
2022-07-15,4,6050.0,707,"[3, 6, 7, 7, 6, 6, 3, 5, 3, 5, 5, 3, 4, 4, 4, 6, 5, 1]","[3, 6, 7, 6, 3, 5, 3, 5, 3, 4, 6, 5, 1]","[0, 60, 105, 165, 225, 285, 330, 390, 405, 465, 495, 570, 615]"
2022-07-15,5,5600.0,721,"[5, 3, 7, 6, 6, 3, 6, 3, 7, 7, 1, 3, 5, 1, 5, 2, 7, 0, 3]","[5, 3, 7, 6, 3, 6, 3, 7, 1, 3, 5, 1]","[0, 45, 105, 165, 225, 285, 345, 405, 480, 555, 615, 630]"
2022-07-15,7,5094.0,567,"[6, 6, 3, 5, 3, 5, 3, 6, 7, 6, 6, 6, 5, 5, 6]","[6, 3, 5, 3, 5, 3, 6, 7, 6, 5, 6]","[0, 45, 105, 120, 195, 240, 300, 360, 435, 510, 525]"
2022-07-15,2,6121.0,706,"[4, 4, 7, 6, 3, 0, 7, 3, 6, 5, 6, 4, 7, 1, 3, 3]","[4, 7, 6, 3, 0, 7, 3, 6, 5, 6, 4, 7, 3]","[0, 30, 75, 135, 195, 300, 360, 420, 480, 495, 570, 615, 675]"
2022-07-15,9,6078.0,696,"[2, 1, 5, 6, 5, 6, 3, 3, 4, 6, 6, 4, 3, 3, 0, 2]","[2, 1, 5, 6, 5, 6, 3, 4, 6, 4, 3, 0, 2]","[0, 30, 135, 195, 255, 300, 360, 420, 450, 510, 540, 585, 690]"
2022-07-15,2,6087.0,743,"[3, 3, 3, 2, 7, 7, 1, 6, 2, 2, 5, 5, 3, 4, 3, 6, 5, 0]","[3, 2, 7, 1, 6, 2, 5, 3, 4, 3, 6, 5, 0]","[0, 60, 135, 210, 285, 345, 420, 450, 495, 525, 570, 645, 660]"
