日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-23,7,5646.0,744,"[0, 4, 4, 2, 7, 3, 5, 3, 4, 5, 3, 6, 7, 4, 5]","[0, 4, 2, 7, 3, 5, 3, 4, 5, 3, 6, 7]","[0, 195, 240, 330, 405, 450, 495, 555, 570, 585, 630, 690]"
2022-07-23,8,5225.0,706,"[7, 6, 0, 7, 4, 7, 2, 1, 4, 0, 4, 5, 5, 6, 4, 2, 4, 2]","[7, 6, 0, 7, 4, 7, 2, 1, 4, 0, 4]","[0, 45, 90, 225, 300, 330, 405, 480, 555, 570, 675]"
2022-07-23,10,6529.0,714,"[5, 4, 3, 1, 2, 4, 5, 3, 5, 2, 3, 6, 2, 5, 6, 2, 3, 0, 2, 7]","[5, 4, 3, 1, 2, 4, 5, 3, 5, 2, 3, 6, 2, 5]","[0, 30, 75, 150, 210, 285, 315, 360, 405, 450, 510, 570, 630, 705]"
2022-07-23,4,5631.0,721,"[7, 6, 6, 1, 7, 1, 3, 6, 4, 2, 6, 1, 3, 6, 4, 3, 1, 2, 1]","[7, 6, 1, 7, 1, 3, 6, 4, 2, 6, 1, 3]","[0, 45, 90, 225, 285, 360, 405, 465, 495, 555, 615, 705]"
2022-07-23,10,4197.0,488,"[5, 5, 3, 7, 6, 5, 7, 4, 3, 5, 5]","[5, 3, 7, 6, 5, 7, 4, 3, 5]","[0, 30, 105, 165, 225, 270, 330, 390, 450]"
2022-07-23,9,6105.0,707,"[4, 7, 6, 0, 4, 3, 6, 5, 4, 4, 1, 5, 0, 3, 5, 5]","[4, 7, 6, 0, 4, 3, 6, 5, 4, 1, 5, 0, 3]","[0, 45, 90, 165, 255, 300, 360, 405, 450, 465, 555, 570, 675]"
2022-07-23,3,5166.0,663,"[7, 3, 5, 0, 1, 2, 2, 3, 3, 4, 4, 4, 3, 3, 6, 1]","[7, 3, 5, 0, 1, 2, 3, 4, 3, 6, 1]","[0, 45, 120, 165, 270, 360, 420, 480, 495, 540, 600]"
2022-07-23,2,4752.0,565,"[4, 6, 3, 7, 7, 4, 7, 4, 1, 7, 4]","[4, 6, 3, 7, 4, 7, 4, 1, 7, 4]","[0, 45, 90, 150, 210, 255, 330, 375, 480, 555]"
2022-07-23,9,5106.0,554,"[7, 6, 5, 5, 6, 5, 3, 2, 2, 5, 2, 4, 5, 5]","[7, 6, 5, 6, 5, 3, 2, 5, 2, 4, 5]","[0, 45, 90, 135, 210, 255, 300, 390, 435, 495, 525]"
2022-07-23,2,5136.0,721,"[0, 2, 7, 5, 6, 6, 2, 6, 3, 3, 1, 2, 5, 2, 0, 5, 1, 3, 5]","[0, 2, 7, 5, 6, 2, 6, 3, 1, 2, 5]","[0, 195, 255, 330, 375, 435, 495, 570, 615, 690, 705]"
2022-07-23,5,3774.0,411,"[5, 5, 5, 4, 7, 6, 4, 4, 4, 7, 2, 2, 3]","[5, 4, 7, 6, 4, 7, 2, 3]","[0, 30, 75, 120, 180, 225, 300, 375]"
2022-07-23,5,4738.0,506,"[7, 7, 4, 7, 3, 4, 3, 2, 2, 4, 2, 5]","[7, 4, 7, 3, 4, 3, 2, 4, 2, 5]","[0, 45, 105, 180, 225, 270, 330, 390, 420, 480]"
2022-07-23,4,6144.0,693,"[7, 7, 7, 2, 4, 4, 7, 7, 4, 7, 4, 3, 5, 4, 0, 5, 1, 1]","[7, 2, 4, 7, 4, 7, 4, 3, 5, 4, 0, 5, 1]","[0, 45, 165, 210, 270, 315, 375, 390, 435, 480, 495, 600, 615]"
2022-07-23,10,6046.0,723,"[5, 7, 7, 6, 6, 4, 4, 3, 1, 6, 5, 7, 5, 6, 2, 6, 4, 5, 6, 3]","[5, 7, 6, 4, 3, 1, 6, 5, 7, 5, 6, 2, 6]","[0, 30, 75, 135, 180, 240, 330, 405, 450, 510, 555, 615, 690]"
2022-07-23,8,6098.0,692,"[4, 4, 7, 5, 2, 6, 3, 6, 4, 7, 3, 6, 5, 7]","[4, 7, 5, 2, 6, 3, 6, 4, 7, 3, 6, 5, 7]","[0, 45, 90, 135, 225, 300, 360, 405, 420, 495, 555, 615, 645]"
2022-07-23,2,6591.0,713,"[5, 7, 3, 6, 7, 4, 2, 5, 4, 4, 7, 4, 2, 6, 2, 6, 2, 4]","[5, 7, 3, 6, 7, 4, 2, 5, 4, 7, 4, 2, 6, 2]","[0, 30, 75, 135, 210, 270, 315, 375, 420, 435, 495, 510, 570, 645]"
2022-07-23,9,6593.0,709,"[7, 5, 7, 1, 3, 3, 4, 3, 6, 3, 4, 2, 7, 5, 5, 4, 5, 4, 7, 2]","[7, 5, 7, 1, 3, 4, 3, 6, 3, 4, 2, 7, 5, 4]","[0, 45, 105, 180, 240, 300, 330, 390, 450, 495, 525, 585, 660, 690]"
2022-07-23,8,6097.0,721,"[7, 6, 7, 7, 5, 4, 6, 3, 2, 4, 5, 6, 0, 2, 4, 5, 6, 6, 3]","[7, 6, 7, 5, 4, 6, 3, 2, 4, 5, 6, 0, 2]","[0, 45, 90, 150, 195, 240, 300, 360, 420, 435, 480, 555, 645]"
2022-07-23,6,5668.0,728,"[4, 7, 3, 0, 7, 6, 3, 3, 4, 0, 6, 2, 6, 3, 3, 3, 0]","[4, 7, 3, 0, 7, 6, 3, 4, 0, 6, 2, 6]","[0, 45, 90, 150, 255, 330, 390, 450, 465, 555, 630, 690]"
2022-07-23,9,6124.0,717,"[2, 6, 4, 6, 3, 6, 2, 2, 4, 5, 4, 7, 4, 2, 4, 3]","[2, 6, 4, 6, 3, 6, 2, 4, 5, 4, 7, 4, 2]","[0, 105, 150, 210, 270, 330, 390, 450, 480, 510, 525, 600, 645]"
