日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-13,5,5571.0,669,"[5, 4, 5, 1, 3, 5, 6, 6, 2, 5, 4, 5, 4]","[5, 4, 5, 1, 3, 5, 6, 2, 5, 4, 5, 4]","[0, 45, 90, 150, 240, 315, 375, 435, 510, 555, 600, 645]"
2023-07-13,4,5154.0,711,"[1, 4, 5, 6, 4, 7, 7, 4, 3, 5, 6, 2, 7, 5, 3, 4, 1, 7, 2]","[1, 4, 5, 6, 4, 7, 4, 3, 5, 6, 2]","[0, 105, 165, 210, 270, 330, 405, 450, 525, 570, 630]"
2023-07-13,6,6047.0,726,"[5, 4, 1, 5, 2, 5, 5, 3, 7, 5, 6, 4, 5, 7, 5]","[5, 4, 1, 5, 2, 5, 3, 7, 5, 6, 4, 5, 7]","[0, 45, 90, 180, 225, 300, 345, 435, 495, 540, 600, 645, 675]"
2023-07-13,6,5188.0,711,"[1, 7, 4, 3, 6, 4, 6, 7, 4, 3, 6, 6, 5, 3, 2, 6, 5, 0]","[1, 7, 4, 3, 6, 4, 6, 7, 4, 3, 6]","[0, 105, 165, 225, 300, 360, 420, 480, 540, 600, 660]"
2023-07-13,4,5673.0,721,"[4, 4, 2, 3, 4, 7, 7, 0, 7, 4, 1, 7, 6, 5, 5, 2, 4, 7, 7, 3]","[4, 2, 3, 4, 7, 0, 7, 4, 1, 7, 6, 5]","[0, 30, 90, 150, 210, 270, 375, 450, 495, 585, 660, 705]"
2023-07-13,6,6109.0,712,"[4, 5, 6, 4, 7, 2, 3, 1, 5, 7, 2, 4, 1, 4]","[4, 5, 6, 4, 7, 2, 3, 1, 5, 7, 2, 4, 1]","[0, 30, 45, 90, 150, 210, 285, 345, 435, 480, 540, 615, 645]"
2023-07-13,2,5154.0,712,"[5, 6, 2, 7, 6, 6, 3, 7, 2, 7, 5, 0, 6, 4, 7, 7, 7, 0, 7]","[5, 6, 2, 7, 6, 3, 7, 2, 7, 5, 0]","[0, 45, 75, 150, 210, 270, 345, 420, 495, 555, 600]"
2023-07-13,9,5143.0,727,"[1, 6, 1, 5, 6, 6, 7, 4, 4, 0, 4, 5, 2, 4, 5, 5, 4]","[1, 6, 1, 5, 6, 7, 4, 0, 4, 5, 2]","[0, 105, 165, 255, 315, 375, 435, 495, 630, 660, 690]"
2023-07-13,5,5588.0,723,"[6, 7, 5, 6, 5, 0, 3, 4, 1, 7, 5, 6, 0, 4, 6, 7, 5, 1, 7, 3]","[6, 7, 5, 6, 5, 0, 3, 4, 1, 7, 5, 6]","[0, 45, 105, 150, 210, 255, 360, 450, 495, 585, 660, 675]"
2023-07-13,2,4749.0,721,"[4, 0, 7, 3, 6, 7, 2, 7, 4, 2, 4, 4, 0, 1, 4, 3, 6, 2, 4]","[4, 0, 7, 3, 6, 7, 2, 7, 4, 2]","[0, 30, 165, 225, 300, 360, 420, 510, 570, 615]"
2023-07-13,6,5661.0,719,"[4, 2, 7, 3, 7, 1, 6, 2, 7, 2, 7, 5, 5, 4, 4, 5, 4, 3, 1, 4]","[4, 2, 7, 3, 7, 1, 6, 2, 7, 2, 7, 5]","[0, 30, 90, 150, 225, 285, 390, 450, 510, 570, 645, 705]"
2023-07-13,2,6047.0,686,"[2, 5, 7, 5, 3, 2, 5, 5, 7, 5, 5, 4, 6, 6, 5, 3, 1]","[2, 5, 7, 5, 3, 2, 5, 7, 5, 4, 6, 5, 3]","[0, 30, 60, 120, 165, 240, 315, 375, 435, 480, 525, 585, 630]"
2023-07-13,3,5640.0,713,"[1, 6, 7, 5, 6, 6, 6, 4, 6, 4, 3, 7, 3, 4, 2, 4, 5]","[1, 6, 7, 5, 6, 4, 6, 4, 3, 7, 3, 4]","[0, 105, 165, 240, 285, 345, 405, 465, 510, 585, 660, 690]"
2023-07-13,3,4721.0,579,"[7, 4, 7, 6, 5, 7, 4, 6, 4, 2]","[7, 4, 7, 6, 5, 7, 4, 6, 4, 2]","[0, 60, 120, 180, 240, 285, 360, 420, 465, 525]"
