日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-09,3,5606.0,706,"[4, 4, 4, 4, 7, 5, 1, 1, 7, 5, 2, 5, 5, 3, 3, 1, 6, 7, 7]","[4, 7, 5, 1, 7, 5, 2, 5, 3, 1, 6, 7]","[0, 30, 90, 135, 240, 300, 345, 405, 435, 495, 600, 645]"
2023-07-09,6,6576.0,713,"[1, 7, 2, 7, 5, 2, 5, 1, 7, 4, 7, 5, 3, 4, 3, 6, 7, 2, 0]","[1, 7, 2, 7, 5, 2, 5, 1, 7, 4, 7, 5, 3, 4]","[0, 30, 90, 150, 210, 270, 330, 375, 465, 525, 570, 630, 660, 690]"
2023-07-09,5,6595.0,722,"[2, 5, 7, 5, 3, 2, 2, 7, 7, 6, 2, 3, 7, 4, 2, 4, 3, 4, 5]","[2, 5, 7, 5, 3, 2, 7, 6, 2, 3, 7, 4, 2, 4]","[0, 30, 60, 135, 180, 255, 315, 375, 435, 495, 540, 600, 630, 705]"
2023-07-09,7,6540.0,719,"[4, 7, 2, 3, 3, 1, 2, 5, 3, 5, 4, 5, 6, 5, 7]","[4, 7, 2, 3, 1, 2, 5, 3, 5, 4, 5, 6, 5, 7]","[0, 30, 90, 150, 210, 300, 360, 405, 465, 495, 540, 570, 645, 660]"
2023-07-09,4,5157.0,578,"[4, 2, 4, 6, 5, 2, 5, 4, 2, 6, 3]","[4, 2, 4, 6, 5, 2, 5, 4, 2, 6, 3]","[0, 30, 105, 150, 210, 255, 315, 360, 405, 465, 525]"
2023-07-09,6,6558.0,714,"[5, 4, 3, 3, 6, 4, 4, 1, 4, 6, 4, 3, 7, 5, 2, 5, 5, 0, 4, 5]","[5, 4, 3, 6, 4, 1, 4, 6, 4, 3, 7, 5, 2, 5]","[0, 30, 75, 135, 195, 255, 345, 390, 450, 495, 555, 615, 645, 705]"
2023-07-09,3,5625.0,654,"[0, 2, 0, 7, 6, 3, 5, 3, 4, 3, 6, 5]","[0, 2, 0, 7, 6, 3, 5, 3, 4, 3, 6, 5]","[0, 30, 105, 225, 270, 330, 390, 420, 480, 525, 570, 645]"
2023-07-09,6,6079.0,708,"[1, 6, 6, 2, 5, 4, 2, 7, 1, 5, 7, 5, 3, 7, 7, 0, 5, 7, 6, 2]","[1, 6, 2, 5, 4, 2, 7, 1, 5, 7, 5, 3, 7]","[0, 30, 60, 150, 195, 255, 315, 375, 480, 510, 570, 600, 645]"
2023-07-09,7,6508.0,714,"[2, 5, 6, 5, 6, 5, 2, 1, 6, 0, 7, 4, 3, 5, 5, 5, 0, 1]","[2, 5, 6, 5, 6, 5, 2, 1, 6, 0, 7, 4, 3, 5]","[0, 30, 60, 105, 150, 210, 255, 315, 420, 465, 585, 645, 660, 705]"
2023-07-09,3,5673.0,585,"[4, 5, 5, 6, 6, 3, 2, 7, 4, 3, 4, 3, 2, 4]","[4, 5, 6, 3, 2, 7, 4, 3, 4, 3, 2, 4]","[0, 30, 60, 105, 180, 240, 300, 345, 405, 450, 495, 555]"
