日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-19,2,7454.0,720,"[5, 6, 6, 3, 2, 5, 4, 4, 2, 7, 3, 6, 2, 5, 1, 2, 1, 5, 3]","[5, 6, 3, 2, 5, 4, 2, 7, 3, 6, 2, 5, 1, 2, 1, 5]","[0, 30, 60, 120, 165, 210, 225, 285, 345, 405, 465, 510, 540, 600, 645, 705]"
2022-07-19,7,7560.0,739,"[6, 4, 0, 7, 6, 4, 4, 2, 4, 2, 4, 4, 7, 5, 7, 5, 4, 7, 4, 2]","[6, 4, 0, 7, 6, 4, 2, 4, 2, 4, 7, 5, 7, 5, 4, 7]","[0, 45, 75, 150, 210, 270, 300, 360, 390, 450, 480, 540, 570, 645, 660, 690]"
2022-07-19,8,6597.0,580,"[4, 7, 2, 5, 3, 3, 4, 1, 0, 5, 1, 3, 0, 4, 0]","[4, 7, 2, 5, 3, 4, 1, 0, 5, 1, 3, 0, 4, 0]","[0, 45, 90, 150, 195, 210, 225, 285, 360, 390, 405, 450, 510, 525]"
2022-07-19,2,8010.0,712,"[4, 6, 1, 2, 3, 7, 4, 5, 7, 3, 4, 3, 7, 3, 2, 5, 3, 5, 2, 6]","[4, 6, 1, 2, 3, 7, 4, 5, 7, 3, 4, 3, 7, 3, 2, 5, 3]","[0, 45, 75, 150, 210, 225, 300, 315, 345, 420, 465, 495, 540, 600, 630, 675, 690]"
2022-07-19,2,7013.0,626,"[3, 6, 3, 5, 7, 2, 3, 3, 3, 3, 3, 3, 4, 3, 4, 5, 3, 5, 2, 5]","[3, 6, 3, 5, 7, 2, 3, 4, 3, 4, 5, 3, 5, 2, 5]","[0, 60, 105, 165, 195, 270, 315, 375, 390, 435, 465, 495, 525, 555, 615]"
2022-07-19,5,6599.0,574,"[4, 7, 0, 6, 2, 5, 4, 1, 7, 4, 5, 5, 3, 4, 3]","[4, 7, 0, 6, 2, 5, 4, 1, 7, 4, 5, 3, 4, 3]","[0, 45, 90, 165, 225, 285, 315, 345, 375, 435, 465, 480, 525, 555]"
2022-07-19,2,7991.0,672,"[4, 7, 7, 4, 3, 3, 3, 4, 5, 3, 4, 6, 4, 3, 6, 5, 4, 7, 5, 6]","[4, 7, 4, 3, 4, 5, 3, 4, 6, 4, 3, 6, 5, 4, 7, 5, 6]","[0, 45, 90, 120, 165, 195, 225, 285, 300, 360, 405, 435, 510, 525, 555, 615, 645]"
2022-07-19,5,7505.0,720,"[2, 7, 5, 2, 4, 7, 3, 3, 4, 4, 1, 4, 3, 6, 5, 3, 1, 5, 4, 3]","[2, 7, 5, 2, 4, 7, 3, 4, 1, 4, 3, 6, 5, 3, 1, 5]","[0, 90, 150, 180, 255, 285, 345, 405, 420, 465, 495, 540, 600, 615, 645, 705]"
2022-07-19,3,7998.0,708,"[5, 2, 0, 4, 4, 2, 5, 7, 5, 4, 3, 5, 4, 3, 7, 0, 4, 3, 5]","[5, 2, 0, 4, 2, 5, 7, 5, 4, 3, 5, 4, 3, 7, 0, 4, 3]","[0, 30, 90, 180, 195, 255, 285, 345, 360, 405, 435, 465, 495, 540, 600, 660, 690]"
2022-07-19,8,7053.0,720,"[6, 4, 7, 3, 0, 6, 2, 1, 5, 7, 0, 5, 4, 2, 0, 4, 7, 1, 5, 4]","[6, 4, 7, 3, 0, 6, 2, 1, 5, 7, 0, 5, 4, 2, 0]","[0, 45, 75, 135, 180, 255, 315, 375, 405, 420, 495, 555, 585, 615, 660]"
