日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-09,7,4186.0,573,"[3, 4, 3, 5, 2, 2, 5, 5, 5, 6, 3, 5, 5]","[3, 4, 3, 5, 2, 5, 6, 3, 5]","[0, 30, 90, 165, 225, 300, 360, 435, 525]"
2022-07-09,5,4707.0,746,"[5, 7, 5, 7, 4, 4, 6, 4, 3, 3, 7, 0, 7, 5, 1, 6]","[5, 7, 5, 7, 4, 6, 4, 3, 7, 0]","[0, 30, 75, 135, 210, 270, 345, 420, 495, 570]"
2022-07-09,10,4689.0,725,"[2, 5, 7, 5, 4, 5, 3, 7, 4, 3, 4, 0]","[2, 5, 7, 5, 4, 5, 3, 7, 4, 3]","[0, 120, 180, 255, 315, 375, 435, 510, 600, 660]"
2022-07-09,2,5107.0,720,"[5, 7, 6, 5, 3, 6, 2, 5, 5, 4, 6, 1, 3, 0]","[5, 7, 6, 5, 3, 6, 2, 5, 4, 6, 1]","[0, 30, 75, 135, 195, 255, 345, 450, 510, 555, 615]"
2022-07-09,7,3306.0,752,"[2, 7, 0, 6, 4, 2, 1, 7, 5, 7, 0, 2, 4, 1, 0, 2, 1, 7, 6, 6]","[2, 7, 0, 6, 4, 2, 1]","[0, 120, 210, 390, 450, 525, 630]"
2022-07-09,8,4697.0,739,"[6, 6, 6, 2, 6, 4, 2, 2, 5, 4, 6, 4, 0, 3, 3, 7, 1, 3, 1, 0]","[6, 2, 6, 4, 2, 5, 4, 6, 4, 0]","[0, 45, 165, 225, 300, 390, 435, 495, 570, 630]"
2022-07-09,8,4228.0,707,"[7, 6, 7, 5, 5, 4, 7, 5, 2, 2, 0, 6, 5, 2, 3, 5, 6, 7, 4, 2]","[7, 6, 7, 5, 4, 7, 5, 2, 0]","[0, 45, 90, 165, 225, 300, 375, 420, 525]"
2022-07-09,6,3781.0,729,"[2, 7, 6, 7, 2, 1, 2, 2, 4, 3, 2, 7, 6, 4, 7, 3, 6, 7, 4, 1]","[2, 7, 6, 7, 2, 1, 2, 4]","[0, 120, 210, 270, 360, 465, 600, 690]"
2022-07-09,6,4212.0,712,"[7, 3, 0, 1, 5, 7, 6, 7, 5, 7, 7, 6, 2, 1, 1, 1]","[7, 3, 0, 1, 5, 7, 6, 7, 5]","[0, 45, 135, 315, 405, 465, 540, 615, 705]"
2022-07-09,7,3751.0,586,"[4, 4, 5, 3, 3, 3, 4, 0, 6, 5, 5, 7, 7]","[4, 5, 3, 4, 0, 6, 5, 7]","[0, 30, 60, 135, 210, 375, 465, 510]"
