日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-22,4,6565.0,722,"[3, 6, 5, 2, 3, 7, 2, 6, 4, 3, 7, 6, 4, 5, 3, 5, 3, 4, 0, 1]","[3, 6, 5, 2, 3, 7, 2, 6, 4, 3, 7, 6, 4, 5]","[0, 60, 105, 150, 225, 285, 360, 435, 495, 525, 570, 645, 690, 705]"
2022-07-22,6,6087.0,728,"[6, 7, 6, 2, 0, 2, 2, 3, 1, 5, 3, 5, 3, 1, 4, 5, 2, 4]","[6, 7, 6, 2, 0, 2, 3, 1, 5, 3, 5, 3, 4]","[0, 45, 90, 150, 225, 375, 435, 480, 585, 600, 645, 660, 705]"
2022-07-22,8,5640.0,732,"[0, 7, 6, 4, 5, 7, 6, 3, 7, 4, 5, 3, 4, 5, 4, 5]","[0, 7, 6, 4, 5, 7, 6, 3, 7, 4, 5, 3]","[0, 180, 240, 300, 360, 390, 480, 540, 585, 645, 675, 690]"
2022-07-22,7,5174.0,721,"[5, 5, 6, 3, 0, 2, 2, 3, 6, 6, 6, 4, 7, 0, 2, 1]","[5, 6, 3, 0, 2, 3, 6, 4, 7, 0, 2]","[0, 30, 60, 135, 270, 330, 375, 435, 480, 555, 645]"
2022-07-22,4,5661.0,736,"[2, 7, 6, 4, 1, 4, 7, 4, 5, 4, 6, 6, 6, 2, 4, 0, 5, 2, 2, 1]","[2, 7, 6, 4, 1, 4, 7, 4, 5, 4, 6, 2]","[0, 120, 180, 240, 300, 390, 450, 525, 555, 570, 615, 660]"
2022-07-22,4,5631.0,627,"[4, 6, 6, 5, 3, 3, 5, 3, 3, 3, 4, 2, 3, 4, 4, 4, 1, 3, 3]","[4, 6, 5, 3, 5, 3, 4, 2, 3, 4, 1, 3]","[0, 45, 90, 135, 180, 225, 285, 330, 420, 450, 495, 585]"
2022-07-22,8,3812.0,468,"[7, 4, 7, 2, 2, 4, 2, 2, 3, 7]","[7, 4, 7, 2, 4, 2, 3, 7]","[0, 45, 105, 165, 240, 285, 345, 405]"
2022-07-22,8,6171.0,670,"[5, 3, 7, 4, 7, 3, 3, 3, 3, 4, 2, 7, 4, 4, 3, 4, 0]","[5, 3, 7, 4, 7, 3, 4, 2, 7, 4, 3, 4, 0]","[0, 30, 90, 165, 225, 285, 345, 390, 465, 540, 585, 630, 660]"
2022-07-22,7,6077.0,724,"[5, 6, 4, 6, 7, 7, 1, 3, 5, 3, 6, 2, 3, 7, 4, 2, 5, 3, 7]","[5, 6, 4, 6, 7, 1, 3, 5, 3, 6, 2, 3, 7]","[0, 30, 60, 120, 195, 270, 360, 420, 435, 480, 540, 615, 660]"
2022-07-22,6,6075.0,707,"[5, 6, 4, 0, 7, 1, 6, 4, 3, 5, 2, 5, 0, 1, 1, 2, 0]","[5, 6, 4, 0, 7, 1, 6, 4, 3, 5, 2, 5, 2]","[0, 30, 60, 120, 240, 330, 435, 510, 540, 585, 600, 675, 690]"
2022-07-22,8,6108.0,733,"[3, 2, 2, 2, 1, 3, 3, 6, 5, 4, 3, 3, 6, 0, 3, 0, 4, 3, 3]","[3, 2, 1, 3, 6, 5, 4, 3, 6, 0, 3, 4, 3]","[0, 60, 165, 270, 315, 375, 405, 450, 495, 540, 630, 675, 690]"
2022-07-22,3,6125.0,735,"[1, 4, 7, 7, 4, 7, 4, 1, 5, 3, 3, 4, 5, 1, 7, 0, 4, 1, 2, 3]","[1, 4, 7, 4, 7, 4, 1, 5, 3, 4, 5, 1, 7]","[0, 150, 195, 270, 330, 405, 450, 540, 555, 600, 645, 660, 675]"
2022-07-22,9,6127.0,708,"[4, 7, 2, 4, 3, 7, 1, 3, 5, 3, 5, 4, 2, 5, 2, 1, 6, 4]","[4, 7, 2, 4, 3, 7, 1, 3, 5, 3, 5, 4, 2]","[0, 45, 90, 180, 225, 285, 360, 480, 525, 540, 585, 600, 645]"
2022-07-22,8,6557.0,741,"[7, 5, 0, 7, 4, 7, 3, 5, 3, 6, 5, 2, 3, 0, 6, 3, 5, 6]","[7, 5, 0, 7, 4, 7, 3, 5, 3, 6, 5, 2, 3, 6]","[0, 45, 105, 210, 270, 315, 390, 450, 465, 510, 570, 585, 660, 705]"
2022-07-22,7,6600.0,731,"[4, 4, 5, 4, 4, 2, 4, 7, 2, 5, 4, 4, 3, 4, 4, 5, 3, 0, 5]","[4, 5, 4, 2, 4, 7, 2, 5, 4, 3, 4, 5, 3, 0]","[0, 45, 90, 150, 225, 270, 345, 435, 450, 495, 540, 585, 600, 645]"
2022-07-22,7,6087.0,736,"[5, 1, 3, 5, 4, 4, 4, 1, 4, 5, 4, 4, 0, 4, 3, 6, 4, 5, 6]","[5, 1, 3, 5, 4, 1, 4, 5, 4, 0, 4, 3, 6]","[0, 30, 165, 225, 270, 315, 420, 450, 465, 510, 615, 660, 705]"
2022-07-22,3,5663.0,730,"[6, 4, 7, 3, 0, 4, 5, 4, 1, 6, 4, 7, 4, 4, 5, 2]","[6, 4, 7, 3, 0, 4, 5, 4, 1, 6, 4, 7]","[0, 45, 105, 165, 225, 360, 405, 420, 465, 570, 630, 660]"
2022-07-22,9,6083.0,720,"[4, 7, 3, 1, 0, 5, 2, 5, 7, 5, 3, 3, 6, 3, 0, 5, 0, 7]","[4, 7, 3, 1, 0, 5, 2, 5, 7, 5, 3, 6, 3]","[0, 45, 90, 150, 255, 360, 405, 480, 495, 570, 600, 645, 675]"
2022-07-22,3,6097.0,720,"[4, 7, 5, 3, 6, 4, 2, 0, 3, 5, 2, 5, 5, 0, 1, 4, 2, 6, 5, 2]","[4, 7, 5, 3, 6, 4, 2, 0, 3, 5, 2, 5, 0]","[0, 45, 90, 135, 195, 240, 285, 360, 465, 510, 525, 600, 615]"
2022-07-22,5,6998.0,727,"[1, 6, 5, 3, 6, 4, 4, 5, 6, 5, 4, 7, 4, 5, 3, 4, 2, 2, 1, 3]","[1, 6, 5, 3, 6, 4, 5, 6, 5, 4, 7, 4, 5, 3, 4]","[0, 150, 195, 240, 300, 345, 405, 420, 480, 495, 525, 615, 645, 660, 705]"
2022-07-22,10,5180.0,730,"[3, 0, 2, 4, 2, 1, 5, 3, 4, 1, 3, 0, 3, 5, 2]","[3, 0, 2, 4, 2, 1, 5, 3, 4, 1, 3]","[0, 60, 210, 285, 345, 420, 510, 525, 570, 615, 705]"
2022-07-22,4,6099.0,721,"[5, 2, 4, 2, 6, 2, 3, 6, 3, 4, 5, 3, 7, 4, 0, 4, 7, 7, 4, 4]","[5, 2, 4, 2, 6, 2, 3, 6, 3, 4, 5, 3, 7]","[0, 30, 120, 180, 255, 315, 390, 435, 495, 555, 585, 600, 660]"
2022-07-22,3,6048.0,732,"[5, 3, 5, 3, 2, 3, 3, 3, 3, 6, 3, 6, 0, 0, 5, 3, 6, 1, 5, 0]","[5, 3, 5, 3, 2, 3, 6, 3, 6, 0, 5, 3, 6]","[0, 30, 90, 150, 195, 285, 330, 405, 450, 525, 630, 660, 705]"
