日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-20,10,7072.0,648,"[3, 3, 3, 4, 0, 4, 7, 3, 3, 7, 1, 4, 6, 3, 3, 1, 6, 4, 5]","[3, 4, 0, 4, 7, 3, 7, 1, 4, 6, 3, 1, 6, 4, 5]","[0, 45, 75, 135, 165, 225, 255, 315, 375, 405, 450, 480, 525, 600, 630]"
2022-07-20,3,5141.0,384,"[4, 5, 4, 2, 1, 3, 5, 1, 5, 3, 7]","[4, 5, 4, 2, 1, 3, 5, 1, 5, 3, 7]","[0, 30, 45, 75, 120, 180, 195, 225, 285, 300, 330]"
2022-07-20,10,7897.0,724,"[3, 2, 6, 3, 1, 6, 3, 6, 5, 3, 1, 6, 5, 3, 2, 6, 5, 2, 0, 3]","[3, 2, 6, 3, 1, 6, 3, 6, 5, 3, 1, 6, 5, 3, 2, 6, 5]","[0, 45, 105, 165, 195, 255, 315, 345, 405, 435, 450, 510, 585, 600, 630, 675, 705]"
2022-07-20,4,7088.0,712,"[5, 0, 6, 3, 4, 6, 3, 0, 4, 7, 0, 2, 4, 7, 2, 5, 0, 1, 3, 5]","[5, 0, 6, 3, 4, 6, 3, 0, 4, 7, 0, 2, 4, 7, 2]","[0, 30, 120, 180, 210, 225, 300, 330, 390, 420, 495, 555, 600, 645, 705]"
2022-07-20,2,7070.0,626,"[4, 0, 7, 2, 4, 5, 4, 3, 3, 2, 5, 6, 0, 1, 4, 3]","[4, 0, 7, 2, 4, 5, 4, 3, 2, 5, 6, 0, 1, 4, 3]","[0, 30, 120, 180, 225, 255, 270, 300, 330, 375, 405, 450, 510, 570, 615]"
2022-07-20,8,8509.0,743,"[1, 6, 3, 4, 3, 3, 0, 3, 4, 2, 5, 4, 6, 2, 4, 7, 7, 4, 0, 7]","[1, 6, 3, 4, 3, 0, 3, 4, 2, 5, 4, 6, 2, 4, 7, 4, 0, 7]","[0, 30, 75, 120, 135, 165, 225, 255, 270, 345, 375, 405, 465, 510, 525, 585, 630, 690]"
2022-07-20,8,8438.0,724,"[4, 5, 7, 1, 6, 3, 3, 5, 0, 4, 5, 1, 3, 6, 4, 4, 7, 6, 4, 2]","[4, 5, 7, 1, 6, 3, 5, 0, 4, 5, 1, 3, 6, 4, 7, 6, 4, 2]","[0, 30, 45, 90, 150, 195, 225, 255, 300, 330, 360, 420, 450, 510, 525, 585, 645, 690]"
2022-07-20,8,7977.0,718,"[4, 0, 5, 4, 6, 2, 4, 0, 3, 4, 1, 5, 0, 3, 5, 7, 5, 3, 4]","[4, 0, 5, 4, 6, 2, 4, 0, 3, 4, 1, 5, 0, 3, 5, 7, 5]","[0, 30, 120, 150, 180, 240, 300, 330, 390, 420, 450, 510, 540, 600, 615, 645, 705]"
2022-07-20,6,7527.0,612,"[6, 4, 6, 3, 3, 7, 0, 3, 2, 5, 5, 2, 5, 4, 3, 2, 4, 3]","[6, 4, 6, 3, 7, 0, 3, 2, 5, 2, 5, 4, 3, 2, 4, 3]","[0, 45, 75, 120, 165, 225, 285, 315, 345, 375, 420, 450, 480, 510, 555, 585]"
2022-07-20,3,8031.0,692,"[7, 4, 3, 5, 3, 4, 4, 4, 7, 3, 6, 4, 7, 2, 4, 1, 2, 1, 3]","[7, 4, 3, 5, 3, 4, 7, 3, 6, 4, 7, 2, 4, 1, 2, 1, 3]","[0, 45, 75, 120, 150, 180, 195, 270, 300, 360, 375, 450, 495, 525, 585, 630, 675]"
2022-07-20,10,3713.0,249,"[5, 3, 5, 4, 5, 5, 4, 5, 2, 2]","[5, 3, 5, 4, 5, 4, 5, 2]","[0, 30, 75, 105, 120, 165, 180, 210]"
2022-07-20,8,7505.0,677,"[4, 6, 4, 6, 1, 2, 5, 6, 4, 7, 4, 1, 5, 0, 4, 4, 4, 4, 4, 6]","[4, 6, 4, 6, 1, 2, 5, 6, 4, 7, 4, 1, 5, 0, 4, 6]","[0, 30, 75, 90, 165, 225, 285, 300, 360, 390, 450, 480, 525, 555, 615, 645]"
2022-07-20,9,7554.0,719,"[4, 7, 4, 3, 5, 3, 7, 6, 2, 4, 2, 3, 3, 0, 2, 6, 2, 3, 7, 2]","[4, 7, 4, 3, 5, 3, 7, 6, 2, 4, 2, 3, 0, 2, 6, 2]","[0, 30, 75, 105, 150, 180, 210, 270, 330, 390, 420, 465, 495, 555, 600, 660]"
2022-07-20,4,7953.0,657,"[7, 3, 5, 0, 3, 3, 6, 3, 3, 4, 5, 2, 3, 0, 5, 4, 3, 6, 5]","[7, 3, 5, 0, 3, 6, 3, 4, 5, 2, 3, 0, 5, 4, 3, 6, 5]","[0, 45, 105, 135, 195, 225, 285, 315, 345, 375, 420, 450, 495, 525, 555, 585, 645]"
2022-07-20,3,7076.0,592,"[4, 1, 4, 0, 0, 5, 6, 5, 0, 4, 4, 4, 0, 3, 4, 4, 4, 3, 0, 7]","[4, 1, 4, 0, 5, 6, 5, 0, 4, 0, 3, 4, 3, 0, 7]","[0, 30, 45, 75, 135, 165, 240, 255, 300, 330, 405, 420, 465, 480, 540]"
2022-07-20,9,6580.0,514,"[6, 7, 2, 1, 3, 4, 0, 5, 4, 2, 3, 2, 2, 5, 2]","[6, 7, 2, 1, 3, 4, 0, 5, 4, 2, 3, 2, 5, 2]","[0, 45, 90, 135, 195, 210, 240, 285, 315, 345, 390, 420, 450, 480]"
2022-07-20,8,7538.0,693,"[6, 3, 0, 1, 3, 3, 4, 5, 2, 3, 3, 3, 4, 0, 2, 1, 0, 4, 4, 1]","[6, 3, 0, 1, 3, 4, 5, 2, 3, 4, 0, 2, 1, 0, 4, 1]","[0, 45, 90, 150, 210, 255, 270, 300, 330, 375, 405, 450, 495, 555, 600, 645]"
2022-07-20,10,7995.0,709,"[3, 5, 7, 6, 4, 3, 4, 2, 3, 1, 3, 1, 5, 4, 3, 0, 2, 3, 6]","[3, 5, 7, 6, 4, 3, 4, 2, 3, 1, 3, 1, 5, 4, 3, 0, 2]","[0, 45, 75, 135, 195, 225, 255, 285, 330, 360, 420, 450, 510, 540, 570, 600, 660]"
2022-07-20,10,7093.0,569,"[4, 1, 4, 7, 4, 7, 4, 5, 4, 5, 4, 6, 2, 7, 0]","[4, 1, 4, 7, 4, 7, 4, 5, 4, 5, 4, 6, 2, 7, 0]","[0, 30, 45, 75, 135, 165, 225, 240, 270, 285, 315, 345, 405, 450, 510]"
2022-07-20,6,7075.0,559,"[1, 6, 4, 2, 4, 5, 4, 0, 4, 3, 3, 0, 7, 7, 5, 3, 7]","[1, 6, 4, 2, 4, 5, 4, 0, 4, 3, 0, 7, 5, 3, 7]","[0, 30, 75, 105, 150, 180, 195, 225, 270, 300, 330, 390, 450, 480, 510]"
2022-07-20,8,4719.0,361,"[4, 1, 6, 7, 4, 5, 7, 4, 2, 3]","[4, 1, 6, 7, 4, 5, 7, 4, 2, 3]","[0, 30, 45, 90, 150, 180, 195, 255, 285, 330]"
2022-07-20,10,8485.0,672,"[0, 4, 4, 4, 5, 4, 5, 4, 5, 4, 0, 3, 2, 3, 5, 4, 7, 4, 3, 7]","[0, 4, 5, 4, 5, 4, 5, 4, 0, 3, 2, 3, 5, 4, 7, 4, 3, 7]","[0, 90, 120, 150, 180, 195, 225, 240, 270, 330, 375, 420, 450, 465, 495, 555, 600, 615]"
2022-07-20,2,7976.0,661,"[7, 4, 2, 4, 5, 4, 2, 3, 3, 6, 1, 5, 4, 4, 6, 5, 1, 3, 3, 4]","[7, 4, 2, 4, 5, 4, 2, 3, 6, 1, 5, 4, 6, 5, 1, 3, 4]","[0, 45, 75, 120, 150, 180, 210, 255, 285, 345, 405, 420, 465, 525, 540, 600, 630]"
2022-07-20,4,7126.0,719,"[2, 7, 2, 2, 7, 0, 3, 7, 4, 0, 2, 0, 6, 4, 3, 1, 4, 1, 4]","[2, 7, 2, 7, 0, 3, 7, 4, 0, 2, 0, 6, 4, 3, 4]","[0, 75, 135, 180, 240, 285, 315, 375, 405, 450, 510, 570, 630, 675, 705]"
2022-07-20,3,4220.0,345,"[7, 5, 0, 7, 7, 3, 4, 5, 4, 5]","[7, 5, 0, 7, 3, 4, 5, 4, 5]","[0, 45, 75, 135, 210, 240, 255, 285, 315]"
2022-07-20,6,7974.0,622,"[4, 5, 7, 3, 7, 4, 6, 3, 5, 1, 5, 3, 0, 0, 4, 3, 3, 3, 5, 4]","[4, 5, 7, 3, 7, 4, 6, 3, 5, 1, 5, 3, 0, 4, 3, 5, 4]","[0, 30, 45, 90, 135, 210, 225, 300, 330, 345, 420, 435, 465, 510, 540, 570, 585]"
