日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-17,9,3747.0,726,"[2, 3, 3, 5, 2, 6, 7, 2, 1, 0, 3, 1, 5, 5, 5, 3, 3, 5]","[2, 3, 5, 2, 6, 7, 2, 1]","[0, 30, 120, 195, 315, 405, 495, 615]"
2022-07-17,5,3783.0,717,"[1, 4, 6, 7, 7, 4, 6, 4, 7, 0, 2, 0, 2, 6, 3, 6, 0, 6, 6, 2]","[1, 4, 6, 7, 4, 6, 4, 7]","[0, 195, 255, 345, 420, 510, 585, 645]"
2022-07-17,5,3790.0,714,"[3, 6, 7, 4, 7, 1, 0, 4, 3, 0, 3, 4, 3, 2, 1]","[3, 6, 7, 4, 7, 1, 0, 4]","[0, 75, 150, 225, 240, 315, 480, 660]"
2022-07-17,4,4686.0,708,"[7, 5, 5, 7, 5, 4, 7, 5, 7, 1, 2, 3, 0, 0, 0, 7, 1, 2, 7, 6]","[7, 5, 7, 5, 4, 7, 5, 7, 1, 2]","[0, 45, 105, 195, 255, 330, 420, 495, 585, 705]"
2022-07-17,6,4683.0,738,"[5, 6, 7, 3, 7, 7, 2, 4, 4, 5, 6, 6, 0, 3, 2, 3, 7, 4, 0, 5]","[5, 6, 7, 3, 7, 2, 4, 5, 6, 0]","[0, 30, 60, 120, 135, 225, 330, 420, 480, 570]"
2022-07-17,8,3776.0,745,"[7, 5, 7, 7, 2, 4, 7, 6, 6, 0, 0, 2, 6, 6, 4, 0, 4, 2]","[7, 5, 7, 2, 4, 7, 6, 0]","[0, 45, 105, 195, 315, 390, 480, 555]"
2022-07-17,7,4236.0,711,"[5, 7, 6, 7, 3, 1, 3, 7, 4, 0, 2, 0, 4, 7, 3, 1]","[5, 7, 6, 7, 3, 1, 3, 7, 4]","[0, 30, 75, 135, 225, 330, 480, 585, 660]"
2022-07-17,3,4228.0,715,"[7, 6, 4, 3, 1, 1, 6, 7, 3, 6, 6, 0, 1, 2, 1, 2, 6, 3, 4]","[7, 6, 4, 3, 1, 6, 7, 3, 6]","[0, 45, 90, 180, 270, 435, 510, 600, 690]"
2022-07-17,7,4728.0,721,"[2, 7, 3, 7, 6, 7, 7, 4, 5, 4, 0, 6, 4, 2]","[2, 7, 3, 7, 6, 7, 4, 5, 4, 0]","[0, 30, 75, 90, 165, 240, 315, 390, 465, 540]"
2022-07-17,2,5166.0,706,"[7, 7, 3, 5, 4, 7, 3, 5, 2, 0, 6, 3, 0, 6, 6, 1]","[7, 3, 5, 4, 7, 3, 5, 2, 0, 6, 3]","[0, 45, 150, 225, 240, 315, 420, 495, 615, 630, 690]"
