日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-06,6,7550.0,713,"[6, 3, 3, 2, 3, 6, 7, 0, 4, 2, 3, 1, 4, 6, 0, 3, 7, 5, 4, 6]","[6, 3, 2, 3, 6, 7, 0, 4, 2, 3, 1, 4, 6, 0, 3, 7]","[0, 45, 90, 150, 180, 240, 300, 345, 390, 420, 450, 495, 525, 585, 630, 660]"
2022-07-06,10,7980.0,683,"[6, 2, 2, 1, 1, 5, 2, 3, 5, 7, 3, 6, 3, 0, 3, 7, 2, 3, 3, 7]","[6, 2, 1, 5, 2, 3, 5, 7, 3, 6, 3, 0, 3, 7, 2, 3, 7]","[0, 45, 105, 150, 180, 225, 255, 285, 345, 360, 420, 435, 480, 510, 570, 600, 630]"
2022-07-06,9,7570.0,597,"[2, 2, 4, 4, 7, 4, 4, 3, 4, 5, 1, 1, 2, 4, 2, 7, 3, 0, 2, 1]","[2, 4, 7, 4, 3, 4, 5, 1, 2, 4, 2, 7, 3, 0, 2, 1]","[0, 30, 45, 90, 120, 150, 180, 195, 255, 300, 330, 375, 435, 465, 510, 555]"
2022-07-06,9,5164.0,426,"[6, 4, 3, 0, 5, 1, 7, 4, 0, 3, 5]","[6, 4, 3, 0, 5, 1, 7, 4, 0, 3, 5]","[0, 45, 75, 105, 180, 195, 255, 315, 330, 390, 405]"
2022-07-06,9,7960.0,617,"[3, 7, 6, 1, 4, 5, 3, 0, 0, 3, 3, 3, 5, 2, 5, 3, 1, 4, 1, 2]","[3, 7, 6, 1, 4, 5, 3, 0, 3, 5, 2, 5, 3, 1, 4, 1, 2]","[0, 45, 90, 165, 210, 240, 255, 285, 345, 360, 390, 420, 450, 465, 510, 540, 585]"
2022-07-06,9,7496.0,649,"[5, 4, 2, 5, 1, 1, 2, 2, 6, 4, 1, 6, 3, 3, 1, 3, 0, 2, 0]","[5, 4, 2, 5, 1, 2, 6, 4, 1, 6, 3, 1, 3, 0, 2, 0]","[0, 30, 45, 105, 135, 195, 240, 300, 315, 375, 435, 465, 510, 540, 585, 615]"
2022-07-06,9,7536.0,726,"[1, 7, 3, 2, 3, 2, 2, 7, 1, 6, 1, 4, 4, 2, 0, 2, 4, 1, 0, 5]","[1, 7, 3, 2, 3, 2, 7, 1, 6, 1, 4, 2, 0, 2, 4, 5]","[0, 90, 150, 180, 240, 255, 315, 375, 420, 480, 525, 555, 600, 645, 690, 705]"
2022-07-06,7,8009.0,601,"[1, 5, 3, 4, 0, 3, 4, 3, 4, 7, 1, 3, 6, 4, 3, 5, 4, 4]","[1, 5, 3, 4, 0, 3, 4, 3, 4, 7, 1, 3, 6, 4, 3, 5, 4]","[0, 90, 120, 150, 165, 225, 255, 285, 300, 330, 390, 435, 465, 510, 540, 570, 585]"
2022-07-06,9,4241.0,439,"[1, 7, 5, 7, 1, 4, 7, 3, 2, 2]","[1, 7, 5, 7, 1, 4, 7, 3, 2]","[0, 90, 150, 180, 240, 300, 315, 375, 405]"
2022-07-06,10,7955.0,589,"[2, 7, 5, 4, 6, 2, 2, 3, 5, 4, 5, 5, 3, 6, 0, 4, 6, 5, 4]","[2, 7, 5, 4, 6, 2, 3, 5, 4, 5, 3, 6, 0, 4, 6, 5, 4]","[0, 30, 75, 105, 135, 195, 255, 270, 300, 315, 345, 360, 420, 465, 495, 540, 570]"
2022-07-06,2,8470.0,697,"[5, 7, 5, 3, 6, 3, 7, 2, 5, 5, 3, 4, 6, 7, 4, 0, 4, 2, 4]","[5, 7, 5, 3, 6, 3, 7, 2, 5, 3, 4, 6, 7, 4, 0, 4, 2, 4]","[0, 30, 75, 105, 135, 210, 240, 300, 345, 375, 390, 420, 480, 540, 570, 615, 645, 675]"
2022-07-06,2,7984.0,693,"[2, 6, 4, 6, 3, 3, 6, 3, 0, 6, 5, 2, 7, 3, 3, 7, 2, 4, 6]","[2, 6, 4, 6, 3, 6, 3, 0, 6, 5, 2, 7, 3, 7, 2, 4, 6]","[0, 30, 60, 90, 165, 180, 255, 285, 330, 405, 420, 465, 525, 540, 600, 645, 660]"
2022-07-06,4,6107.0,490,"[2, 5, 5, 0, 4, 6, 5, 2, 4, 7, 3, 7, 5, 4]","[2, 5, 0, 4, 6, 5, 2, 4, 7, 3, 7, 5, 4]","[0, 30, 45, 120, 150, 195, 225, 285, 300, 360, 390, 450, 480]"
2022-07-06,2,7919.0,657,"[2, 4, 5, 1, 5, 6, 1, 1, 5, 7, 6, 4, 3, 6, 5, 7, 1, 3]","[2, 4, 5, 1, 5, 6, 1, 5, 7, 6, 4, 3, 6, 5, 7, 1, 3]","[0, 30, 45, 75, 135, 165, 225, 270, 285, 345, 420, 435, 465, 525, 540, 600, 645]"
2022-07-06,7,8490.0,711,"[4, 7, 4, 4, 1, 3, 1, 1, 2, 4, 0, 6, 3, 1, 5, 3, 0, 7, 3, 2]","[4, 7, 4, 1, 3, 1, 2, 4, 0, 6, 3, 1, 5, 3, 0, 7, 3, 2]","[0, 30, 75, 105, 150, 180, 240, 285, 315, 360, 420, 450, 495, 525, 540, 585, 645, 675]"
2022-07-06,9,7504.0,665,"[1, 5, 6, 7, 0, 4, 1, 3, 3, 0, 5, 4, 3, 5, 1, 1, 4, 7]","[1, 5, 6, 7, 0, 4, 1, 3, 0, 5, 4, 3, 5, 1, 4, 7]","[0, 90, 120, 180, 240, 285, 315, 375, 390, 435, 465, 495, 510, 540, 585, 615]"
2022-07-06,7,8002.0,588,"[6, 3, 4, 3, 4, 0, 0, 5, 3, 4, 4, 3, 2, 5, 7, 3, 3, 4, 7, 5]","[6, 3, 4, 3, 4, 0, 5, 3, 4, 3, 2, 5, 7, 3, 4, 7, 5]","[0, 45, 90, 105, 150, 165, 225, 240, 270, 300, 315, 375, 390, 465, 480, 510, 570]"
2022-07-06,10,8509.0,724,"[3, 0, 4, 2, 4, 1, 3, 7, 2, 0, 3, 4, 0, 5, 7, 1, 0, 4, 6]","[3, 0, 4, 2, 4, 1, 3, 7, 2, 0, 3, 4, 0, 5, 7, 1, 4, 6]","[0, 45, 120, 150, 195, 225, 270, 285, 345, 405, 450, 465, 495, 540, 570, 630, 675, 690]"
2022-07-06,8,5182.0,457,"[7, 0, 3, 2, 4, 1, 5, 7, 4, 5, 0]","[7, 0, 3, 2, 4, 1, 5, 7, 4, 5, 0]","[0, 45, 120, 165, 210, 240, 300, 315, 375, 405, 420]"
2022-07-06,8,7953.0,683,"[2, 5, 3, 2, 3, 3, 2, 6, 6, 3, 2, 5, 0, 4, 6, 1, 2, 5, 2]","[2, 5, 3, 2, 3, 2, 6, 3, 2, 5, 0, 4, 6, 1, 2, 5, 2]","[0, 30, 45, 90, 150, 180, 225, 300, 315, 375, 405, 450, 480, 540, 600, 630, 645]"
2022-07-06,6,8392.0,686,"[4, 7, 3, 5, 6, 5, 7, 3, 5, 0, 6, 5, 0, 5, 3, 2, 6, 3, 3]","[4, 7, 3, 5, 6, 5, 7, 3, 5, 0, 6, 5, 0, 5, 3, 2, 6, 3]","[0, 30, 75, 120, 150, 195, 225, 285, 315, 330, 390, 450, 480, 525, 540, 570, 600, 675]"
2022-07-06,7,5649.0,460,"[5, 2, 5, 4, 3, 7, 0, 4, 5, 0, 0, 7, 4]","[5, 2, 5, 4, 3, 7, 0, 4, 5, 0, 7, 4]","[0, 30, 90, 120, 135, 165, 225, 285, 300, 330, 375, 435]"
2022-07-06,4,7523.0,586,"[5, 6, 7, 4, 5, 4, 0, 4, 0, 7, 5, 0, 5, 7, 4, 3]","[5, 6, 7, 4, 5, 4, 0, 4, 0, 7, 5, 0, 5, 7, 4, 3]","[0, 30, 60, 120, 150, 165, 195, 240, 270, 330, 390, 420, 450, 480, 540, 570]"
2022-07-06,6,8053.0,718,"[6, 4, 0, 3, 1, 4, 0, 2, 6, 4, 3, 7, 4, 1, 0, 4, 7, 4, 0]","[6, 4, 0, 3, 1, 4, 0, 2, 6, 4, 3, 7, 4, 1, 0, 4, 7]","[0, 45, 75, 135, 165, 225, 240, 300, 345, 420, 435, 465, 525, 540, 600, 645, 660]"
2022-07-06,6,7510.0,679,"[2, 5, 2, 4, 0, 3, 7, 6, 2, 5, 5, 6, 2, 7, 4, 4, 4, 5, 0]","[2, 5, 2, 4, 0, 3, 7, 6, 2, 5, 6, 2, 7, 4, 5, 0]","[0, 30, 45, 105, 135, 195, 225, 285, 345, 405, 420, 480, 525, 600, 615, 645]"
2022-07-06,10,8012.0,694,"[2, 5, 2, 7, 5, 3, 2, 1, 0, 7, 4, 7, 5, 3, 4, 4, 7, 4]","[2, 5, 2, 7, 5, 3, 2, 1, 0, 7, 4, 7, 5, 3, 4, 7, 4]","[0, 30, 45, 105, 180, 195, 225, 285, 330, 390, 450, 480, 555, 570, 600, 615, 675]"
2022-07-06,10,7559.0,587,"[3, 7, 6, 3, 4, 3, 5, 4, 7, 2, 4, 3, 4, 6, 3, 0]","[3, 7, 6, 3, 4, 3, 5, 4, 7, 2, 4, 3, 4, 6, 3, 0]","[0, 45, 90, 165, 180, 210, 240, 255, 285, 345, 390, 420, 435, 465, 525, 555]"
2022-07-06,7,8001.0,721,"[2, 7, 3, 6, 5, 0, 4, 1, 3, 4, 7, 6, 7, 4, 5, 1, 7, 0, 3, 5]","[2, 7, 3, 6, 5, 0, 4, 1, 3, 4, 7, 6, 7, 4, 5, 1, 7]","[0, 30, 75, 120, 180, 195, 255, 270, 330, 360, 390, 450, 510, 570, 600, 630, 675]"
2022-07-06,5,4691.0,365,"[6, 4, 0, 3, 1, 4, 3, 6, 5, 3]","[6, 4, 0, 3, 1, 4, 3, 6, 5, 3]","[0, 45, 75, 135, 165, 225, 240, 270, 330, 345]"
2022-07-06,7,6986.0,544,"[6, 5, 5, 3, 5, 7, 3, 0, 5, 3, 3, 5, 3, 3, 3, 6, 4, 6, 2]","[6, 5, 3, 5, 7, 3, 0, 5, 3, 5, 3, 6, 4, 6, 2]","[0, 45, 60, 105, 135, 195, 225, 270, 300, 315, 345, 360, 420, 450, 510]"
2022-07-06,3,7569.0,590,"[4, 3, 4, 4, 1, 4, 7, 4, 6, 3, 4, 0, 4, 5, 6, 6, 4, 3, 3]","[4, 3, 4, 1, 4, 7, 4, 6, 3, 4, 0, 4, 5, 6, 4, 3]","[0, 30, 75, 90, 150, 165, 225, 255, 315, 345, 375, 435, 450, 480, 540, 570]"
2022-07-06,3,5214.0,486,"[6, 2, 0, 0, 2, 3, 3, 4, 2, 2, 0, 7, 4, 4, 4, 3]","[6, 2, 0, 2, 3, 4, 2, 0, 7, 4, 3]","[0, 45, 105, 165, 225, 255, 270, 330, 375, 435, 465]"
2022-07-06,3,7944.0,654,"[5, 3, 1, 3, 5, 2, 5, 4, 2, 1, 4, 4, 4, 3, 7, 2, 3, 6, 5]","[5, 3, 1, 3, 5, 2, 5, 4, 2, 1, 4, 3, 7, 2, 3, 6, 5]","[0, 30, 60, 135, 165, 180, 240, 255, 285, 330, 390, 420, 435, 495, 555, 570, 645]"
2022-07-06,5,7554.0,653,"[2, 1, 6, 6, 4, 7, 4, 7, 4, 0, 5, 4, 0, 2, 2, 2, 5, 7, 3]","[2, 1, 6, 4, 7, 4, 7, 4, 0, 5, 4, 0, 2, 5, 7, 3]","[0, 30, 90, 165, 180, 240, 270, 330, 345, 405, 435, 465, 510, 555, 570, 630]"
2022-07-06,3,7963.0,668,"[4, 5, 4, 3, 7, 5, 3, 1, 0, 4, 1, 6, 0, 0, 5, 3, 7, 5, 0]","[4, 5, 4, 3, 7, 5, 3, 1, 0, 4, 1, 6, 0, 5, 3, 7, 5]","[0, 30, 60, 75, 120, 180, 210, 240, 285, 345, 375, 435, 495, 555, 570, 600, 660]"
2022-07-06,10,7129.0,612,"[7, 7, 4, 0, 7, 4, 7, 5, 5, 0, 4, 0, 0, 4, 3, 2, 3, 7]","[7, 4, 0, 7, 4, 7, 5, 0, 4, 0, 4, 3, 2, 3, 7]","[0, 45, 75, 135, 195, 225, 285, 315, 360, 390, 435, 465, 495, 540, 555]"
2022-07-06,2,6148.0,488,"[4, 7, 3, 7, 5, 3, 6, 7, 4, 2, 3, 4, 3]","[4, 7, 3, 7, 5, 3, 6, 7, 4, 2, 3, 4, 3]","[0, 30, 75, 120, 180, 210, 240, 285, 345, 375, 420, 450, 465]"
