日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-04,4,6134.0,467,"[7, 4, 5, 6, 2, 3, 0, 4, 5, 7, 7, 4, 3, 4]","[7, 4, 5, 6, 2, 3, 0, 4, 5, 7, 4, 3, 4]","[0, 45, 75, 90, 165, 210, 240, 300, 330, 360, 420, 435, 450]"
2022-07-04,7,7083.0,591,"[3, 3, 5, 2, 4, 2, 2, 4, 3, 3, 3, 5, 4, 7, 4, 7, 0, 3, 1]","[3, 5, 2, 4, 2, 4, 3, 5, 4, 7, 4, 7, 0, 3, 1]","[0, 30, 45, 120, 150, 195, 225, 255, 270, 300, 360, 405, 465, 525, 540]"
2022-07-04,2,8025.0,710,"[4, 7, 5, 7, 1, 7, 0, 3, 7, 3, 5, 0, 2, 4, 3, 1, 7, 2, 4, 2]","[4, 7, 5, 7, 1, 7, 0, 3, 7, 3, 5, 0, 2, 4, 3, 1, 7]","[0, 30, 75, 90, 150, 210, 270, 330, 360, 420, 450, 465, 510, 570, 585, 615, 645]"
2022-07-04,5,7504.0,708,"[2, 5, 6, 0, 2, 1, 7, 3, 2, 5, 0, 0, 5, 4, 0, 4, 1, 5, 1, 7]","[2, 5, 6, 0, 2, 1, 7, 3, 2, 5, 0, 5, 4, 0, 4, 1]","[0, 75, 90, 165, 210, 270, 330, 390, 405, 465, 480, 525, 555, 585, 630, 660]"
2022-07-04,4,7981.0,676,"[2, 7, 2, 3, 2, 6, 6, 6, 3, 3, 1, 3, 4, 1, 4, 5, 3, 5, 4, 6]","[2, 7, 2, 3, 2, 6, 3, 1, 3, 4, 1, 4, 5, 3, 5, 4, 6]","[0, 75, 135, 180, 210, 270, 330, 345, 405, 435, 450, 510, 525, 555, 570, 600, 630]"
2022-07-04,3,6587.0,576,"[3, 3, 3, 3, 5, 4, 4, 7, 0, 2, 3, 5, 2, 0, 6, 3, 7, 3, 3]","[3, 5, 4, 7, 0, 2, 3, 5, 2, 0, 6, 3, 7, 3]","[0, 30, 45, 75, 135, 210, 255, 285, 315, 360, 420, 480, 495, 555]"
2022-07-04,7,7512.0,636,"[4, 3, 0, 4, 5, 0, 5, 3, 7, 3, 3, 3, 3, 0, 1, 3, 1, 3, 5]","[4, 3, 0, 4, 5, 0, 5, 3, 7, 3, 0, 1, 3, 1, 3, 5]","[0, 30, 75, 135, 165, 195, 270, 285, 315, 375, 405, 465, 525, 540, 600, 615]"
2022-07-04,9,7506.0,643,"[3, 4, 5, 6, 3, 4, 4, 4, 5, 0, 3, 1, 4, 7, 1, 0, 2, 5]","[3, 4, 5, 6, 3, 4, 5, 0, 3, 1, 4, 7, 1, 0, 2, 5]","[0, 30, 60, 75, 135, 165, 195, 225, 285, 315, 375, 405, 465, 525, 570, 630]"
2022-07-04,7,6598.0,580,"[2, 0, 3, 1, 6, 4, 3, 3, 6, 5, 4, 7, 4, 0, 3]","[2, 0, 3, 1, 6, 4, 3, 6, 5, 4, 7, 4, 0, 3]","[0, 75, 135, 165, 225, 270, 300, 330, 390, 405, 435, 495, 510, 570]"
2022-07-04,4,7524.0,576,"[3, 3, 4, 4, 2, 2, 4, 5, 4, 0, 5, 2, 6, 3, 5, 3, 2, 4, 4, 0]","[3, 4, 2, 4, 5, 4, 0, 5, 2, 6, 3, 5, 3, 2, 4, 0]","[0, 30, 60, 105, 135, 165, 195, 255, 285, 330, 390, 420, 435, 465, 510, 525]"
2022-07-04,5,7057.0,536,"[4, 7, 4, 6, 4, 5, 1, 1, 1, 4, 5, 3, 0, 0, 2, 5, 4, 0]","[4, 7, 4, 6, 4, 5, 1, 4, 5, 3, 0, 2, 5, 4, 0]","[0, 30, 75, 120, 165, 195, 225, 285, 300, 330, 345, 420, 450, 480, 495]"
2022-07-04,6,7942.0,710,"[6, 5, 6, 6, 2, 5, 4, 4, 1, 3, 3, 4, 6, 0, 2, 3, 1, 2, 6, 1]","[6, 5, 6, 2, 5, 4, 1, 3, 4, 6, 0, 2, 3, 1, 2, 6, 1]","[0, 45, 60, 120, 165, 195, 225, 270, 300, 330, 390, 435, 480, 510, 555, 615, 660]"
2022-07-04,6,6567.0,574,"[4, 4, 6, 0, 7, 4, 5, 6, 4, 0, 6, 6, 2, 2, 3, 5, 1]","[4, 6, 0, 7, 4, 5, 6, 4, 0, 6, 2, 3, 5, 1]","[0, 30, 75, 135, 195, 225, 240, 300, 315, 375, 435, 480, 510, 525]"
2022-07-04,8,5610.0,481,"[5, 5, 0, 5, 0, 6, 4, 3, 3, 1, 4, 4, 3, 3, 5, 3]","[5, 0, 5, 0, 6, 4, 3, 1, 4, 3, 5, 3]","[0, 30, 120, 150, 210, 270, 300, 330, 390, 420, 450, 465]"
2022-07-04,10,7986.0,710,"[7, 4, 3, 7, 6, 5, 2, 3, 2, 7, 3, 1, 7, 5, 7, 5, 3, 7, 5, 5]","[7, 4, 3, 7, 6, 5, 2, 3, 2, 7, 3, 1, 7, 5, 7, 5, 3]","[0, 45, 75, 120, 180, 240, 255, 300, 330, 390, 450, 465, 525, 585, 615, 675, 690]"
