日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-07,8,7510.0,630,"[5, 4, 6, 3, 1, 0, 3, 3, 3, 7, 0, 4, 4, 4, 2, 5, 3, 5, 0, 2]","[5, 4, 6, 3, 1, 0, 3, 7, 0, 4, 2, 5, 3, 5, 0, 2]","[0, 30, 45, 90, 135, 180, 240, 270, 345, 405, 420, 465, 480, 510, 540, 585]"
2022-07-07,10,7518.0,565,"[3, 4, 4, 7, 2, 3, 6, 4, 4, 5, 3, 3, 6, 4, 2, 5, 4, 5, 4]","[3, 4, 7, 2, 3, 6, 4, 5, 3, 6, 4, 2, 5, 4, 5, 4]","[0, 45, 75, 135, 180, 210, 270, 300, 330, 360, 405, 435, 480, 510, 525, 555]"
2022-07-07,8,5682.0,500,"[3, 4, 2, 4, 4, 0, 4, 2, 7, 2, 3, 3, 3, 5, 2]","[3, 4, 2, 4, 0, 4, 2, 7, 2, 3, 5, 2]","[0, 45, 75, 120, 150, 210, 225, 285, 360, 405, 435, 450]"
2022-07-07,10,7501.0,734,"[6, 2, 4, 4, 5, 2, 2, 0, 4, 3, 0, 6, 4, 6, 1, 5, 6, 6, 7, 7]","[6, 2, 4, 5, 2, 0, 4, 3, 0, 6, 4, 6, 1, 5, 6, 7]","[0, 45, 105, 120, 150, 210, 270, 285, 315, 375, 450, 465, 540, 600, 630, 675]"
2022-07-07,5,7995.0,720,"[2, 1, 4, 5, 4, 2, 3, 3, 0, 4, 5, 7, 6, 0, 4, 1, 5, 4, 5]","[2, 1, 4, 5, 4, 2, 3, 0, 4, 5, 7, 6, 0, 4, 1, 5, 4]","[0, 75, 135, 165, 195, 210, 270, 300, 360, 390, 405, 465, 525, 585, 630, 675, 705]"
2022-07-07,9,5664.0,515,"[6, 4, 1, 6, 0, 0, 4, 3, 0, 4, 1, 3, 0]","[6, 4, 1, 6, 0, 4, 3, 0, 4, 1, 3, 0]","[0, 45, 75, 135, 180, 240, 270, 300, 360, 375, 435, 465]"
2022-07-07,2,7949.0,695,"[7, 4, 5, 1, 6, 5, 4, 4, 4, 0, 2, 6, 1, 5, 3, 5, 3, 3, 4, 7]","[7, 4, 5, 1, 6, 5, 4, 0, 2, 6, 1, 5, 3, 5, 3, 4, 7]","[0, 45, 75, 105, 150, 210, 240, 255, 315, 375, 435, 495, 510, 540, 570, 600, 630]"
2022-07-07,9,6107.0,554,"[6, 2, 2, 7, 4, 4, 0, 3, 6, 5, 4, 4, 4, 4, 3, 3, 1, 3, 3, 1]","[6, 2, 7, 4, 0, 3, 6, 5, 4, 3, 1, 3, 1]","[0, 45, 105, 165, 180, 240, 285, 345, 375, 390, 420, 480, 510]"
2022-07-07,5,7470.0,629,"[5, 6, 6, 4, 0, 6, 1, 2, 2, 4, 5, 1, 4, 5, 5, 0, 5, 1, 1, 4]","[5, 6, 4, 0, 6, 1, 2, 4, 5, 1, 4, 5, 0, 5, 1, 4]","[0, 30, 60, 90, 150, 210, 255, 300, 345, 360, 420, 435, 465, 510, 540, 600]"
2022-07-07,10,4704.0,478,"[6, 1, 4, 7, 2, 6, 5, 0, 4, 7]","[6, 1, 4, 7, 2, 6, 5, 0, 4, 7]","[0, 45, 105, 135, 195, 255, 315, 330, 405, 420]"
