日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-23,6,6536.0,720,"[5, 6, 7, 5, 6, 7, 6, 7, 5, 4, 5, 7, 4, 2, 6, 2, 4]","[5, 6, 7, 5, 6, 7, 6, 7, 5, 4, 5, 7, 4, 2]","[0, 30, 60, 120, 165, 225, 285, 345, 435, 465, 495, 525, 600, 645]"
2022-07-23,7,5163.0,636,"[6, 7, 4, 3, 5, 5, 0, 4, 4, 5, 7, 2, 6]","[6, 7, 4, 3, 5, 0, 4, 5, 7, 2, 6]","[0, 45, 90, 135, 195, 240, 375, 390, 450, 510, 570]"
2022-07-23,6,6577.0,726,"[5, 6, 7, 2, 4, 6, 5, 4, 3, 7, 4, 2, 3, 1, 6, 0, 4, 6]","[5, 6, 7, 2, 4, 6, 5, 4, 3, 7, 4, 2, 3, 1]","[0, 30, 60, 120, 210, 240, 300, 345, 405, 450, 525, 540, 615, 645]"
2022-07-23,6,6105.0,718,"[1, 6, 4, 5, 2, 4, 1, 4, 4, 3, 4, 1, 4, 5, 4, 1, 2, 5, 4, 2]","[1, 6, 4, 5, 2, 4, 1, 4, 3, 4, 1, 4, 5]","[0, 180, 240, 285, 330, 405, 420, 495, 510, 555, 585, 660, 690]"
2022-07-23,10,5195.0,731,"[0, 4, 7, 2, 6, 4, 3, 5, 1, 4, 7, 3, 3, 4, 3, 2, 4]","[0, 4, 7, 2, 6, 4, 3, 5, 1, 4, 7]","[0, 195, 240, 300, 390, 450, 480, 510, 555, 645, 675]"
2022-07-23,6,6126.0,707,"[4, 7, 3, 6, 3, 7, 4, 5, 0, 2, 5, 4, 3, 4, 1, 2, 1, 6, 7]","[4, 7, 3, 6, 3, 7, 4, 5, 0, 2, 5, 4, 3]","[0, 45, 90, 150, 210, 255, 330, 390, 450, 540, 615, 645, 675]"
2022-07-23,9,5177.0,560,"[7, 6, 4, 7, 5, 1, 1, 2, 4, 5, 7, 7, 7, 4, 4]","[7, 6, 4, 7, 5, 1, 2, 4, 5, 7, 4]","[0, 45, 90, 135, 210, 240, 345, 420, 435, 480, 555]"
2022-07-23,4,6610.0,712,"[6, 2, 4, 6, 4, 2, 4, 2, 4, 3, 2, 4, 3, 5, 3, 6, 2, 7, 5, 1]","[6, 2, 4, 6, 4, 2, 4, 2, 4, 3, 2, 4, 3, 5]","[0, 45, 150, 195, 270, 300, 390, 405, 480, 495, 540, 615, 660, 705]"
2022-07-23,5,5243.0,762,"[3, 0, 3, 3, 7, 4, 7, 7, 2, 4, 0, 4, 7, 4, 3, 3, 4, 4]","[3, 0, 3, 7, 4, 7, 2, 4, 0, 4, 7]","[0, 75, 225, 285, 345, 405, 480, 540, 555, 660, 705]"
2022-07-23,10,6123.0,713,"[4, 7, 7, 7, 7, 3, 6, 7, 4, 5, 2, 2, 0, 4, 0, 5, 1, 4, 1, 6]","[4, 7, 3, 6, 7, 4, 5, 2, 0, 4, 0, 5, 1]","[0, 45, 90, 150, 210, 270, 315, 345, 420, 510, 525, 615, 645]"
