時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-18 09:00:00,160,140,130,0,25,0,0,0
2022-07-18 09:15:00,170,140,140,55,30,0,0,0
2022-07-18 09:30:00,160,120,120,50,30,25,0,0
2022-07-18 09:45:00,150,110,110,50,40,30,0,0
2022-07-18 10:00:00,100,110,100,45,40,35,15,5
2022-07-18 10:15:00,100,90,100,45,40,35,20,20
2022-07-18 10:30:00,90,65,50,45,35,35,30,20
2022-07-18 10:45:00,85,65,40,45,35,30,20,20
2022-07-18 11:00:00,85,60,40,45,35,30,20,20
2022-07-18 11:15:00,85,50,40,45,30,25,30,15
2022-07-18 11:30:00,85,50,45,45,30,20,15,15
2022-07-18 11:45:00,75,55,55,40,25,20,25,15
2022-07-18 12:00:00,65,55,60,35,25,20,30,20
2022-07-18 12:15:00,65,55,60,35,25,25,15,15
2022-07-18 12:30:00,70,55,55,40,20,25,25,15
2022-07-18 12:45:00,80,55,50,45,20,25,15,15
2022-07-18 13:00:00,70,55,50,40,20,25,20,25
2022-07-18 13:15:00,70,55,50,35,20,25,25,15
2022-07-18 13:30:00,65,60,40,30,20,25,15,15
2022-07-18 13:45:00,65,60,40,30,20,25,20,20
2022-07-18 14:00:00,70,60,40,30,25,25,25,20
2022-07-18 14:15:00,70,60,50,30,20,25,30,20
2022-07-18 14:30:00,70,60,50,30,30,25,20,20
2022-07-18 14:45:00,70,55,50,30,30,25,30,20
2022-07-18 15:00:00,70,60,50,35,25,30,15,20
2022-07-18 15:15:00,70,55,50,30,25,20,20,20
2022-07-18 15:30:00,60,45,50,30,15,15,30,30
2022-07-18 15:45:00,60,45,50,30,15,15,20,30
2022-07-18 16:00:00,60,55,45,30,15,15,20,15
2022-07-18 16:15:00,70,55,50,30,15,20,30,15
2022-07-18 16:30:00,65,55,45,30,15,20,20,25
2022-07-18 16:45:00,65,55,45,30,20,20,20,20
2022-07-18 17:00:00,60,55,40,20,15,20,30,20
2022-07-18 17:15:00,65,45,45,25,10,20,20,20
2022-07-18 17:30:00,65,50,40,20,5,20,25,15
2022-07-18 17:45:00,60,60,50,20,5,15,20,25
2022-07-18 18:00:00,60,50,50,20,10,15,20,15
2022-07-18 18:15:00,65,50,45,15,15,15,25,15
2022-07-18 18:30:00,65,50,45,20,10,15,30,15
2022-07-18 18:45:00,65,40,40,20,10,20,20,15
2022-07-18 19:00:00,60,40,35,20,5,15,25,15
2022-07-18 19:15:00,50,40,35,20,5,5,15,20
2022-07-18 19:30:00,50,45,40,20,5,5,20,20
2022-07-18 19:45:00,55,45,45,10,5,5,0,20
2022-07-18 20:00:00,55,40,45,10,5,10,0,20
2022-07-18 20:15:00,45,40,45,15,5,10,0,15
2022-07-18 20:30:00,0,30,0,15,10,5,0,15
2022-07-18 20:45:00,0,0,0,15,5,5,0,15
