時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-02 09:00:00,130,5,90,30,5,5,0,0
2022-07-02 09:15:00,130,130,90,40,15,5,0,0
2022-07-02 09:30:00,120,130,100,50,20,10,0,0
2022-07-02 09:45:00,120,120,90,50,40,25,0,0
2022-07-02 10:00:00,140,130,80,50,45,35,5,5
2022-07-02 10:15:00,130,120,75,50,45,35,20,15
2022-07-02 10:30:00,125,105,75,45,40,30,30,20
2022-07-02 10:45:00,110,100,70,45,40,25,20,20
2022-07-02 11:00:00,110,95,60,45,35,30,20,15
2022-07-02 11:15:00,90,95,50,45,35,30,30,30
2022-07-02 11:30:00,90,85,55,45,30,25,15,30
2022-07-02 11:45:00,80,70,50,45,30,25,20,15
2022-07-02 12:00:00,90,60,55,40,25,25,30,20
2022-07-02 12:15:00,100,60,50,40,25,25,20,20
2022-07-02 12:30:00,100,60,60,40,35,25,25,15
2022-07-02 12:45:00,100,65,50,40,35,25,30,20
2022-07-02 13:00:00,90,65,45,40,35,25,20,35
2022-07-02 13:15:00,90,70,50,40,40,20,25,20
2022-07-02 13:30:00,85,70,55,40,35,25,30,20
2022-07-02 13:45:00,90,70,55,35,35,25,20,20
2022-07-02 14:00:00,90,70,55,35,35,30,25,25
2022-07-02 14:15:00,80,65,50,35,35,30,35,30
2022-07-02 14:30:00,80,65,50,40,35,30,20,30
2022-07-02 14:45:00,80,60,50,40,35,25,35,20
2022-07-02 15:00:00,75,60,50,40,30,20,35,30
2022-07-02 15:15:00,75,60,45,40,30,25,20,30
2022-07-02 15:30:00,75,65,45,40,30,20,30,30
2022-07-02 15:45:00,75,65,45,30,25,25,35,30
2022-07-02 16:00:00,70,65,50,25,20,25,25,20
2022-07-02 16:15:00,70,80,50,25,20,25,30,30
2022-07-02 16:30:00,90,80,50,25,20,15,20,30
2022-07-02 16:45:00,95,60,50,25,20,15,25,30
2022-07-02 17:00:00,95,60,45,30,5,20,20,30
2022-07-02 17:15:00,90,50,45,35,5,20,35,15
2022-07-02 17:30:00,90,50,45,30,20,15,20,15
2022-07-02 17:45:00,85,70,50,25,20,15,30,40
2022-07-02 18:00:00,90,70,50,25,20,15,15,20
2022-07-02 18:15:00,90,70,50,25,20,20,25,20
2022-07-02 18:30:00,95,70,50,25,10,25,30,20
2022-07-02 18:45:00,90,55,45,25,5,20,15,20
2022-07-02 19:00:00,85,55,45,25,5,10,25,15
2022-07-02 19:15:00,85,55,50,25,5,5,30,15
2022-07-02 19:30:00,80,55,40,20,5,15,15,20
2022-07-02 19:45:00,70,60,45,20,5,15,0,15
2022-07-02 20:00:00,70,60,50,15,5,15,0,15
2022-07-02 20:15:00,0,60,50,20,5,5,0,20
2022-07-02 20:30:00,0,0,0,20,5,5,0,20
2022-07-02 20:45:00,0,0,0,20,5,5,0,20
