時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-26 09:00:00,0,0,0,0,0,0,0,0
2023-07-26 09:15:00,120,100,50,0,15,30,0,15
2023-07-26 09:30:00,130,110,55,0,35,30,0,15
2023-07-26 09:45:00,120,110,60,0,60,35,0,35
2023-07-26 10:00:00,120,120,60,55,50,50,0,40
2023-07-26 10:15:00,110,115,50,55,45,50,15,25
2023-07-26 10:30:00,105,80,60,60,45,40,20,30
2023-07-26 10:45:00,90,80,50,65,40,25,20,25
2023-07-26 11:00:00,80,70,45,65,35,30,25,35
2023-07-26 11:15:00,80,65,45,65,35,40,30,35
2023-07-26 11:30:00,80,60,40,65,35,40,30,45
2023-07-26 11:45:00,80,60,40,65,40,35,20,25
2023-07-26 12:00:00,85,60,40,65,40,35,20,20
2023-07-26 12:15:00,85,65,45,65,40,35,25,30
2023-07-26 12:30:00,85,70,45,55,40,30,25,30
2023-07-26 12:45:00,85,70,45,55,45,35,30,25
2023-07-26 13:00:00,85,60,45,60,45,30,30,20
2023-07-26 13:15:00,75,60,45,60,45,30,30,30
2023-07-26 13:30:00,65,60,45,55,55,30,30,25
2023-07-26 13:45:00,75,65,45,50,55,30,30,30
2023-07-26 14:00:00,85,70,45,50,55,45,25,30
2023-07-26 14:15:00,90,70,45,60,60,45,20,30
2023-07-26 14:30:00,80,65,45,60,50,30,30,20
2023-07-26 14:45:00,80,60,45,65,50,30,20,20
2023-07-26 15:00:00,80,70,45,65,45,30,20,35
2023-07-26 15:15:00,75,70,45,60,45,35,35,35
2023-07-26 15:30:00,80,65,40,55,40,30,30,35
2023-07-26 15:45:00,85,70,40,55,40,40,15,35
2023-07-26 16:00:00,85,70,45,55,40,50,15,35
2023-07-26 16:15:00,80,70,45,60,40,50,20,15
2023-07-26 16:30:00,80,70,40,60,40,50,25,15
2023-07-26 16:45:00,80,55,40,45,40,25,30,15
2023-07-26 17:00:00,75,65,40,50,25,20,15,40
2023-07-26 17:15:00,90,75,50,50,25,25,25,40
2023-07-26 17:30:00,95,75,110,50,50,35,20,20
2023-07-26 17:45:00,95,75,90,55,50,45,20,15
2023-07-26 18:00:00,95,75,90,55,45,45,25,20
2023-07-26 18:15:00,95,75,60,50,45,45,25,20
2023-07-26 18:30:00,95,65,30,40,40,35,20,20
2023-07-26 18:45:00,95,65,40,40,40,35,15,20
2023-07-26 19:00:00,90,65,40,45,30,35,15,20
2023-07-26 19:15:00,90,65,45,40,25,25,25,15
2023-07-26 19:30:00,80,45,45,30,25,20,25,15
2023-07-26 19:45:00,60,45,40,25,20,15,25,15
2023-07-26 20:00:00,50,45,35,25,5,5,25,15
2023-07-26 20:15:00,45,35,35,25,5,5,20,15
2023-07-26 20:30:00,0,35,25,20,5,5,20,20
2023-07-26 20:45:00,0,0,0,20,5,5,0,25
