時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-17 09:00:00,190,160,5,55,25,5,0,0
2022-07-17 09:15:00,190,160,120,65,30,10,0,0
2022-07-17 09:30:00,200,180,120,75,55,25,0,0
2022-07-17 09:45:00,200,180,120,75,55,40,0,0
2022-07-17 10:00:00,200,180,120,0,60,45,15,5
2022-07-17 10:15:00,200,130,130,0,60,50,25,35
2022-07-17 10:30:00,180,130,140,0,70,60,30,35
2022-07-17 10:45:00,180,120,140,0,70,60,40,40
2022-07-17 11:00:00,180,120,150,0,80,60,20,55
2022-07-17 11:15:00,180,120,150,0,80,50,35,40
2022-07-17 11:30:00,180,120,150,15,70,60,40,40
2022-07-17 11:45:00,180,120,150,70,60,60,25,40
2022-07-17 12:00:00,180,130,110,80,60,50,35,30
2022-07-17 12:15:00,180,140,100,85,50,50,40,30
2022-07-17 12:30:00,170,150,100,85,50,35,25,45
2022-07-17 12:45:00,160,130,100,85,0,40,35,45
2022-07-17 13:00:00,150,130,110,90,55,50,50,30
2022-07-17 13:15:00,160,130,100,95,55,50,45,30
2022-07-17 13:30:00,160,130,100,90,55,50,40,35
2022-07-17 13:45:00,160,130,100,90,55,50,20,35
2022-07-17 14:00:00,160,140,100,90,65,60,30,35
2022-07-17 14:15:00,150,140,100,90,65,60,45,35
2022-07-17 14:30:00,140,140,100,90,65,60,45,45
2022-07-17 14:45:00,140,140,80,90,60,45,45,40
2022-07-17 15:00:00,140,140,90,85,55,50,35,40
2022-07-17 15:15:00,150,130,110,85,45,50,45,50
2022-07-17 15:30:00,150,120,120,85,55,55,50,45
2022-07-17 15:45:00,160,120,110,85,55,50,40,45
2022-07-17 16:00:00,160,120,110,85,60,50,45,40
2022-07-17 16:15:00,160,130,110,85,50,40,40,35
2022-07-17 16:30:00,160,130,110,85,55,45,40,45
2022-07-17 16:45:00,160,130,120,85,55,45,40,35
2022-07-17 17:00:00,160,120,120,80,55,45,40,50
2022-07-17 17:15:00,160,120,110,80,55,45,40,50
2022-07-17 17:30:00,165,120,100,80,55,45,40,45
2022-07-17 17:45:00,165,120,100,80,55,45,30,50
2022-07-17 18:00:00,170,120,100,80,50,60,20,35
2022-07-17 18:15:00,170,110,90,80,50,60,35,30
2022-07-17 18:30:00,160,100,90,70,50,55,40,30
2022-07-17 18:45:00,0,90,90,70,50,55,40,30
2022-07-17 19:00:00,0,95,100,70,40,40,15,45
2022-07-17 19:15:00,0,95,110,70,40,35,30,35
2022-07-17 19:30:00,0,0,0,70,40,40,20,30
2022-07-17 19:45:00,0,0,0,70,40,40,0,30
2022-07-17 20:00:00,0,0,0,0,40,45,0,45
2022-07-17 20:15:00,0,0,0,0,40,45,0,35
2022-07-17 20:30:00,0,0,0,0,0,0,0,30
2022-07-17 20:45:00,0,0,0,0,0,0,0,0
