時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-12 09:00:00,110,70,35,40,5,5,0,15
2023-07-12 09:15:00,130,80,45,45,15,15,0,15
2023-07-12 09:30:00,120,90,50,65,30,20,0,20
2023-07-12 09:45:00,100,85,50,65,40,30,0,15
2023-07-12 10:00:00,95,80,50,60,40,30,5,20
2023-07-12 10:15:00,95,80,50,60,40,35,15,20
2023-07-12 10:30:00,90,60,50,55,40,30,15,20
2023-07-12 10:45:00,90,50,50,55,35,30,20,20
2023-07-12 11:00:00,100,55,50,65,40,30,25,20
2023-07-12 11:15:00,100,50,50,65,40,30,25,15
2023-07-12 11:30:00,90,60,45,45,40,30,15,15
2023-07-12 11:45:00,95,60,45,50,40,30,15,15
2023-07-12 12:00:00,90,70,55,60,35,30,15,20
2023-07-12 12:15:00,95,70,55,60,35,30,25,15
2023-07-12 12:30:00,95,70,55,60,40,30,25,30
2023-07-12 12:45:00,95,60,50,60,35,30,15,20
2023-07-12 13:00:00,95,60,45,55,40,30,20,20
2023-07-12 13:15:00,80,50,45,55,40,30,20,20
2023-07-12 13:30:00,85,50,55,55,35,25,20,20
2023-07-12 13:45:00,90,45,55,60,35,30,25,20
2023-07-12 14:00:00,90,55,55,0,35,30,15,15
2023-07-12 14:15:00,80,70,55,0,40,30,15,15
2023-07-12 14:30:00,85,70,50,0,40,35,15,25
2023-07-12 14:45:00,100,60,60,0,40,35,15,30
2023-07-12 15:00:00,100,60,60,0,45,35,20,30
2023-07-12 15:15:00,85,65,65,15,45,35,25,30
2023-07-12 15:30:00,90,75,65,80,45,35,25,20
2023-07-12 15:45:00,85,75,60,80,40,35,25,20
2023-07-12 16:00:00,95,65,50,85,35,30,20,30
2023-07-12 16:15:00,80,60,40,65,30,35,20,15
2023-07-12 16:30:00,90,60,35,60,30,30,15,15
2023-07-12 16:45:00,95,55,45,60,25,25,25,20
2023-07-12 17:00:00,100,55,110,55,25,25,20,20
2023-07-12 17:15:00,115,70,100,60,30,30,25,35
2023-07-12 17:30:00,110,75,80,70,35,25,15,20
2023-07-12 17:45:00,90,80,75,85,40,30,15,15
2023-07-12 18:00:00,95,70,65,75,35,35,20,15
2023-07-12 18:15:00,80,50,60,50,30,35,20,30
2023-07-12 18:30:00,80,55,55,50,30,30,15,15
2023-07-12 18:45:00,70,60,40,55,25,30,15,20
2023-07-12 19:00:00,80,65,40,55,25,20,15,20
2023-07-12 19:15:00,80,55,40,55,20,15,25,15
2023-07-12 19:30:00,90,45,50,45,15,15,25,20
2023-07-12 19:45:00,80,40,45,30,15,15,20,15
2023-07-12 20:00:00,70,25,40,30,5,10,20,15
2023-07-12 20:15:00,60,20,40,35,5,5,15,20
2023-07-12 20:30:00,0,40,0,35,5,5,15,15
2023-07-12 20:45:00,0,0,0,0,5,5,0,15
