時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-29 09:00:00,130,85,120,5,50,5,0,0
2022-08-29 09:15:00,140,110,100,0,50,20,0,0
2022-08-29 09:30:00,120,100,80,0,45,40,0,0
2022-08-29 09:45:00,110,90,90,0,40,40,0,0
2022-08-29 10:00:00,120,80,90,10,45,45,15,15
2022-08-29 10:15:00,110,80,90,60,40,40,20,20
2022-08-29 10:30:00,110,80,80,55,40,35,25,20
2022-08-29 10:45:00,90,70,80,50,40,35,20,20
2022-08-29 11:00:00,90,65,60,50,40,40,20,20
2022-08-29 11:15:00,80,55,50,50,40,35,20,15
2022-08-29 11:30:00,80,55,55,45,35,35,15,20
2022-08-29 11:45:00,85,55,60,45,35,30,20,15
2022-08-29 12:00:00,85,50,60,45,35,30,20,15
2022-08-29 12:15:00,100,60,65,55,30,30,25,15
2022-08-29 12:30:00,90,50,60,60,35,25,25,20
2022-08-29 12:45:00,80,55,65,50,35,35,15,25
2022-08-29 13:00:00,80,70,75,45,35,30,15,20
2022-08-29 13:15:00,80,70,75,45,35,30,15,20
2022-08-29 13:30:00,80,70,75,45,35,30,20,15
2022-08-29 13:45:00,80,70,75,50,35,35,25,15
2022-08-29 14:00:00,85,55,70,50,35,30,25,15
2022-08-29 14:15:00,70,55,70,50,45,30,20,15
2022-08-29 14:30:00,75,65,60,45,45,30,15,30
2022-08-29 14:45:00,85,70,55,45,40,35,15,20
2022-08-29 15:00:00,90,70,60,45,30,35,20,20
2022-08-29 15:15:00,90,65,55,45,25,30,25,20
2022-08-29 15:30:00,80,70,55,40,25,30,25,20
2022-08-29 15:45:00,75,65,65,35,25,30,15,20
2022-08-29 16:00:00,70,60,70,30,25,25,15,15
2022-08-29 16:15:00,65,60,65,40,25,30,20,20
2022-08-29 16:30:00,70,65,70,40,25,25,25,30
2022-08-29 16:45:00,70,65,65,40,25,25,45,15
2022-08-29 17:00:00,75,65,60,35,20,20,35,15
2022-08-29 17:15:00,75,65,55,35,20,20,20,20
2022-08-29 17:30:00,75,50,55,45,20,25,20,25
2022-08-29 17:45:00,75,70,65,45,15,25,25,20
2022-08-29 18:00:00,80,70,70,40,20,25,20,30
2022-08-29 18:15:00,80,70,65,35,25,35,20,30
2022-08-29 18:30:00,80,75,65,35,25,30,15,15
2022-08-29 18:45:00,75,75,65,35,20,30,25,20
2022-08-29 19:00:00,75,60,55,40,15,25,25,15
2022-08-29 19:15:00,75,60,65,35,10,25,15,20
2022-08-29 19:30:00,70,55,65,35,10,20,15,20
2022-08-29 19:45:00,70,65,70,35,15,25,20,20
2022-08-29 20:00:00,0,55,0,30,10,20,0,20
2022-08-29 20:15:00,0,0,0,35,5,20,0,20
2022-08-29 20:30:00,0,0,0,35,10,20,0,15
2022-08-29 20:45:00,0,0,0,0,5,0,0,15
