時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-10 09:00:00,0,0,0,0,0,0,0,0
2023-07-10 09:15:00,110,80,45,45,5,10,0,20
2023-07-10 09:30:00,115,85,50,55,25,10,0,20
2023-07-10 09:45:00,115,80,55,55,30,25,0,20
2023-07-10 10:00:00,115,90,55,65,40,30,0,20
2023-07-10 10:15:00,110,90,50,60,45,40,15,15
2023-07-10 10:30:00,105,70,40,55,45,35,20,20
2023-07-10 10:45:00,80,65,40,60,45,30,25,15
2023-07-10 11:00:00,80,70,45,65,40,30,25,25
2023-07-10 11:15:00,90,60,45,65,40,30,15,15
2023-07-10 11:30:00,90,60,50,0,40,25,20,15
2023-07-10 11:45:00,95,70,60,0,40,30,15,15
2023-07-10 12:00:00,95,60,60,0,40,30,20,15
2023-07-10 12:15:00,100,60,60,0,35,40,25,20
2023-07-10 12:30:00,80,80,60,0,40,40,25,20
2023-07-10 12:45:00,80,65,55,20,45,35,15,20
2023-07-10 13:00:00,80,65,55,45,45,35,15,20
2023-07-10 13:15:00,80,60,55,75,40,35,20,15
2023-07-10 13:30:00,90,60,60,80,40,30,20,30
2023-07-10 13:45:00,90,70,55,75,40,30,20,30
2023-07-10 14:00:00,90,70,50,75,40,30,25,40
2023-07-10 14:15:00,75,70,50,75,40,35,15,20
2023-07-10 14:30:00,80,55,50,75,40,40,20,20
2023-07-10 14:45:00,80,55,55,75,40,30,25,20
2023-07-10 15:00:00,80,70,60,75,40,30,15,20
2023-07-10 15:15:00,90,70,60,75,40,30,20,30
2023-07-10 15:30:00,95,70,55,80,35,30,15,30
2023-07-10 15:45:00,85,65,50,80,35,35,15,30
2023-07-10 16:00:00,90,50,50,70,40,35,15,15
2023-07-10 16:15:00,80,60,45,65,35,30,15,20
2023-07-10 16:30:00,80,60,40,65,30,35,25,20
2023-07-10 16:45:00,80,55,45,65,30,35,25,20
2023-07-10 17:00:00,80,65,50,70,25,25,25,10
2023-07-10 17:15:00,90,70,50,70,30,25,20,25
2023-07-10 17:30:00,95,60,70,70,40,30,15,15
2023-07-10 17:45:00,95,55,75,60,30,30,20,15
2023-07-10 18:00:00,90,55,70,60,25,30,15,20
2023-07-10 18:15:00,85,60,70,60,30,0,20,20
2023-07-10 18:30:00,90,60,60,70,30,0,25,20
2023-07-10 18:45:00,85,60,55,65,30,0,15,15
2023-07-10 19:00:00,85,50,45,50,30,15,25,15
2023-07-10 19:15:00,75,45,40,45,20,25,15,15
2023-07-10 19:30:00,70,40,40,40,10,25,20,20
2023-07-10 19:45:00,65,30,40,40,5,25,25,15
2023-07-10 20:00:00,65,35,40,40,5,10,25,15
2023-07-10 20:15:00,50,35,30,30,5,5,15,20
2023-07-10 20:30:00,0,40,25,20,5,5,15,15
2023-07-10 20:45:00,0,0,0,0,5,10,0,15
