時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-19 09:00:00,135,130,5,45,5,5,0,0
2022-08-19 09:15:00,140,120,110,50,20,5,0,0
2022-08-19 09:30:00,120,100,120,55,50,25,0,0
2022-08-19 09:45:00,120,95,120,60,50,40,0,0
2022-08-19 10:00:00,130,85,110,65,50,45,5,5
2022-08-19 10:15:00,115,85,100,70,45,40,15,20
2022-08-19 10:30:00,100,85,100,60,40,35,20,30
2022-08-19 10:45:00,90,85,90,60,40,35,20,30
2022-08-19 11:00:00,90,70,70,50,40,40,25,20
2022-08-19 11:15:00,90,70,65,45,40,35,15,30
2022-08-19 11:30:00,90,70,50,50,40,35,15,30
2022-08-19 11:45:00,100,70,50,50,35,30,15,20
2022-08-19 12:00:00,100,80,55,45,35,25,20,15
2022-08-19 12:15:00,90,80,70,45,35,25,20,15
2022-08-19 12:30:00,90,70,80,45,40,30,25,15
2022-08-19 12:45:00,90,60,90,40,40,30,25,20
2022-08-19 13:00:00,90,70,60,50,35,30,15,20
2022-08-19 13:15:00,90,70,60,50,35,25,20,30
2022-08-19 13:30:00,90,70,45,50,35,25,15,30
2022-08-19 13:45:00,90,70,45,40,30,30,25,15
2022-08-19 14:00:00,100,70,65,40,30,30,25,15
2022-08-19 14:15:00,90,70,65,40,45,30,15,20
2022-08-19 14:30:00,90,75,65,40,40,30,15,35
2022-08-19 14:45:00,90,70,65,40,35,35,15,20
2022-08-19 15:00:00,80,70,65,40,30,35,20,25
2022-08-19 15:15:00,80,65,70,40,35,30,25,30
2022-08-19 15:30:00,80,65,70,35,35,25,25,20
2022-08-19 15:45:00,80,65,65,35,30,30,15,20
2022-08-19 16:00:00,80,65,55,40,25,25,20,25
2022-08-19 16:15:00,80,65,55,35,25,30,20,30
2022-08-19 16:30:00,80,70,70,35,25,25,25,35
2022-08-19 16:45:00,90,70,75,35,25,25,15,30
2022-08-19 17:00:00,90,70,70,35,20,20,30,20
2022-08-19 17:15:00,95,65,60,35,20,25,20,20
2022-08-19 17:30:00,100,65,60,35,20,20,20,20
2022-08-19 17:45:00,95,75,65,35,25,20,25,20
2022-08-19 18:00:00,100,80,75,45,25,25,25,25
2022-08-19 18:15:00,100,80,75,40,25,30,25,35
2022-08-19 18:30:00,100,70,75,30,25,30,25,35
2022-08-19 18:45:00,85,65,80,30,25,25,25,15
2022-08-19 19:00:00,90,70,75,30,20,25,25,30
2022-08-19 19:15:00,90,75,60,30,15,25,15,30
2022-08-19 19:30:00,80,75,80,30,10,25,20,20
2022-08-19 19:45:00,80,70,80,30,10,20,20,25
2022-08-19 20:00:00,0,60,70,30,20,20,0,15
2022-08-19 20:15:00,0,0,0,30,15,15,0,15
2022-08-19 20:30:00,0,0,0,35,5,15,0,15
2022-08-19 20:45:00,0,0,0,0,5,15,0,25
