時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-07 09:00:00,0,0,0,0,0,0,0,0
2023-08-07 09:15:00,130,100,55,60,15,20,0,20
2023-08-07 09:30:00,150,95,65,60,45,40,0,15
2023-08-07 09:45:00,150,115,70,70,70,50,0,25
2023-08-07 10:00:00,140,120,70,85,70,60,5,35
2023-08-07 10:15:00,140,120,70,0,70,60,15,35
2023-08-07 10:30:00,120,120,75,0,75,60,20,45
2023-08-07 10:45:00,80,110,75,0,70,55,25,45
2023-08-07 11:00:00,85,100,85,0,70,60,50,50
2023-08-07 11:15:00,105,90,85,0,70,60,50,35
2023-08-07 11:30:00,105,60,75,0,65,60,15,30
2023-08-07 11:45:00,105,60,65,25,60,65,25,30
2023-08-07 12:00:00,110,60,65,70,60,55,25,30
2023-08-07 12:15:00,100,120,65,90,55,55,30,35
2023-08-07 12:30:00,90,120,65,85,55,45,35,35
2023-08-07 12:45:00,90,120,65,90,50,45,35,40
2023-08-07 13:00:00,100,110,65,100,65,45,35,30
2023-08-07 13:15:00,105,90,70,100,65,40,40,30
2023-08-07 13:30:00,110,75,70,95,0,45,30,35
2023-08-07 13:45:00,95,85,70,95,0,65,30,35
2023-08-07 14:00:00,95,85,70,90,0,70,30,35
2023-08-07 14:15:00,85,85,80,90,0,80,30,35
2023-08-07 14:30:00,100,115,80,110,0,80,35,30
2023-08-07 14:45:00,130,100,70,110,0,80,40,45
2023-08-07 15:00:00,120,100,70,90,0,80,45,45
2023-08-07 15:15:00,100,80,70,95,20,65,45,45
2023-08-07 15:30:00,100,80,70,90,90,50,35,30
2023-08-07 15:45:00,95,70,70,90,110,50,35,35
2023-08-07 16:00:00,95,100,65,90,110,45,35,35
2023-08-07 16:15:00,100,100,60,85,90,50,30,35
2023-08-07 16:30:00,100,100,60,80,100,55,35,30
2023-08-07 16:45:00,100,95,60,80,100,60,35,20
2023-08-07 17:00:00,110,85,65,85,100,55,35,30
2023-08-07 17:15:00,110,90,70,85,100,50,35,30
2023-08-07 17:30:00,120,105,75,85,100,45,15,40
2023-08-07 17:45:00,120,110,75,85,80,55,20,30
2023-08-07 18:00:00,130,100,70,85,90,60,25,30
2023-08-07 18:15:00,130,85,75,80,90,60,30,30
2023-08-07 18:30:00,105,90,70,95,80,55,25,30
2023-08-07 18:45:00,105,90,65,75,70,50,15,35
2023-08-07 19:00:00,100,80,65,65,50,50,20,20
2023-08-07 19:15:00,100,70,50,65,50,45,25,20
2023-08-07 19:30:00,85,60,60,65,50,35,25,15
2023-08-07 19:45:00,75,50,45,55,55,30,15,15
2023-08-07 20:00:00,70,50,40,40,55,20,15,20
2023-08-07 20:15:00,0,40,40,35,50,20,20,20
2023-08-07 20:30:00,0,40,40,40,40,10,25,15
2023-08-07 20:45:00,0,0,0,0,0,0,0,20
