時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-14 09:00:00,70,60,80,25,5,5,0,0
2022-07-14 09:15:00,70,70,70,30,5,5,0,0
2022-07-14 09:30:00,65,45,40,30,5,5,0,0
2022-07-14 09:45:00,60,40,40,30,5,20,0,0
2022-07-14 10:00:00,55,45,40,30,20,20,15,5
2022-07-14 10:15:00,50,40,50,30,20,15,30,15
2022-07-14 10:30:00,40,40,55,25,20,15,30,15
2022-07-14 10:45:00,40,40,45,20,10,20,20,15
2022-07-14 11:00:00,45,45,45,20,5,20,20,20
2022-07-14 11:15:00,45,45,25,20,15,20,15,20
2022-07-14 11:30:00,40,30,45,20,15,20,15,20
2022-07-14 11:45:00,40,35,45,20,5,10,25,20
2022-07-14 12:00:00,45,30,40,20,5,5,30,20
2022-07-14 12:15:00,40,30,40,25,5,5,15,20
2022-07-14 12:30:00,40,40,40,15,5,5,25,20
2022-07-14 12:45:00,35,40,50,15,5,5,30,20
2022-07-14 13:00:00,45,50,55,15,5,5,15,20
2022-07-14 13:15:00,45,50,40,15,5,5,25,20
2022-07-14 13:30:00,50,40,30,15,5,5,15,20
2022-07-14 13:45:00,45,35,30,15,5,5,15,15
2022-07-14 14:00:00,35,40,35,20,5,10,25,15
2022-07-14 14:15:00,35,50,35,15,15,10,35,15
2022-07-14 14:30:00,50,45,55,15,15,5,30,30
2022-07-14 14:45:00,50,50,45,15,15,5,30,30
2022-07-14 15:00:00,40,45,40,15,15,10,30,30
2022-07-14 15:15:00,40,40,40,15,5,10,20,20
2022-07-14 15:30:00,40,30,40,15,5,5,30,20
2022-07-14 15:45:00,40,35,30,0,5,5,20,15
2022-07-14 16:00:00,40,45,30,0,5,5,20,15
2022-07-14 16:15:00,40,45,45,0,5,5,30,15
2022-07-14 16:30:00,40,45,50,0,5,0,30,20
2022-07-14 16:45:00,40,40,50,0,5,0,30,15
2022-07-14 17:00:00,40,40,50,5,5,0,30,15
2022-07-14 17:15:00,40,35,35,5,5,0,15,20
2022-07-14 17:30:00,40,35,30,20,5,0,20,20
2022-07-14 17:45:00,40,50,45,20,5,0,30,20
2022-07-14 18:00:00,30,50,45,25,5,0,15,20
2022-07-14 18:15:00,40,45,45,25,5,0,30,20
2022-07-14 18:30:00,50,35,40,25,5,0,30,15
2022-07-14 18:45:00,45,30,30,35,5,0,20,15
2022-07-14 19:00:00,40,30,25,25,5,0,25,20
2022-07-14 19:15:00,35,40,30,20,5,0,20,20
2022-07-14 19:30:00,50,40,30,10,10,0,15,15
2022-07-14 19:45:00,70,40,40,10,5,0,0,15
2022-07-14 20:00:00,50,40,40,10,5,5,0,15
2022-07-14 20:15:00,50,35,40,10,5,5,0,20
2022-07-14 20:30:00,35,30,0,10,5,5,0,15
2022-07-14 20:45:00,30,0,0,5,5,5,0,0
