時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-10 09:00:00,170,110,110,45,35,5,0,0
2022-08-10 09:15:00,170,130,100,60,30,5,0,0
2022-08-10 09:30:00,150,130,95,65,45,40,0,0
2022-08-10 09:45:00,140,120,95,70,55,45,0,0
2022-08-10 10:00:00,130,120,100,80,60,45,5,5
2022-08-10 10:15:00,140,120,100,80,60,45,20,35
2022-08-10 10:30:00,140,110,100,85,60,50,20,35
2022-08-10 10:45:00,140,110,100,80,60,50,25,45
2022-08-10 11:00:00,120,100,110,75,70,55,25,35
2022-08-10 11:15:00,120,100,110,75,50,55,30,40
2022-08-10 11:30:00,120,100,110,85,50,55,30,40
2022-08-10 11:45:00,120,100,110,85,50,55,15,35
2022-08-10 12:00:00,115,100,110,75,55,45,20,40
2022-08-10 12:15:00,120,110,75,75,55,45,25,35
2022-08-10 12:30:00,130,110,70,75,50,40,25,40
2022-08-10 12:45:00,130,90,80,75,55,45,30,35
2022-08-10 13:00:00,130,90,90,65,50,45,15,35
2022-08-10 13:15:00,115,90,90,75,45,45,15,35
2022-08-10 13:30:00,115,90,90,75,45,45,20,20
2022-08-10 13:45:00,120,100,90,70,50,45,20,30
2022-08-10 14:00:00,120,100,90,70,60,50,25,45
2022-08-10 14:15:00,125,100,90,70,55,50,30,45
2022-08-10 14:30:00,130,110,90,75,50,50,35,45
2022-08-10 14:45:00,130,110,100,75,55,50,35,45
2022-08-10 15:00:00,130,110,110,70,45,45,40,35
2022-08-10 15:15:00,130,110,100,70,50,40,25,35
2022-08-10 15:30:00,130,105,100,70,50,40,30,35
2022-08-10 15:45:00,130,105,100,70,50,40,30,35
2022-08-10 16:00:00,130,95,90,70,45,40,35,20
2022-08-10 16:15:00,130,95,90,75,45,40,30,35
2022-08-10 16:30:00,130,110,90,70,45,45,25,45
2022-08-10 16:45:00,140,100,90,65,50,45,25,45
2022-08-10 17:00:00,140,110,100,60,45,45,30,45
2022-08-10 17:15:00,150,110,100,55,45,45,20,35
2022-08-10 17:30:00,150,100,100,60,40,45,20,35
2022-08-10 17:45:00,150,90,110,60,40,40,25,30
2022-08-10 18:00:00,150,100,110,70,45,40,30,35
2022-08-10 18:15:00,150,120,100,65,45,40,30,35
2022-08-10 18:30:00,150,110,90,65,50,40,20,20
2022-08-10 18:45:00,140,90,90,65,45,40,20,30
2022-08-10 19:00:00,130,90,90,60,35,35,15,30
2022-08-10 19:15:00,120,90,90,55,35,40,15,20
2022-08-10 19:30:00,0,95,100,55,35,40,15,35
2022-08-10 19:45:00,0,95,0,60,40,40,20,30
2022-08-10 20:00:00,0,0,0,70,40,40,0,30
2022-08-10 20:15:00,0,0,0,65,35,30,0,35
2022-08-10 20:30:00,0,0,0,0,30,0,0,20
2022-08-10 20:45:00,0,0,0,0,0,0,0,35
