時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-07-28 09:00:00,0,0,0,0,0,0,0,0
2023-07-28 09:15:00,140,110,60,65,10,0,0,20
2023-07-28 09:30:00,140,100,55,65,40,0,0,20
2023-07-28 09:45:00,140,100,60,70,55,0,0,30
2023-07-28 10:00:00,130,115,60,75,65,5,0,30
2023-07-28 10:15:00,110,120,60,70,60,5,20,45
2023-07-28 10:30:00,100,120,60,65,60,20,20,40
2023-07-28 10:45:00,90,115,55,65,70,30,25,30
2023-07-28 11:00:00,85,115,60,65,60,30,25,30
2023-07-28 11:15:00,90,110,65,65,75,30,30,20
2023-07-28 11:30:00,90,100,60,70,60,35,35,20
2023-07-28 11:45:00,95,70,55,75,60,40,35,30
2023-07-28 12:00:00,110,60,50,80,55,40,35,30
2023-07-28 12:15:00,110,75,45,80,50,25,30,30
2023-07-28 12:30:00,115,75,45,75,45,20,30,35
2023-07-28 12:45:00,105,80,45,75,40,30,30,20
2023-07-28 13:00:00,85,80,45,55,40,45,30,35
2023-07-28 13:15:00,80,85,65,50,40,45,40,20
2023-07-28 13:30:00,85,85,55,55,40,45,25,35
2023-07-28 13:45:00,90,90,55,60,45,40,30,35
2023-07-28 14:00:00,90,95,60,75,50,45,30,35
2023-07-28 14:15:00,95,100,60,65,50,45,30,40
2023-07-28 14:30:00,95,95,60,65,50,40,30,40
2023-07-28 14:45:00,95,70,55,60,50,40,35,40
2023-07-28 15:00:00,80,60,50,50,60,45,35,40
2023-07-28 15:15:00,80,80,50,60,55,45,40,35
2023-07-28 15:30:00,80,95,50,60,45,40,45,35
2023-07-28 15:45:00,80,95,50,60,45,40,45,35
2023-07-28 16:00:00,105,95,50,55,50,40,30,35
2023-07-28 16:15:00,100,85,50,55,50,25,20,15
2023-07-28 16:30:00,90,75,50,50,50,30,25,35
2023-07-28 16:45:00,95,70,40,45,50,35,25,40
2023-07-28 17:00:00,95,75,40,45,40,40,25,20
2023-07-28 17:15:00,95,95,45,50,30,35,35,35
2023-07-28 17:30:00,115,95,45,55,40,40,35,35
2023-07-28 17:45:00,105,95,40,55,50,45,20,35
2023-07-28 18:00:00,100,85,40,50,50,45,20,15
2023-07-28 18:15:00,100,90,40,50,45,45,25,35
2023-07-28 18:30:00,95,85,45,40,40,40,15,40
2023-07-28 18:45:00,100,80,50,35,40,35,30,20
2023-07-28 19:00:00,90,75,50,40,35,40,20,20
2023-07-28 19:15:00,80,65,40,45,25,40,25,35
2023-07-28 19:30:00,65,50,35,40,25,30,20,25
2023-07-28 19:45:00,70,50,30,25,35,20,25,15
2023-07-28 20:00:00,60,40,20,20,30,15,25,15
2023-07-28 20:15:00,0,35,20,10,5,10,25,15
2023-07-28 20:30:00,0,0,20,15,5,5,20,15
2023-07-28 20:45:00,0,0,0,0,10,5,0,20
