時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-22 09:00:00,130,100,40,70,5,5,0,20
2023-08-22 09:15:00,140,110,60,70,10,15,0,15
2023-08-22 09:30:00,110,120,60,70,60,30,0,15
2023-08-22 09:45:00,110,110,65,65,65,55,0,40
2023-08-22 10:00:00,120,120,65,70,60,65,5,40
2023-08-22 10:15:00,120,120,65,80,65,65,20,50
2023-08-22 10:30:00,75,120,75,80,65,50,20,50
2023-08-22 10:45:00,100,120,75,80,65,35,15,40
2023-08-22 11:00:00,100,120,75,90,50,50,30,35
2023-08-22 11:15:00,115,90,75,90,50,55,30,35
2023-08-22 11:30:00,95,70,50,115,55,50,35,35
2023-08-22 11:45:00,100,70,50,90,50,50,35,20
2023-08-22 12:00:00,95,70,65,90,50,40,35,40
2023-08-22 12:15:00,100,100,65,70,45,40,20,35
2023-08-22 12:30:00,95,110,65,65,50,40,25,35
2023-08-22 12:45:00,95,100,65,70,55,45,30,30
2023-08-22 13:00:00,85,100,65,80,55,45,30,30
2023-08-22 13:15:00,85,90,60,0,55,50,35,35
2023-08-22 13:30:00,95,85,75,0,50,50,20,45
2023-08-22 13:45:00,115,85,80,0,50,50,25,30
2023-08-22 14:00:00,115,105,80,0,55,50,25,30
2023-08-22 14:15:00,115,115,70,0,55,55,30,35
2023-08-22 14:30:00,110,115,70,0,60,55,35,35
2023-08-22 14:45:00,110,115,70,0,65,55,35,45
2023-08-22 15:00:00,110,90,70,20,65,60,40,45
2023-08-22 15:15:00,110,85,65,85,65,60,40,45
2023-08-22 15:30:00,110,85,65,0,60,0,25,30
2023-08-22 15:45:00,65,80,55,0,40,0,30,20
2023-08-22 16:00:00,120,85,50,0,40,0,35,30
2023-08-22 16:15:00,130,100,55,0,50,0,35,45
2023-08-22 16:30:00,130,100,50,0,90,0,20,50
2023-08-22 16:45:00,130,100,70,0,75,0,25,35
2023-08-22 17:00:00,100,90,70,0,60,20,25,35
2023-08-22 17:15:00,100,100,65,50,60,35,30,30
2023-08-22 17:30:00,100,100,65,90,45,40,30,30
2023-08-22 17:45:00,100,95,75,90,45,50,20,30
2023-08-22 18:00:00,95,95,80,90,60,50,25,30
2023-08-22 18:15:00,95,95,70,100,55,45,25,30
2023-08-22 18:30:00,95,95,60,110,50,50,25,30
2023-08-22 18:45:00,95,95,60,110,50,55,20,30
2023-08-22 19:00:00,90,90,55,90,45,50,15,15
2023-08-22 19:15:00,90,65,55,70,35,45,20,20
2023-08-22 19:30:00,75,60,55,50,40,35,20,20
2023-08-22 19:45:00,70,55,45,45,40,25,25,20
2023-08-22 20:00:00,0,45,35,40,30,25,20,20
2023-08-22 20:15:00,0,40,25,45,5,25,20,20
2023-08-22 20:30:00,0,45,30,45,5,25,15,20
2023-08-22 20:45:00,0,0,0,0,25,25,0,20
