時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-24 09:00:00,120,100,45,45,10,5,0,25
2023-08-24 09:15:00,135,110,60,55,10,10,0,15
2023-08-24 09:30:00,140,110,60,65,55,35,0,20
2023-08-24 09:45:00,130,110,60,70,50,50,0,20
2023-08-24 10:00:00,115,110,60,75,55,50,15,30
2023-08-24 10:15:00,100,100,45,75,45,45,15,20
2023-08-24 10:30:00,90,90,50,65,55,45,15,35
2023-08-24 10:45:00,85,85,50,65,45,45,25,35
2023-08-24 11:00:00,95,80,50,70,40,35,25,35
2023-08-24 11:15:00,95,75,50,70,40,40,15,35
2023-08-24 11:30:00,105,75,55,60,40,40,30,25
2023-08-24 11:45:00,80,75,55,60,45,40,35,15
2023-08-24 12:00:00,80,70,55,55,50,35,35,30
2023-08-24 12:15:00,80,80,50,55,45,35,25,30
2023-08-24 12:30:00,100,80,50,55,40,45,25,30
2023-08-24 12:45:00,100,80,45,60,35,45,25,20
2023-08-24 13:00:00,100,120,45,65,35,35,35,35
2023-08-24 13:15:00,75,65,45,65,50,35,15,20
2023-08-24 13:30:00,80,65,45,65,55,40,25,20
2023-08-24 13:45:00,85,75,45,60,40,45,25,20
2023-08-24 14:00:00,80,80,45,60,40,40,30,25
2023-08-24 14:15:00,80,80,45,60,45,40,30,30
2023-08-24 14:30:00,90,80,45,60,40,35,15,30
2023-08-24 14:45:00,95,75,50,65,40,40,35,35
2023-08-24 15:00:00,95,75,60,65,40,40,35,35
2023-08-24 15:15:00,80,100,60,65,55,40,20,35
2023-08-24 15:30:00,80,100,55,65,50,40,30,35
2023-08-24 15:45:00,80,100,50,60,45,40,30,30
2023-08-24 16:00:00,80,100,50,60,45,40,30,30
2023-08-24 16:15:00,80,95,50,60,50,45,35,30
2023-08-24 16:30:00,90,65,50,60,40,45,20,35
2023-08-24 16:45:00,95,45,50,40,35,45,15,15
2023-08-24 17:00:00,90,70,45,50,35,35,25,20
2023-08-24 17:15:00,85,90,50,60,40,35,20,20
2023-08-24 17:30:00,110,90,50,50,50,45,15,20
2023-08-24 17:45:00,110,80,60,50,60,45,20,20
2023-08-24 18:00:00,95,75,60,50,55,45,25,20
2023-08-24 18:15:00,95,70,55,70,45,45,20,35
2023-08-24 18:30:00,90,70,55,65,35,45,20,35
2023-08-24 18:45:00,80,65,50,55,40,40,25,35
2023-08-24 19:00:00,85,65,50,45,45,35,15,15
2023-08-24 19:15:00,80,60,45,40,45,35,20,15
2023-08-24 19:30:00,70,50,45,40,35,20,25,20
2023-08-24 19:45:00,65,55,45,30,20,20,25,15
2023-08-24 20:00:00,60,45,35,20,10,10,15,15
2023-08-24 20:15:00,55,35,35,25,5,10,15,15
2023-08-24 20:30:00,0,35,35,25,10,15,20,15
2023-08-24 20:45:00,0,0,0,0,10,10,0,20
