時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-18 09:00:00,120,140,5,60,15,10,0,15
2023-08-18 09:15:00,130,150,70,70,20,10,0,30
2023-08-18 09:30:00,150,145,70,75,55,40,0,35
2023-08-18 09:45:00,155,135,75,80,75,50,0,50
2023-08-18 10:00:00,160,140,90,80,65,70,5,50
2023-08-18 10:15:00,120,140,90,85,65,65,20,35
2023-08-18 10:30:00,115,130,95,85,60,55,20,35
2023-08-18 10:45:00,110,115,90,90,50,50,25,45
2023-08-18 11:00:00,95,90,80,100,45,45,15,35
2023-08-18 11:15:00,95,70,70,100,50,45,30,35
2023-08-18 11:30:00,100,70,70,90,55,50,35,15
2023-08-18 11:45:00,100,85,60,80,50,45,35,20
2023-08-18 12:00:00,105,95,55,80,55,45,25,35
2023-08-18 12:15:00,95,95,60,80,60,45,40,50
2023-08-18 12:30:00,90,90,75,80,60,50,25,45
2023-08-18 12:45:00,85,90,70,80,55,50,30,35
2023-08-18 13:00:00,75,100,60,100,55,40,20,35
2023-08-18 13:15:00,100,100,65,95,55,40,35,35
2023-08-18 13:30:00,105,95,65,80,55,40,40,40
2023-08-18 13:45:00,100,90,70,80,55,50,25,40
2023-08-18 14:00:00,100,80,65,75,50,55,25,40
2023-08-18 14:15:00,100,80,60,75,50,45,35,35
2023-08-18 14:30:00,105,80,60,85,50,50,35,35
2023-08-18 14:45:00,95,90,65,85,50,45,35,40
2023-08-18 15:00:00,90,95,65,80,55,45,35,50
2023-08-18 15:15:00,90,100,65,80,55,45,40,40
2023-08-18 15:30:00,95,100,50,75,55,45,35,35
2023-08-18 15:45:00,90,100,50,70,55,50,30,20
2023-08-18 16:00:00,90,80,55,80,55,50,30,40
2023-08-18 16:15:00,100,75,50,85,50,45,35,40
2023-08-18 16:30:00,100,75,50,65,45,40,25,35
2023-08-18 16:45:00,100,100,50,60,45,40,25,35
2023-08-18 17:00:00,95,90,55,65,45,50,25,35
2023-08-18 17:15:00,95,100,65,70,60,50,25,40
2023-08-18 17:30:00,110,110,65,60,60,45,20,40
2023-08-18 17:45:00,100,100,65,60,60,45,20,20
2023-08-18 18:00:00,95,100,60,60,60,35,15,20
2023-08-18 18:15:00,90,100,60,60,60,35,25,35
2023-08-18 18:30:00,90,90,60,60,55,70,25,35
2023-08-18 18:45:00,90,90,55,60,40,55,15,40
2023-08-18 19:00:00,95,85,45,45,40,40,15,35
2023-08-18 19:15:00,90,75,40,45,45,35,15,15
2023-08-18 19:30:00,80,70,35,45,45,35,20,35
2023-08-18 19:45:00,75,55,45,35,35,30,25,15
2023-08-18 20:00:00,60,50,50,35,15,15,15,20
2023-08-18 20:15:00,60,45,50,25,5,15,15,20
2023-08-18 20:30:00,0,40,35,20,5,15,20,15
2023-08-18 20:45:00,0,0,0,0,20,10,0,15
