時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-26 09:00:00,110,110,40,50,5,5,0,5
2023-08-26 09:15:00,120,110,50,45,5,10,0,20
2023-08-26 09:30:00,140,100,45,55,25,0,0,30
2023-08-26 09:45:00,140,100,45,55,70,0,0,15
2023-08-26 10:00:00,120,105,45,55,65,0,25,20
2023-08-26 10:15:00,110,95,55,55,60,5,25,35
2023-08-26 10:30:00,80,95,50,60,45,10,20,45
2023-08-26 10:45:00,80,85,50,60,40,30,25,30
2023-08-26 11:00:00,85,85,45,50,35,40,15,30
2023-08-26 11:15:00,85,70,40,45,30,40,15,30
2023-08-26 11:30:00,80,60,40,45,35,30,25,20
2023-08-26 11:45:00,80,60,35,40,35,30,15,20
2023-08-26 12:00:00,85,0,30,50,45,15,20,20
2023-08-26 12:15:00,75,0,40,45,35,15,20,30
2023-08-26 12:30:00,75,0,40,40,35,30,15,35
2023-08-26 12:45:00,75,0,45,45,25,40,30,30
2023-08-26 13:00:00,100,0,45,45,25,35,35,30
2023-08-26 13:15:00,110,0,30,45,35,40,35,20
2023-08-26 13:30:00,85,60,35,45,35,45,20,35
2023-08-26 13:45:00,80,70,40,45,35,40,20,20
2023-08-26 14:00:00,80,90,40,45,40,25,30,20
2023-08-26 14:15:00,80,90,40,40,40,15,25,25
2023-08-26 14:30:00,80,90,35,35,35,35,25,15
2023-08-26 14:45:00,80,75,35,40,35,40,25,15
2023-08-26 15:00:00,95,75,40,40,35,45,25,30
2023-08-26 15:15:00,100,70,45,35,30,45,25,20
2023-08-26 15:30:00,95,80,45,35,35,45,25,35
2023-08-26 15:45:00,95,100,40,40,35,50,15,35
2023-08-26 16:00:00,85,100,35,40,35,45,35,45
2023-08-26 16:15:00,85,80,35,40,35,45,15,40
2023-08-26 16:30:00,85,70,35,40,35,35,25,35
2023-08-26 16:45:00,85,60,30,40,35,30,20,35
2023-08-26 17:00:00,85,70,30,30,25,40,25,20
2023-08-26 17:15:00,90,70,35,40,30,35,15,30
2023-08-26 17:30:00,90,80,40,35,35,40,15,35
2023-08-26 17:45:00,90,90,35,35,40,40,20,20
2023-08-26 18:00:00,90,90,35,35,40,35,20,20
2023-08-26 18:15:00,90,80,35,40,35,35,20,30
2023-08-26 18:30:00,80,70,40,30,35,30,25,15
2023-08-26 18:45:00,80,70,40,25,30,35,15,15
2023-08-26 19:00:00,80,80,35,25,30,35,15,15
2023-08-26 19:15:00,80,70,35,25,25,25,20,15
2023-08-26 19:30:00,65,65,35,25,10,25,20,15
2023-08-26 19:45:00,60,55,30,25,5,15,25,15
2023-08-26 20:00:00,60,45,30,20,5,15,15,20
2023-08-26 20:15:00,35,40,30,15,5,5,15,20
2023-08-26 20:30:00,0,30,15,10,5,5,15,20
2023-08-26 20:45:00,0,0,0,30,15,0,0,25
