時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-24 09:00:00,150,100,5,60,25,5,0,0
2022-08-24 09:15:00,140,110,110,60,25,10,0,0
2022-08-24 09:30:00,120,110,120,65,50,40,0,0
2022-08-24 09:45:00,120,120,100,70,55,45,0,0
2022-08-24 10:00:00,120,100,90,70,55,45,5,0
2022-08-24 10:15:00,110,100,90,65,50,50,15,0
2022-08-24 10:30:00,100,100,80,65,45,45,20,0
2022-08-24 10:45:00,100,100,80,65,45,45,25,0
2022-08-24 11:00:00,90,90,80,60,45,40,25,0
2022-08-24 11:15:00,90,70,75,55,45,40,20,0
2022-08-24 11:30:00,90,70,70,55,40,35,20,0
2022-08-24 11:45:00,90,70,65,50,40,35,15,0
2022-08-24 12:00:00,95,75,75,50,40,40,25,0
2022-08-24 12:15:00,100,75,70,50,35,40,25,0
2022-08-24 12:30:00,100,65,65,50,40,45,25,0
2022-08-24 12:45:00,100,65,60,50,40,35,15,0
2022-08-24 13:00:00,100,80,70,50,40,35,15,0
2022-08-24 13:15:00,100,80,80,55,35,40,15,0
2022-08-24 13:30:00,95,75,70,50,35,35,20,0
2022-08-24 13:45:00,85,75,65,45,40,35,25,0
2022-08-24 14:00:00,85,75,55,50,35,40,25,0
2022-08-24 14:15:00,90,75,65,55,50,40,15,0
2022-08-24 14:30:00,90,85,60,55,45,40,15,0
2022-08-24 14:45:00,90,75,65,55,45,40,15,0
2022-08-24 15:00:00,100,75,70,50,40,40,20,0
2022-08-24 15:15:00,100,70,70,45,40,40,25,0
2022-08-24 15:30:00,90,70,65,50,40,35,30,0
2022-08-24 15:45:00,90,75,55,45,35,35,15,0
2022-08-24 16:00:00,95,80,55,45,35,30,15,0
2022-08-24 16:15:00,95,80,65,45,35,40,25,0
2022-08-24 16:30:00,95,80,65,45,35,40,25,0
2022-08-24 16:45:00,95,70,65,45,35,40,20,0
2022-08-24 17:00:00,95,70,65,40,35,35,25,0
2022-08-24 17:15:00,100,75,60,40,30,35,20,0
2022-08-24 17:30:00,110,75,65,40,25,35,25,0
2022-08-24 17:45:00,95,75,65,35,35,30,25,0
2022-08-24 18:00:00,110,80,70,50,35,35,30,0
2022-08-24 18:15:00,110,80,70,45,35,40,15,0
2022-08-24 18:30:00,100,85,70,40,35,40,20,0
2022-08-24 18:45:00,90,70,70,40,30,35,25,0
2022-08-24 19:00:00,95,60,75,40,25,25,25,0
2022-08-24 19:15:00,90,75,75,35,20,25,15,0
2022-08-24 19:30:00,0,75,75,35,20,25,15,0
2022-08-24 19:45:00,0,0,0,45,20,25,25,0
2022-08-24 20:00:00,0,0,0,50,25,25,0,0
2022-08-24 20:15:00,0,0,0,45,25,25,0,0
2022-08-24 20:30:00,0,0,0,0,20,25,0,0
2022-08-24 20:45:00,0,0,0,0,15,0,0,0
