時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-04 09:00:00,90,85,70,45,20,15,0,0
2022-08-04 09:15:00,90,95,60,45,25,15,0,0
2022-08-04 09:30:00,85,90,65,40,30,25,0,0
2022-08-04 09:45:00,85,80,65,35,35,15,0,0
2022-08-04 10:00:00,70,70,65,35,35,15,5,5
2022-08-04 10:15:00,65,60,60,45,30,30,15,20
2022-08-04 10:30:00,65,60,55,45,30,30,15,15
2022-08-04 10:45:00,65,50,55,45,30,0,20,15
2022-08-04 11:00:00,0,45,55,40,30,0,25,20
2022-08-04 11:15:00,0,45,55,0,30,0,15,20
2022-08-04 11:30:00,0,50,55,0,30,0,15,20
2022-08-04 11:45:00,35,60,60,0,30,5,20,15
2022-08-04 12:00:00,70,60,50,0,25,20,20,15
2022-08-04 12:15:00,70,60,50,0,25,30,25,15
2022-08-04 12:30:00,60,60,45,0,25,40,25,15
2022-08-04 12:45:00,60,55,45,0,30,40,15,30
2022-08-04 13:00:00,60,60,45,0,30,35,15,20
2022-08-04 13:15:00,60,60,45,0,30,30,15,15
2022-08-04 13:30:00,70,60,45,0,25,35,20,15
2022-08-04 13:45:00,70,55,60,0,25,35,25,15
2022-08-04 14:00:00,70,50,55,0,25,40,25,20
2022-08-04 14:15:00,55,55,50,0,40,40,15,15
2022-08-04 14:30:00,55,65,50,5,40,30,15,20
2022-08-04 14:45:00,60,70,50,0,35,25,15,20
2022-08-04 15:00:00,80,70,55,0,30,30,20,20
2022-08-04 15:15:00,70,60,55,0,30,30,25,20
2022-08-04 15:30:00,70,60,60,0,30,35,15,20
2022-08-04 15:45:00,60,55,55,0,25,30,15,25
2022-08-04 16:00:00,75,65,55,0,25,25,15,25
2022-08-04 16:15:00,70,60,55,0,25,25,20,35
2022-08-04 16:30:00,70,60,70,0,20,15,15,30
2022-08-04 16:45:00,70,65,70,20,15,10,15,20
2022-08-04 17:00:00,55,55,60,50,10,15,35,35
2022-08-04 17:15:00,60,55,45,60,5,20,25,20
2022-08-04 17:30:00,65,55,45,60,10,15,20,20
2022-08-04 17:45:00,65,55,55,60,15,15,25,20
2022-08-04 18:00:00,70,60,60,65,20,15,25,25
2022-08-04 18:15:00,0,0,55,70,15,0,25,25
2022-08-04 18:30:00,0,0,40,70,10,0,20,15
2022-08-04 18:45:00,0,0,40,60,5,0,15,20
2022-08-04 19:00:00,0,20,55,55,5,0,25,15
2022-08-04 19:15:00,35,40,45,55,5,5,15,15
2022-08-04 19:30:00,65,50,45,45,5,5,15,15
2022-08-04 19:45:00,60,60,50,45,5,5,20,20
2022-08-04 20:00:00,50,50,55,40,10,10,0,20
2022-08-04 20:15:00,45,45,45,35,10,10,0,15
2022-08-04 20:30:00,0,0,0,30,10,5,0,15
2022-08-04 20:45:00,0,0,0,0,0,5,0,15
