時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-16 09:00:00,190,140,120,60,20,5,0,0
2022-08-16 09:15:00,180,130,130,70,25,5,0,0
2022-08-16 09:30:00,160,130,120,80,50,30,0,0
2022-08-16 09:45:00,170,130,120,75,60,45,0,0
2022-08-16 10:00:00,155,125,110,75,60,50,5,15
2022-08-16 10:15:00,150,120,110,75,60,50,25,15
2022-08-16 10:30:00,145,100,100,70,55,50,20,35
2022-08-16 10:45:00,125,100,90,70,50,50,25,20
2022-08-16 11:00:00,115,90,70,70,45,45,15,20
2022-08-16 11:15:00,105,90,70,65,55,40,15,20
2022-08-16 11:30:00,110,90,80,65,45,40,15,20
2022-08-16 11:45:00,110,80,80,60,40,40,20,25
2022-08-16 12:00:00,90,70,80,65,40,35,25,25
2022-08-16 12:15:00,90,75,80,60,40,35,25,20
2022-08-16 12:30:00,100,80,80,65,40,40,25,15
2022-08-16 12:45:00,110,70,70,60,45,45,15,20
2022-08-16 13:00:00,110,100,70,50,45,40,15,35
2022-08-16 13:15:00,100,90,70,45,45,40,20,20
2022-08-16 13:30:00,100,80,70,50,45,30,20,20
2022-08-16 13:45:00,90,75,80,55,40,30,20,20
2022-08-16 14:00:00,90,65,80,60,40,35,25,20
2022-08-16 14:15:00,95,75,80,60,50,35,15,20
2022-08-16 14:30:00,100,100,70,55,45,35,15,20
2022-08-16 14:45:00,110,100,70,55,45,45,20,25
2022-08-16 15:00:00,100,90,70,50,35,40,20,20
2022-08-16 15:15:00,100,90,70,50,40,35,25,25
2022-08-16 15:30:00,100,80,75,50,35,35,25,25
2022-08-16 15:45:00,90,80,75,45,35,35,15,30
2022-08-16 16:00:00,90,80,70,45,40,35,15,30
2022-08-16 16:15:00,90,70,70,45,40,35,25,20
2022-08-16 16:30:00,100,70,75,50,35,35,25,35
2022-08-16 16:45:00,100,70,75,45,35,35,15,35
2022-08-16 17:00:00,110,70,80,40,35,35,30,20
2022-08-16 17:15:00,115,70,80,40,35,30,20,20
2022-08-16 17:30:00,115,70,70,50,35,30,20,20
2022-08-16 17:45:00,115,70,70,50,30,30,25,20
2022-08-16 18:00:00,130,80,80,50,35,35,15,25
2022-08-16 18:15:00,130,85,80,45,35,35,20,30
2022-08-16 18:30:00,125,75,80,40,35,40,20,30
2022-08-16 18:45:00,120,70,80,40,30,30,20,30
2022-08-16 19:00:00,110,80,90,0,30,35,25,25
2022-08-16 19:15:00,100,80,90,0,30,35,15,20
2022-08-16 19:30:00,90,70,100,0,30,35,15,20
2022-08-16 19:45:00,0,70,0,0,25,35,20,20
2022-08-16 20:00:00,0,0,0,0,25,35,0,25
2022-08-16 20:15:00,0,0,0,0,30,35,0,20
2022-08-16 20:30:00,0,0,0,0,25,0,0,20
2022-08-16 20:45:00,0,0,0,0,0,0,0,15
