時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2023-08-23 09:00:00,135,0,60,70,10,5,0,5
2023-08-23 09:15:00,135,0,75,80,15,15,0,20
2023-08-23 09:30:00,145,80,70,75,50,45,0,20
2023-08-23 09:45:00,145,110,60,0,75,50,0,25
2023-08-23 10:00:00,150,110,60,0,80,60,5,35
2023-08-23 10:15:00,140,110,65,0,80,50,15,40
2023-08-23 10:30:00,115,120,80,0,65,45,20,50
2023-08-23 10:45:00,105,110,80,0,60,50,25,45
2023-08-23 11:00:00,90,100,90,0,55,50,30,45
2023-08-23 11:15:00,90,90,90,30,60,50,30,30
2023-08-23 11:30:00,95,85,90,80,55,50,30,30
2023-08-23 11:45:00,95,75,75,75,45,50,20,30
2023-08-23 12:00:00,110,75,65,75,45,35,25,30
2023-08-23 12:15:00,110,85,55,75,45,40,30,35
2023-08-23 12:30:00,90,80,55,80,45,45,25,35
2023-08-23 12:45:00,80,75,55,80,45,40,15,40
2023-08-23 13:00:00,85,75,55,70,45,40,30,40
2023-08-23 13:15:00,95,85,70,70,45,35,35,25
2023-08-23 13:30:00,95,80,65,65,40,40,20,30
2023-08-23 13:45:00,95,100,65,80,40,45,25,35
2023-08-23 14:00:00,95,90,65,75,40,45,25,35
2023-08-23 14:15:00,95,90,55,75,40,40,30,40
2023-08-23 14:30:00,95,90,55,85,40,40,20,20
2023-08-23 14:45:00,95,75,50,90,55,40,40,20
2023-08-23 15:00:00,95,85,60,90,65,45,35,35
2023-08-23 15:15:00,95,85,60,90,60,45,25,40
2023-08-23 15:30:00,95,85,60,90,50,45,25,35
2023-08-23 15:45:00,95,85,60,75,45,45,30,40
2023-08-23 16:00:00,95,80,55,75,40,40,30,40
2023-08-23 16:15:00,95,80,50,75,45,40,15,20
2023-08-23 16:30:00,85,80,50,75,45,30,15,20
2023-08-23 16:45:00,80,90,50,75,40,35,15,20
2023-08-23 17:00:00,90,80,40,75,35,40,25,35
2023-08-23 17:15:00,95,80,40,80,30,40,15,35
2023-08-23 17:30:00,110,100,50,80,35,35,15,35
2023-08-23 17:45:00,110,100,55,80,50,40,20,35
2023-08-23 18:00:00,120,100,60,65,45,45,20,15
2023-08-23 18:15:00,110,100,55,65,45,45,25,40
2023-08-23 18:30:00,110,95,60,60,40,45,25,40
2023-08-23 18:45:00,90,80,60,60,45,45,15,20
2023-08-23 19:00:00,90,80,50,60,45,45,25,20
2023-08-23 19:15:00,80,70,35,55,45,45,15,20
2023-08-23 19:30:00,75,60,35,50,35,25,20,20
2023-08-23 19:45:00,65,50,40,45,30,20,20,15
2023-08-23 20:00:00,60,35,40,40,15,15,20,15
2023-08-23 20:15:00,0,30,35,30,5,15,15,15
2023-08-23 20:30:00,0,0,30,30,5,15,25,15
2023-08-23 20:45:00,0,0,0,30,0,15,0,15
