時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-07-12 09:00:00,85,65,60,30,10,5,0,0
2022-07-12 09:15:00,80,70,55,35,5,5,0,0
2022-07-12 09:30:00,70,55,55,40,5,10,0,0
2022-07-12 09:45:00,65,50,55,40,10,20,0,0
2022-07-12 10:00:00,60,40,55,35,30,25,30,15
2022-07-12 10:15:00,55,40,50,30,35,20,25,20
2022-07-12 10:30:00,55,50,35,30,25,15,30,15
2022-07-12 10:45:00,55,50,45,30,20,15,15,20
2022-07-12 11:00:00,50,45,50,30,20,15,20,20
2022-07-12 11:15:00,50,35,40,30,20,20,30,20
2022-07-12 11:30:00,50,35,40,30,20,20,15,20
2022-07-12 11:45:00,40,35,40,30,20,20,25,20
2022-07-12 12:00:00,45,45,40,25,20,15,30,15
2022-07-12 12:15:00,50,50,50,25,15,15,15,15
2022-07-12 12:30:00,50,40,50,30,15,15,25,20
2022-07-12 12:45:00,50,40,30,30,20,20,30,15
2022-07-12 13:00:00,50,40,45,30,20,15,15,15
2022-07-12 13:15:00,45,40,45,20,20,10,25,15
2022-07-12 13:30:00,55,40,40,10,15,10,30,15
2022-07-12 13:45:00,60,40,40,20,15,15,20,15
2022-07-12 14:00:00,50,50,30,25,25,15,25,15
2022-07-12 14:15:00,50,50,40,25,15,15,30,20
2022-07-12 14:30:00,55,45,60,25,15,15,20,20
2022-07-12 14:45:00,55,45,45,20,15,20,25,20
2022-07-12 15:00:00,55,45,50,20,15,15,25,20
2022-07-12 15:15:00,55,45,45,20,15,15,20,15
2022-07-12 15:30:00,45,40,35,25,10,10,25,15
2022-07-12 15:45:00,45,40,40,25,5,10,15,15
2022-07-12 16:00:00,45,40,40,15,5,10,20,15
2022-07-12 16:15:00,45,40,40,15,5,10,30,15
2022-07-12 16:30:00,45,40,35,15,10,5,15,30
2022-07-12 16:45:00,45,40,35,10,10,5,25,20
2022-07-12 17:00:00,50,35,35,10,5,5,30,20
2022-07-12 17:15:00,60,50,35,15,5,5,15,20
2022-07-12 17:30:00,45,45,35,20,5,5,20,20
2022-07-12 17:45:00,45,45,40,20,10,5,30,20
2022-07-12 18:00:00,50,45,40,25,10,5,15,15
2022-07-12 18:15:00,50,40,40,20,10,20,30,15
2022-07-12 18:30:00,45,40,35,20,10,15,30,15
2022-07-12 18:45:00,50,40,45,20,15,15,20,15
2022-07-12 19:00:00,45,35,35,10,10,5,30,15
2022-07-12 19:15:00,45,40,35,10,5,5,20,15
2022-07-12 19:30:00,45,40,35,10,5,5,20,20
2022-07-12 19:45:00,50,40,45,10,5,5,0,20
2022-07-12 20:00:00,50,35,50,15,5,5,0,20
2022-07-12 20:15:00,35,35,45,15,5,5,0,15
2022-07-12 20:30:00,0,0,35,20,5,5,0,20
2022-07-12 20:45:00,0,0,0,10,5,5,0,15
