時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
2022-08-07 09:00:00,130,120,90,45,10,5,0,0
2022-08-07 09:15:00,130,120,100,55,15,5,0,0
2022-08-07 09:30:00,120,120,90,50,30,30,0,0
2022-08-07 09:45:00,120,100,90,55,45,40,0,0
2022-08-07 10:00:00,130,95,90,55,45,40,15,15
2022-08-07 10:15:00,120,90,90,55,45,40,20,20
2022-08-07 10:30:00,100,80,90,50,40,30,25,20
2022-08-07 10:45:00,90,80,80,50,40,30,25,20
2022-08-07 11:00:00,90,70,70,50,40,35,25,20
2022-08-07 11:15:00,85,60,70,45,35,40,20,25
2022-08-07 11:30:00,90,60,70,45,30,35,20,25
2022-08-07 11:45:00,95,65,70,45,30,35,20,25
2022-08-07 12:00:00,95,70,70,45,30,30,20,20
2022-08-07 12:15:00,85,65,70,50,35,30,20,15
2022-08-07 12:30:00,75,70,70,50,40,25,15,15
2022-08-07 12:45:00,85,70,60,50,40,30,15,20
2022-08-07 13:00:00,90,80,70,45,35,35,15,25
2022-08-07 13:15:00,90,75,80,45,40,30,15,30
2022-08-07 13:30:00,80,70,80,45,30,25,20,30
2022-08-07 13:45:00,80,65,75,45,30,30,25,15
2022-08-07 14:00:00,75,55,70,40,25,35,25,20
2022-08-07 14:15:00,65,60,60,40,45,35,15,20
2022-08-07 14:30:00,80,70,60,40,40,35,15,20
2022-08-07 14:45:00,90,75,60,50,40,35,15,20
2022-08-07 15:00:00,75,70,60,50,25,25,25,20
2022-08-07 15:15:00,75,70,60,50,25,25,25,35
2022-08-07 15:30:00,80,65,65,50,35,30,30,30
2022-08-07 15:45:00,80,70,70,45,35,35,15,30
2022-08-07 16:00:00,80,65,65,40,30,35,20,30
2022-08-07 16:15:00,75,65,65,35,30,35,20,30
2022-08-07 16:30:00,70,65,70,40,30,35,25,35
2022-08-07 16:45:00,70,60,60,45,25,30,15,35
2022-08-07 17:00:00,70,65,55,35,20,30,30,35
2022-08-07 17:15:00,80,70,55,35,20,25,20,30
2022-08-07 17:30:00,80,65,60,35,20,25,25,20
2022-08-07 17:45:00,75,65,65,35,20,25,25,25
2022-08-07 18:00:00,80,75,75,40,25,25,10,35
2022-08-07 18:15:00,100,75,75,40,25,30,15,35
2022-08-07 18:30:00,90,65,75,40,20,30,25,30
2022-08-07 18:45:00,80,65,75,35,20,25,25,20
2022-08-07 19:00:00,80,65,75,30,20,25,15,20
2022-08-07 19:15:00,80,65,80,30,20,30,15,20
2022-08-07 19:30:00,80,70,90,35,15,25,20,20
2022-08-07 19:45:00,80,70,70,35,10,20,25,15
2022-08-07 20:00:00,0,55,0,35,15,20,0,15
2022-08-07 20:15:00,0,0,0,30,10,20,0,20
2022-08-07 20:30:00,0,0,0,25,5,10,0,15
2022-08-07 20:45:00,0,0,0,0,5,5,0,20
